Time (s),Magnetic Field x (µT),Magnetic Field y (µT),Magnetic Field z (µT),Absolute field (µT)
9.849154789E0,6.526999950E0,3.289120102E1,-1.771439934E1,3.792403956E1
9.859154789E0,6.648999691E0,3.284239960E1,-1.776319885E1,3.792576488E1
9.869154789E0,6.783199787E0,3.279359818E1,-1.773880005E1,3.789586927E1
9.879154789E0,6.880799770E0,3.269599915E1,-1.778759956E1,3.785198098E1
9.889154789E0,7.014999866E0,3.270819855E1,-1.778759956E1,3.788713731E1
9.899154789E0,7.137000084E0,3.262279892E1,-1.787299919E1,3.787648188E1
9.909154789E0,7.271199703E0,3.259840012E1,-1.789739990E1,3.789251850E1
9.919154789E0,7.356599808E0,3.270819855E1,-1.777540016E1,3.794615480E1
9.929154789E0,7.515199661E0,3.269599915E1,-1.773880005E1,3.794959306E1
9.939154789E0,7.576200008E0,3.262279892E1,-1.770219994E1,3.788157466E1
9.949154789E0,7.673799992E0,3.262279892E1,-1.767779922E1,3.788982451E1
9.959154789E0,7.820199966E0,3.263499832E1,-1.776319885E1,3.797011820E1
9.969154789E0,7.893399715E0,3.256179810E1,-1.776319885E1,3.792239032E1
9.979154789E0,8.003199577E0,3.248859787E1,-1.781200027E1,3.790550816E1
9.989154789E0,8.100799561E0,3.246419907E1,-1.792179871E1,3.795705525E1
9.999154789E0,8.210599899E0,3.234220123E1,-1.809259987E1,3.795753023E1
1.000915479E1,8.308199883E0,3.229339981E1,-1.812919998E1,3.795468019E1
1.001915479E1,8.454599380E0,3.226900101E1,-1.826339912E1,3.803051964E1
1.002915479E1,8.552199364E0,3.219580078E1,-1.836100006E1,3.803729782E1
1.003915479E1,8.576600075E0,3.208599854E1,-1.838539886E1,3.796172101E1
1.004915479E1,8.661999702E0,3.198839951E1,-1.843420029E1,3.792239025E1
1.005915479E1,8.710800171E0,3.190299988E1,-1.838539886E1,3.783784260E1
1.006915479E1,8.808400154E0,3.175659943E1,-1.839760017E1,3.774309490E1
1.007915479E1,8.942600250E0,3.162240028E1,-1.837319946E1,3.764997686E1
1.008915479E1,9.015799522E0,3.152479935E1,-1.839760017E1,3.759746410E1
1.009915479E1,9.027999878E0,3.142720032E1,-1.837319946E1,3.750664155E1
1.010915479E1,9.113399506E0,3.139060020E1,-1.849519920E1,3.755657366E1
1.011915479E1,9.186599731E0,3.137839890E1,-1.856839943E1,3.760030571E1
1.012915479E1,9.271999359E0,3.134179878E1,-1.876359940E1,3.768754417E1
1.013915479E1,9.381799698E0,3.121979904E1,-1.886120033E1,3.766216796E1
1.014915479E1,9.418399811E0,3.115880013E1,-1.898320007E1,3.768207751E1
1.015915479E1,9.357399940E0,3.112220001E1,-1.915399933E1,3.772304279E1
1.016915479E1,9.345199585E0,3.108559990E1,-1.928820038E1,3.775820375E1
1.017915479E1,9.394000053E0,3.107339859E1,-1.933699989E1,3.778522068E1
1.018915479E1,9.430600166E0,3.097579956E1,-1.938579941E1,3.773917854E1
1.019915479E1,9.467200279E0,3.092700005E1,-1.941020012E1,3.772085738E1
1.020915479E1,9.515999794E0,3.084159851E1,-1.934919930E1,3.763176802E1
1.021915479E1,9.601399422E0,3.086599922E1,-1.941020012E1,3.770480934E1
1.022915479E1,9.662400246E0,3.090259933E1,-1.944680023E1,3.776917610E1
1.023915479E1,9.857600212E0,3.084159851E1,-1.944680023E1,3.776975668E1
1.024915479E1,1.000399971E1,3.074399948E1,-1.948340034E1,3.774753506E1
1.025915479E1,1.011380005E1,3.063419914E1,-1.962979889E1,3.776336999E1
1.026915479E1,1.026019955E1,3.053660011E1,-1.966639900E1,3.774285218E1
1.027915479E1,1.035779953E1,3.047559929E1,-1.978839874E1,3.778395014E1
1.028915479E1,1.045539951E1,3.042679977E1,-1.991040039E1,3.783555956E1
1.029915479E1,1.046759987E1,3.029259872E1,-2.002019882E1,3.778915910E1
1.030915479E1,1.054080009E1,3.008519936E1,-2.014220047E1,3.770856569E1
1.031915479E1,1.057740021E1,2.996319962E1,-2.032519913E1,3.771986805E1
1.032915479E1,1.057740021E1,2.986559868E1,-2.045940018E1,3.771501604E1
1.033915479E1,1.061399937E1,2.980459976E1,-2.050819969E1,3.770354631E1
1.034915479E1,1.063840008E1,2.970699883E1,-2.055699921E1,3.765994625E1
1.035915479E1,1.068719959E1,2.958499908E1,-2.060579872E1,3.760435277E1
1.036915479E1,1.069939995E1,2.951179886E1,-2.066679955E1,3.758377355E1
1.037915479E1,1.073600006E1,2.956060028E1,-2.072780037E1,3.766606556E1
1.038915479E1,1.079699993E1,2.960939980E1,-2.067899895E1,3.769499650E1
1.039915479E1,1.085799980E1,2.964599991E1,-2.063019943E1,3.771454095E1
1.040915479E1,1.097999954E1,2.969479942E1,-2.058139992E1,3.776156148E1
1.041915479E1,1.104099941E1,2.976799965E1,-2.055699921E1,3.782363927E1
1.042915479E1,1.108979988E1,2.981679916E1,-2.058139992E1,3.788956580E1
1.043915479E1,1.119960022E1,2.984119987E1,-2.054479980E1,3.792119531E1
1.044915479E1,1.127279949E1,2.990219879E1,-2.049600029E1,3.796450354E1
1.045915479E1,1.135820007E1,2.988999939E1,-2.047159958E1,3.796718533E1
1.046915479E1,1.141919994E1,2.990219879E1,-2.052039909E1,3.802139396E1
1.047915479E1,1.141919994E1,2.985339928E1,-2.048379898E1,3.796326641E1
1.048915479E1,1.148019981E1,2.981679916E1,-2.044719887E1,3.793315755E1
1.049915479E1,1.156559944E1,2.974359894E1,-2.041059875E1,3.788188630E1
1.050915479E1,1.163879967E1,2.970699883E1,-2.027639961E1,3.780343659E1
1.051915479E1,1.166319942E1,2.965819931E1,-2.020319939E1,3.773338406E1
1.052915479E1,1.171199989E1,2.958499908E1,-2.014220047E1,3.765835036E1
1.053915479E1,1.173639965E1,2.957279968E1,-1.997139931E1,3.756528115E1
1.054915479E1,1.177299976E1,2.953619957E1,-1.992259979E1,3.752200143E1
1.055915479E1,1.182180023E1,2.953619957E1,-1.988599968E1,3.751792943E1
1.056915479E1,1.185839939E1,2.951179886E1,-1.982499886E1,3.747797337E1
1.057915479E1,1.184619999E1,2.952400017E1,-1.978839874E1,3.746437995E1
1.058915479E1,1.185839939E1,2.958499908E1,-1.984939957E1,3.754853486E1
1.059915479E1,1.193159962E1,2.964599991E1,-1.981279945E1,3.760047077E1
1.060915479E1,1.198040009E1,2.964599991E1,-1.973959923E1,3.757748095E1
1.061915479E1,1.201700020E1,2.963379860E1,-1.976399994E1,3.759236634E1
1.062915479E1,1.204139996E1,2.959719849E1,-1.972739983E1,3.755209415E1
1.063915479E1,1.209019947E1,2.964599991E1,-1.976399994E1,3.762544255E1
1.064915479E1,1.211460018E1,2.969479942E1,-1.977619934E1,3.767814633E1
1.065915479E1,1.221220016E1,2.970699883E1,-1.975180054E1,3.770646147E1
1.066915479E1,1.226099968E1,2.969479942E1,-1.964200020E1,3.765529707E1
1.067915479E1,1.229759979E1,2.981679916E1,-1.954439926E1,3.771280970E1
1.068915479E1,1.234639931E1,2.987779999E1,-1.956879997E1,3.778960757E1
1.069915479E1,1.235859966E1,2.991440010E1,-1.956879997E1,3.782253629E1
1.070915479E1,1.239519978E1,3.003639984E1,-1.944680023E1,3.786824966E1
1.071915479E1,1.243179989E1,3.004859924E1,-1.933699989E1,3.783368248E1
1.072915479E1,1.255379963E1,3.006079865E1,-1.941020012E1,3.792104124E1
1.073915479E1,1.262699986E1,3.008519936E1,-1.936139870E1,3.793974308E1
1.074915479E1,1.271239948E1,3.001199913E1,-1.948340034E1,3.797272813E1
1.075915479E1,1.284659958E1,2.985339928E1,-1.961759949E1,3.796196490E1
1.076915479E1,1.298079967E1,2.973139954E1,-1.962979889E1,3.791815242E1
1.077915479E1,1.318820000E1,2.959719849E1,-1.970299911E1,3.792269705E1
1.078915479E1,1.338339996E1,2.942639923E1,-1.984939957E1,3.793450974E1
1.079915479E1,1.356639957E1,2.927999878E1,-1.998359871E1,3.795668246E1
1.080915479E1,1.367619991E1,2.918239975E1,-2.003240013E1,3.794664615E1
1.081915479E1,1.383479977E1,2.903599930E1,-2.015439987E1,3.795643258E1
1.082915479E1,1.442039967E1,2.899939919E1,-2.133779907E1,3.878420747E1
1.083915479E1,1.453020000E1,2.887739944E1,-2.143540001E1,3.878797861E1
1.084915479E1,1.463999939E1,2.881639862E1,-2.145979881E1,3.879738879E1
1.085915479E1,1.476200008E1,2.874320030E1,-2.154520035E1,3.883663049E1
1.086915479E1,1.490839958E1,2.868219948E1,-2.160619926E1,3.888131674E1
1.087915479E1,1.505480003E1,2.859679985E1,-2.160619926E1,3.887482235E1
1.088915479E1,1.517679977E1,2.845039940E1,-2.160619926E1,3.881479517E1
1.089915479E1,1.529879951E1,2.834059906E1,-2.161839867E1,3.878914774E1
1.090915479E1,1.544519997E1,2.823079872E1,-2.159399986E1,3.875349053E1
1.091915479E1,1.567700005E1,2.810879898E1,-2.161839867E1,3.877148529E1
1.092915479E1,1.590880013E1,2.791359901E1,-2.169159889E1,3.876576317E1
1.093915479E1,1.617720032E1,2.774279976E1,-2.172819901E1,3.877472605E1
1.094915479E1,1.648220062E1,2.744999886E1,-2.177700043E1,3.872212704E1
1.095915479E1,1.676280022E1,2.730360031E1,-2.177700043E1,3.873907341E1
1.096915479E1,1.707999992E1,2.709619904E1,-2.192339897E1,3.881450530E1
1.097915479E1,1.739719963E1,2.681559944E1,-2.206979942E1,3.884346760E1
1.098915479E1,1.772659874E1,2.652279854E1,-2.221619987E1,3.887480781E1
1.099915479E1,1.799499893E1,2.631539917E1,-2.227719879E1,3.889207896E1
1.100915479E1,1.826339912E1,2.605920029E1,-2.241139984E1,3.892177424E1
1.101915479E1,1.848299980E1,2.575419998E1,-2.250899887E1,3.887872334E1
1.102915479E1,1.875139999E1,2.544919968E1,-2.267980003E1,3.890565634E1
1.103915479E1,1.900759888E1,2.503439903E1,-2.297259903E1,3.893263742E1
1.104915479E1,1.922719955E1,2.472939873E1,-2.316779900E1,3.896120217E1
1.105915479E1,1.942239952E1,2.446100044E1,-2.335079956E1,3.899782027E1
1.106915479E1,1.964200020E1,2.414379883E1,-2.353380013E1,3.902013508E1
1.107915479E1,1.987380028E1,2.372900009E1,-2.378999901E1,3.903840975E1
1.108915479E1,2.014220047E1,2.336299896E1,-2.394859886E1,3.905218749E1
1.109915479E1,2.037400055E1,2.308239937E1,-2.410719872E1,3.910312122E1
1.110915479E1,2.058139992E1,2.281399918E1,-2.425359917E1,3.914472702E1
1.111915479E1,2.076440048E1,2.247239876E1,-2.436339951E1,3.911194535E1
1.112915479E1,2.094739914E1,2.211859894E1,-2.436339951E1,3.900770674E1
1.113915479E1,2.116699982E1,2.175259972E1,-2.444879913E1,3.897385348E1
1.114915479E1,2.133779907E1,2.144759941E1,-2.457079887E1,3.897467571E1
1.115915479E1,2.144759941E1,2.117919922E1,-2.468059921E1,3.895754070E1
1.116915479E1,2.155739975E1,2.087419891E1,-2.483919907E1,3.895432549E1
1.117915479E1,2.166720009E1,2.059359932E1,-2.498559952E1,3.895951842E1
1.118915479E1,2.174040031E1,2.034959984E1,-2.505879974E1,3.891907841E1
1.119915479E1,2.181359863E1,2.016659927E1,-2.509539986E1,3.888835180E1
1.120915479E1,2.199659920E1,1.995919991E1,-2.515639877E1,3.892382864E1
1.121915479E1,2.204539871E1,1.977619934E1,-2.511979866E1,3.883428832E1
1.122915479E1,2.214299965E1,1.964200020E1,-2.514419937E1,3.883749950E1
1.123915479E1,2.227719879E1,1.949559975E1,-2.513199997E1,3.883258191E1
1.124915479E1,2.236260033E1,1.942239952E1,-2.508320045E1,3.881343120E1
1.125915479E1,2.246019936E1,1.926379967E1,-2.504660034E1,3.876708296E1
1.126915479E1,2.252120018E1,1.916619873E1,-2.508320045E1,3.877775878E1
1.127915479E1,2.255780029E1,1.908079910E1,-2.503439903E1,3.872534549E1
1.128915479E1,2.252120018E1,1.900759888E1,-2.507099915E1,3.869170804E1
1.129915479E1,2.253339958E1,1.900759888E1,-2.518079948E1,3.877003449E1
1.130915479E1,2.250899887E1,1.899539948E1,-2.521739960E1,3.877366985E1
1.131915479E1,2.248460007E1,1.897099876E1,-2.525399971E1,3.877138811E1
1.132915479E1,2.248460007E1,1.892219925E1,-2.526619911E1,3.875548583E1
1.133915479E1,2.246019936E1,1.895879936E1,-2.529059982E1,3.877513466E1
1.134915479E1,2.246019936E1,1.894659996E1,-2.525399971E1,3.874530561E1
1.135915479E1,2.248460007E1,1.900759888E1,-2.529059982E1,3.881314848E1
1.136915479E1,2.252120018E1,1.903199959E1,-2.522959900E1,3.880662484E1
1.137915479E1,2.255780029E1,1.904419899E1,-2.520520020E1,3.881801110E1
1.138915479E1,2.260659981E1,1.903199959E1,-2.516860008E1,3.881666901E1
1.139915479E1,2.264319992E1,1.901980019E1,-2.504660034E1,3.875305782E1
1.140915479E1,2.271640015E1,1.903199959E1,-2.498559952E1,3.876250801E1
1.141915479E1,2.275300026E1,1.900759888E1,-2.493680000E1,3.874057086E1
1.142915479E1,2.274079895E1,1.899539948E1,-2.487579918E1,3.868817032E1
1.143915479E1,2.283839989E1,1.901980019E1,-2.471719933E1,3.865598597E1
1.144915479E1,2.283839989E1,1.901980019E1,-2.464399910E1,3.860922170E1
1.145915479E1,2.286279869E1,1.898320007E1,-2.464399910E1,3.860564908E1
1.146915479E1,2.287500000E1,1.898320007E1,-2.453419876E1,3.854289064E1
1.147915479E1,2.289939880E1,1.903199959E1,-2.449759865E1,3.855816144E1
1.148915479E1,2.283839989E1,1.905640030E1,-2.443659973E1,3.849527644E1
1.149915479E1,2.277739906E1,1.909300041E1,-2.439999962E1,3.845403170E1
1.150915479E1,2.280179977E1,1.914179993E1,-2.432679939E1,3.844637494E1
1.151915479E1,2.281399918E1,1.908079910E1,-2.439999962E1,3.846966902E1
1.152915479E1,2.283839989E1,1.908079910E1,-2.441219902E1,3.849188051E1
1.153915479E1,2.281399918E1,1.912960052E1,-2.430239868E1,3.843210580E1
1.154915479E1,2.277739906E1,1.914179993E1,-2.437559891E1,3.846281626E1
1.155915479E1,2.278960037E1,1.911739922E1,-2.439999962E1,3.847337806E1
1.156915479E1,2.282620049E1,1.914179993E1,-2.450979996E1,3.857686129E1
1.157915479E1,2.285059929E1,1.920279884E1,-2.450979996E1,3.862159584E1
1.158915479E1,2.283839989E1,1.925160027E1,-2.450979996E1,3.863867125E1
1.159915479E1,2.280179977E1,1.930039978E1,-2.453419876E1,3.865688054E1
1.160915479E1,2.283839989E1,1.932480049E1,-2.453419876E1,3.869066208E1
1.161915479E1,2.286279869E1,1.931259918E1,-2.453419876E1,3.869897880E1
1.162915479E1,2.291160011E1,1.930039978E1,-2.448539925E1,3.869084682E1
1.163915479E1,2.291160011E1,1.937360001E1,-2.448539925E1,3.872741372E1
1.164915479E1,2.293599892E1,1.944680023E1,-2.441219902E1,3.873233206E1
1.165915479E1,2.297259903E1,1.943459892E1,-2.431459999E1,3.868647973E1
1.166915479E1,2.302140045E1,1.939799881E1,-2.431459999E1,3.869711888E1
1.167915479E1,2.308239937E1,1.945899963E1,-2.416819954E1,3.867236347E1
1.168915479E1,2.310680008E1,1.953219986E1,-2.404619980E1,3.864777828E1
1.169915479E1,2.321660042E1,1.955660057E1,-2.392420006E1,3.865020711E1
1.170915479E1,2.327759933E1,1.961759949E1,-2.371679878E1,3.858993891E1
1.171915479E1,2.335079956E1,1.972739983E1,-2.347279930E1,3.854091918E1
1.172915479E1,2.342399979E1,1.971520042E1,-2.335079956E1,3.850497025E1
1.173915479E1,2.352159882E1,1.982499886E1,-2.327759933E1,3.857645423E1
1.174915479E1,2.358259964E1,1.998359871E1,-2.310680008E1,3.859284173E1
1.175915479E1,2.360700035E1,2.011779976E1,-2.300919914E1,3.861916076E1
1.176915479E1,2.363139915E1,2.027639961E1,-2.292379951E1,3.866621253E1
1.177915479E1,2.366799927E1,2.045940018E1,-2.283839989E1,3.873440014E1
1.178915479E1,2.376560020E1,2.056920052E1,-2.282620049E1,3.884496353E1
1.179915479E1,2.389979935E1,2.060579872E1,-2.274079895E1,3.889657166E1
1.180915479E1,2.397299957E1,2.073999977E1,-2.266759872E1,3.897014666E1
1.181915479E1,2.407059860E1,2.077659988E1,-2.253339958E1,3.897197604E1
1.182915479E1,2.418039894E1,2.077659988E1,-2.249679947E1,3.901877474E1
1.183915479E1,2.433899879E1,2.072780037E1,-2.254559898E1,3.911946579E1
1.184915479E1,2.446100044E1,2.066679955E1,-2.250899887E1,3.914220454E1
1.185915479E1,2.453419876E1,2.058139992E1,-2.250899887E1,3.914301932E1
1.186915479E1,2.458300018E1,2.049600029E1,-2.252120018E1,3.913584525E1
1.187915479E1,2.459519958E1,2.038619995E1,-2.261879921E1,3.914244587E1
1.188915479E1,2.464399910E1,2.021539879E1,-2.259440041E1,3.907039761E1
1.189915479E1,2.464399910E1,2.006900024E1,-2.266759872E1,3.903730901E1
1.190915479E1,2.470499992E1,1.987380028E1,-2.264319992E1,3.896176923E1
1.191915479E1,2.464399910E1,1.971520042E1,-2.261879921E1,3.882815856E1
1.192915479E1,2.472939873E1,1.953219986E1,-2.258219910E1,3.876861758E1
1.193915479E1,2.483919907E1,1.937360001E1,-2.260659981E1,3.877345151E1
1.194915479E1,2.491239929E1,1.923939896E1,-2.263099861E1,3.876782440E1
1.195915479E1,2.491239929E1,1.914179993E1,-2.264319992E1,3.872661418E1
1.196915479E1,2.501000023E1,1.906859970E1,-2.266759872E1,3.876766227E1
1.197915479E1,2.513199997E1,1.897099876E1,-2.272859955E1,3.883433344E1
1.198915479E1,2.519299889E1,1.890999985E1,-2.278960037E1,3.887982989E1
1.199915479E1,2.535159874E1,1.878800011E1,-2.280179977E1,3.893089492E1
1.200915479E1,2.538819885E1,1.872699928E1,-2.286279869E1,3.896111789E1
1.201915479E1,2.538819885E1,1.864159966E1,-2.293599892E1,3.896318679E1
1.202915479E1,2.541259956E1,1.858059883E1,-2.296039963E1,3.896432754E1
1.203915479E1,2.548579979E1,1.848299980E1,-2.299699974E1,3.898729626E1
1.204915479E1,2.551019859E1,1.839760017E1,-2.309459877E1,3.902053840E1
1.205915479E1,2.551019859E1,1.825119972E1,-2.302140045E1,3.890837188E1
1.206915479E1,2.555900002E1,1.814139938E1,-2.304579926E1,3.890349235E1
1.207915479E1,2.554679871E1,1.803159904E1,-2.308239937E1,3.886611183E1
1.208915479E1,2.563220024E1,1.787299919E1,-2.309459877E1,3.885632872E1
1.209915479E1,2.564439964E1,1.771439934E1,-2.302140045E1,3.874816197E1
1.210915479E1,2.568099976E1,1.749480057E1,-2.307019997E1,3.870162686E1
1.211915479E1,2.570539856E1,1.728739929E1,-2.311899948E1,3.865371685E1
1.212915479E1,2.575419998E1,1.710439873E1,-2.309459877E1,3.859015114E1
1.213915479E1,2.576639938E1,1.694579887E1,-2.318000031E1,3.857952632E1
1.214915479E1,2.577859879E1,1.677499962E1,-2.319219971E1,3.852031795E1
1.215915479E1,2.580299950E1,1.659199905E1,-2.321660042E1,3.847206455E1
1.216915479E1,2.575419998E1,1.638459969E1,-2.328979874E1,3.839464349E1
1.217915479E1,2.580299950E1,1.618939972E1,-2.341180038E1,3.841879545E1
1.218915479E1,2.581519890E1,1.605520058E1,-2.344840050E1,3.839298693E1
1.219915479E1,2.587619972E1,1.587220001E1,-2.348499870E1,3.838032842E1
1.220915479E1,2.591279984E1,1.566479969E1,-2.357040024E1,3.837216324E1
1.221915479E1,2.596159935E1,1.550619984E1,-2.374119949E1,3.844595463E1
1.222915479E1,2.599819946E1,1.534759998E1,-2.383880043E1,3.846743566E1
1.223915479E1,2.605920029E1,1.516459942E1,-2.391199875E1,3.848156285E1
1.224915479E1,2.613239861E1,1.498159981E1,-2.396080017E1,3.848987574E1
1.225915479E1,2.613239861E1,1.478639984E1,-2.400959969E1,3.844477538E1
1.226915479E1,2.619339943E1,1.454239941E1,-2.402179909E1,3.840081230E1
1.227915479E1,2.624219894E1,1.432279968E1,-2.399740028E1,3.833628590E1
1.228915479E1,2.626659966E1,1.407880020E1,-2.408279991E1,3.831616009E1
1.229915479E1,2.630319977E1,1.387139988E1,-2.404619980E1,3.824256500E1
1.230915479E1,2.637639999E1,1.366399956E1,-2.409499931E1,3.824903074E1
1.231915479E1,2.643739891E1,1.348099995E1,-2.411940002E1,3.824158572E1
1.232915479E1,2.644960022E1,1.333459949E1,-2.420479965E1,3.825264986E1
1.233915479E1,2.654719925E1,1.317599964E1,-2.422920036E1,3.828073804E1
1.234915479E1,2.657159996E1,1.304179955E1,-2.426580048E1,3.827489429E1
1.235915479E1,2.658379936E1,1.289540005E1,-2.433899879E1,3.828023763E1
1.236915479E1,2.659599876E1,1.280999947E1,-2.421699905E1,3.818253894E1
1.237915479E1,2.664480019E1,1.267579937E1,-2.419260025E1,3.815629926E1
1.238915479E1,2.665699959E1,1.257819939E1,-2.420479965E1,3.814025502E1
1.239915479E1,2.665699959E1,1.246840000E1,-2.424139977E1,3.812744534E1
1.240915479E1,2.676679993E1,1.239519978E1,-2.422920036E1,3.817272202E1
1.241915479E1,2.685219955E1,1.227320004E1,-2.424139977E1,3.820101468E1
1.242915479E1,2.692539978E1,1.218779945E1,-2.424139977E1,3.822518897E1
1.243915479E1,2.699860001E1,1.212679958E1,-2.421699905E1,3.824194966E1
1.244915479E1,2.712059975E1,1.198040009E1,-2.430239868E1,3.833619045E1
1.245915479E1,2.724259949E1,1.185839939E1,-2.436339951E1,3.842337958E1
1.246915479E1,2.737679863E1,1.165100002E1,-2.426580048E1,3.839354083E1
1.247915479E1,2.747439957E1,1.157779980E1,-2.407059860E1,3.831816536E1
1.248915479E1,2.755979919E1,1.137039948E1,-2.397299957E1,3.825615276E1
1.249915479E1,2.763299942E1,1.129720020E1,-2.387539864E1,3.822622201E1
1.250915479E1,2.777939987E1,1.108979988E1,-2.380220032E1,3.822595268E1
1.251915479E1,2.785260010E1,1.095559978E1,-2.365579987E1,3.814956574E1
1.252915479E1,2.792580032E1,1.080919933E1,-2.360700035E1,3.813108416E1
1.253915479E1,2.802339935E1,1.058959961E1,-2.349720001E1,3.807320501E1
1.254915479E1,2.804780006E1,1.043099976E1,-2.346059990E1,3.802478918E1
1.255915479E1,2.808440018E1,1.012599945E1,-2.361919975E1,3.806751890E1
1.256915479E1,2.818199921E1,9.918600082E0,-2.364360046E1,3.810017782E1
1.257915479E1,2.823079872E1,9.650199890E0,-2.366799927E1,3.808252281E1
1.258915479E1,2.825519943E1,9.454999924E0,-2.369239998E1,3.806682460E1
1.259915479E1,2.830399895E1,9.198800087E0,-2.386319923E1,3.814690757E1
1.260915479E1,2.836499977E1,9.015799522E0,-2.378999901E1,3.810278082E1
1.261915479E1,2.838939857E1,8.881599426E0,-2.377779961E1,3.808181343E1
1.262915479E1,2.840159988E1,8.832799911E0,-2.380220032E1,3.809480240E1
1.263915479E1,2.846259880E1,8.808400154E0,-2.376560020E1,3.811182490E1
1.264915479E1,2.841379929E1,8.771800041E0,-2.375339890E1,3.805932770E1
1.265915479E1,2.838939857E1,8.771800041E0,-2.377779961E1,3.805635534E1
1.266915479E1,2.835280037E1,8.771800041E0,-2.385099983E1,3.807487305E1
1.267915479E1,2.829179955E1,8.808400154E0,-2.380220032E1,3.800734896E1
1.268915479E1,2.827960014E1,8.808400154E0,-2.391199875E1,3.806714307E1
1.269915479E1,2.820639992E1,8.893799782E0,-2.393639946E1,3.804802084E1
1.270915479E1,2.818199921E1,8.918199539E0,-2.403400040E1,3.809714605E1
1.271915479E1,2.814539909E1,8.967000008E0,-2.402179909E1,3.807384155E1
1.272915479E1,2.809659958E1,9.101200104E0,-2.407059860E1,3.810045234E1
1.273915479E1,2.802339935E1,9.223199844E0,-2.405839920E1,3.806816122E1
1.274915479E1,2.795019913E1,9.406199455E0,-2.405839920E1,3.805912232E1
1.275915479E1,2.792580032E1,9.576999664E0,-2.409499931E1,3.810693163E1
1.276915479E1,2.782819939E1,9.784399986E0,-2.407059860E1,3.807278400E1
1.277915479E1,2.776719856E1,9.979599953E0,-2.411940002E1,3.810977813E1
1.278915479E1,2.768179893E1,1.019919968E1,-2.411940002E1,3.810578859E1
1.279915479E1,2.752319908E1,1.047980022E1,-2.414379883E1,3.808248577E1
1.280915479E1,2.742560005E1,1.072379971E1,-2.411940002E1,3.806453567E1
