Time (s),Magnetic field x,Magnetic field y,Magnetic field z
1.62E+18,7.46639967,-55.37579727,2.073999882
1.62E+18,7.612799644,-55.37579727,1.866599917
1.62E+18,7.710399628,-55.46120071,1.646999955
1.62E+18,7.795799732,-55.52219772,1.476199985
1.62E+18,7.868999958,-55.59539795,1.122399926
1.62E+18,7.942199707,-55.69300079,0.805199981
1.62E+18,8.015399933,-55.81499863,0.487999976
1.62E+18,8.125200272,-55.83939743,0.268399984
1.62E+18,8.222800255,-55.96139908,-0.121999994
1.62E+18,8.356999397,-56.0345993,-0.63440001
1.62E+18,8.479000092,-56.09560013,-1.073599935
1.62E+18,8.576600075,-56.07119751,-1.512799978
1.62E+18,8.698599815,-56.09560013,-1.939799905
1.62E+18,8.820599556,-56.04679871,-2.500999928
1.62E+18,8.954799652,-55.94919968,-3.074399948
1.62E+18,9.088999748,-55.91259766,-3.69659996
1.62E+18,9.149999619,-55.83939743,-4.306600094
1.62E+18,9.223199844,-55.7417984,-4.892199993
1.62E+18,9.284199715,-55.64419937,-5.465600014
1.62E+18,9.369600296,-55.60759735,-6.124399662
1.62E+18,9.369600296,-55.47340012,-6.795399666
1.62E+18,9.406199455,-55.33919907,-7.356599808
1.62E+18,9.418399811,-55.22940063,-7.91779995
1.62E+18,9.394000053,-55.10739899,-8.430199623
1.62E+18,9.430600166,-54.98539734,-8.869400024
1.62E+18,9.406199455,-54.92440033,-9.333000183
1.62E+18,9.418399811,-54.86339951,-9.796599388
1.62E+18,9.394000053,-54.74139786,-10.2723999
1.62E+18,9.454999924,-54.71699905,-10.58959961
1.62E+18,9.467200279,-54.66819763,-10.90679932
1.62E+18,9.491600037,-54.63159943,-11.18739986
1.62E+18,9.540399551,-54.582798,-11.50459957
1.62E+18,9.564800262,-54.50959778,-11.83399963
1.62E+18,9.552599907,-54.48519897,-12.06579971
1.62E+18,9.540399551,-54.38759995,-12.26099968
1.62E+18,9.564800262,-54.35099792,-12.35859966
1.62E+18,9.601399422,-54.33879852,-12.4805994
1.62E+18,9.564800262,-54.31439972,-12.52939987
1.62E+18,9.564800262,-54.2655983,-12.51719952
1.62E+18,9.613599777,-54.2777977,-12.35859966
1.62E+18,9.58920002,-54.33879852,-12.22439957
1.62E+18,9.601399422,-54.2899971,-12.09019947
1.62E+18,9.613599777,-54.32659912,-11.96819973
1.62E+18,9.601399422,-54.36319733,-11.8828001
1.62E+18,9.58920002,-54.37540054,-11.67539978
1.62E+18,9.637999535,-54.37540054,-11.5777998
1.62E+18,9.747799873,-54.44860077,-11.45580006
1.62E+18,9.857600212,-54.39979935,-11.40699959
1.62E+18,10.00399971,-54.31439972,-11.3093996
1.62E+18,10.13819981,-54.31439972,-11.21179962
1.62E+18,10.29679966,-54.30220032,-11.11419964
1.62E+18,10.47980022,-54.2777977,-10.93120003
1.62E+18,10.66279984,-54.2655983,-10.80919933
1.62E+18,10.74819946,-54.30220032,-10.77260017
1.62E+18,10.77260017,-54.2777977,-10.66279984
1.62E+18,10.72379971,-54.2899971,-10.60179996
1.62E+18,10.67500019,-54.31439972,-10.47980022
1.62E+18,10.69939995,-54.35099792,-10.43099976
1.62E+18,10.63840008,-54.35099792,-10.36999989
1.62E+18,10.54080009,-54.36319733,-10.30900002
1.62E+18,10.4066,-54.35099792,-10.28460026
1.62E+18,10.35779953,-54.33879852,-10.17479992
1.62E+18,10.33339977,-54.36319733,-10.17479992
1.62E+18,10.26019955,-54.37540054,-10.06499958
1.62E+18,10.23579979,-54.39979935,-10.00399971
1.62E+18,10.16259956,-54.39979935,-9.821000099
1.62E+18,10.08939934,-54.46080017,-9.625800133
1.62E+18,10.01620007,-54.47299957,-9.479399681
1.62E+18,9.967399597,-54.48519897,-9.394000053
1.62E+18,9.94299984,-54.50959778,-9.247599602
1.62E+18,9.894199371,-54.5461998,-9.003600121
1.62E+18,9.918600082,-54.64379883,-8.832799911
1.62E+18,9.881999969,-54.68040085,-8.600999832
1.62E+18,9.894199371,-54.72919846,-8.418000221
1.62E+18,9.930799484,-54.70479965,-8.295999527
1.62E+18,10.01620007,-54.71699905,-8.198399544
1.62E+18,10.05280018,-54.75359726,-7.990999699
1.62E+18,10.06499958,-54.76580048,-7.905600071
1.62E+18,10.05280018,-54.70479965,-7.868999958
1.62E+18,10.05280018,-54.66819763,-7.783599854
1.62E+18,10.07719994,-54.65599823,-7.734799862
1.62E+18,10.04059982,-54.59499741,-7.844599724
1.62E+18,10.05280018,-54.5583992,-7.832399845
1.62E+18,10.10159969,-54.5583992,-7.844599724
1.62E+18,10.10159969,-54.60720062,-7.929999828
1.62E+18,10.10159969,-54.60720062,-7.893399715
1.62E+18,10.16259956,-54.68040085,-7.856800079
1.62E+18,10.15040016,-54.66819763,-7.942199707
1.62E+18,10.16259956,-54.69260025,-7.990999699
1.62E+18,10.22359943,-54.71699905,-7.97879982
1.62E+18,10.19919968,-54.76580048,-8.003199577
1.62E+18,10.16259956,-54.76580048,-8.015399933
1.62E+18,10.15040016,-54.69260025,-8.03979969
1.62E+18,10.12599945,-54.66819763,-8.125200272
1.62E+18,10.08939934,-54.582798,-8.234999657
1.62E+18,10.08939934,-54.582798,-8.320400238
1.62E+18,10.08939934,-54.48519897,-8.442399979
1.62E+18,10.06499958,-54.48519897,-8.515600204
1.62E+18,10.10159969,-54.46080017,-8.588799477
1.62E+18,10.04059982,-54.41199875,-8.710800171
1.62E+18,10.12599945,-54.42419815,-8.845000267
1.62E+18,10.18700027,-54.36319733,-8.954799652
1.62E+18,10.22359943,-54.36319733,-9.113399506
1.62E+18,10.28460026,-54.31439972,-9.174399376
1.62E+18,10.30900002,-54.33879852,-9.29640007
1.62E+18,10.32119942,-54.32659912,-9.430600166
1.62E+18,10.28460026,-54.2533989,-9.613599777
1.62E+18,10.34560013,-54.16799927,-9.772199631
1.62E+18,10.29679966,-54.11919785,-9.906399727
1.62E+18,10.29679966,-54.13139725,-10.00399971
1.62E+18,10.2723999,-54.08259964,-10.15040016
1.62E+18,10.24800014,-54.10699844,-10.29679966
1.62E+18,10.26019955,-54.03379822,-10.43099976
1.62E+18,10.28460026,-53.97279739,-10.62619972
1.62E+18,10.34560013,-54.00939941,-10.79699993
1.62E+18,10.34560013,-54.03379822,-10.91899967
1.62E+18,10.36999989,-53.97279739,-10.9921999
1.62E+18,10.32119942,-53.96059799,-11.12639999
1.62E+18,10.29679966,-53.97279739,-11.16300011
1.62E+18,10.26019955,-53.94839859,-11.23619938
1.62E+18,10.26019955,-53.92399979,-11.19960022
1.62E+18,10.2723999,-53.94839859,-11.08979988
1.62E+18,10.34560013,-53.86299896,-11.01659966
1.62E+18,10.39439964,-53.86299896,-10.93120003
1.62E+18,10.47980022,-53.87519836,-10.76039982
1.62E+18,10.57740021,-53.83860016,-10.63840008
1.62E+18,10.73600006,-53.82640076,-10.62619972
1.62E+18,10.89459991,-53.75320053,-10.58959961
1.62E+18,11.02880001,-53.78979874,-10.63840008
1.62E+18,11.10200024,-53.77759933,-10.62619972
1.62E+18,11.06540012,-53.82640076,-10.63840008
1.62E+18,11.06540012,-53.88739777,-10.66279984
1.62E+18,11.04099941,-53.94839859,-10.82139969
1.62E+18,11.05319977,-53.98500061,-10.91899967
1.62E+18,10.96780014,-53.98500061,-10.87020016
1.62E+18,10.88239956,-54.04599762,-10.90679932
1.62E+18,10.79699993,-54.07040024,-10.82139969
1.62E+18,10.74819946,-54.04599762,-10.80919933
1.62E+18,10.74819946,-54.04599762,-10.67500019
1.62E+18,10.72379971,-54.02159882,-10.60179996
1.62E+18,10.72379971,-53.97279739,-10.4066
1.62E+18,10.73600006,-53.99720001,-10.22359943
1.62E+18,10.73600006,-54.00939941,-10.13819981
1.62E+18,10.76039982,-54.05820084,-9.94299984
1.62E+18,10.77260017,-54.08259964,-9.894199371
1.62E+18,10.82139969,-54.13139725,-9.894199371
1.62E+18,10.87020016,-54.10699844,-9.955200195
1.62E+18,10.95559978,-54.07040024,-9.94299984
1.62E+18,10.94339943,-54.07040024,-10.00399971
1.62E+18,10.93120003,-54.04599762,-10.05280018
1.62E+18,10.93120003,-54.00939941,-10.07719994
1.62E+18,10.97999954,-53.96059799,-10.08939934
1.62E+18,11.01659966,-53.94839859,-10.01620007
1.62E+18,11.01659966,-53.98500061,-9.930799484
1.62E+18,10.9921999,-53.98500061,-9.881999969
1.62E+18,10.94339943,-54.03379822,-9.71119976
1.62E+18,10.9921999,-54.07040024,-9.613599777
1.62E+18,11.01659966,-54.11919785,-9.479399681
1.62E+18,11.06540012,-54.15579987,-9.394000053
1.62E+18,11.07759953,-54.22900009,-9.345199585
1.62E+18,11.04099941,-54.19239807,-9.320799828
1.62E+18,11.07759953,-54.15579987,-9.308599472
1.62E+18,11.10200024,-54.19239807,-9.223199844
1.62E+18,11.11419964,-54.11919785,-9.29640007
1.62E+18,11.08979988,-54.09479904,-9.29640007
1.62E+18,11.05319977,-54.08259964,-9.394000053
1.62E+18,11.02880001,-54.08259964,-9.345199585
1.62E+18,10.95559978,-54.02159882,-9.369600296
1.62E+18,10.94339943,-54.02159882,-9.394000053
1.62E+18,10.8579998,-54.07040024,-9.369600296
1.62E+18,10.78479958,-54.04599762,-9.333000183
1.62E+18,10.74819946,-54.08259964,-9.333000183
1.62E+18,10.71159935,-54.14360046,-9.247599602
1.62E+18,10.68719959,-54.10699844,-9.149999619
1.62E+18,10.65059948,-54.11919785,-9.101200104
1.62E+18,10.66279984,-54.18019867,-9.003600121
1.62E+18,10.65059948,-54.24119949,-8.930399895
1.62E+18,10.58959961,-54.20459747,-8.832799911
1.62E+18,10.57740021,-54.24119949,-8.820599556
1.62E+18,10.57740021,-54.2655983,-8.722999573
1.62E+18,10.58959961,-54.2777977,-8.710800171
1.62E+18,10.56519985,-54.31439972,-8.674200058
1.62E+18,10.54080009,-54.2899971,-8.674200058
1.62E+18,10.56519985,-54.2655983,-8.698599815
1.62E+18,10.56519985,-54.18019867,-8.722999573
1.62E+18,10.68719959,-54.19239807,-8.674200058
1.62E+18,10.73600006,-54.13139725,-8.637599945
1.62E+18,10.84579945,-54.11919785,-8.613200188
1.62E+18,10.94339943,-54.04599762,-8.613200188
1.62E+18,11.10200024,-54.03379822,-8.588799477
1.62E+18,11.24839973,-54.03379822,-8.588799477
1.62E+18,11.33379936,-54.02159882,-8.62539959
1.62E+18,11.43139935,-54.05820084,-8.649800301
1.62E+18,11.52899933,-54.00939941,-8.747400284
1.62E+18,11.59000015,-54.05820084,-8.954799652
1.62E+18,11.63879967,-54.04599762,-9.101200104
1.62E+18,11.63879967,-54.08259964,-9.186599731
1.62E+18,11.60219955,-54.07040024,-9.2354002
1.62E+18,11.55340004,-54.05820084,-9.308599472
1.62E+18,11.50459957,-54.00939941,-9.271999359
1.62E+18,11.45580006,-53.97279739,-9.247599602
1.62E+18,11.40699959,-54.00939941,-9.149999619
1.62E+18,11.39480019,-54.05820084,-8.845000267
1.62E+18,11.3093996,-54.08259964,-8.68639946
1.62E+18,11.28499985,-54.10699844,-8.552199364
1.62E+18,11.26060009,-54.13139725,-8.418000221
1.62E+18,11.24839973,-54.18019867,-8.33259964
1.62E+18,11.27279949,-54.2655983,-8.234999657
1.62E+18,11.26060009,-54.36319733,-8.137399673
1.62E+18,11.21179962,-54.31439972,-8.137399673
1.62E+18,11.23619938,-54.2899971,-8.198399544
1.62E+18,11.22399998,-54.31439972,-8.161799431
1.62E+18,11.17519951,-54.35099792,-8.186200142
1.62E+18,11.21179962,-54.37540054,-8.173999786
1.62E+18,11.24839973,-54.36319733,-8.100799561
1.62E+18,11.22399998,-54.32659912,-8.137399673
1.62E+18,11.21179962,-54.2899971,-8.173999786
1.62E+18,11.24839973,-54.33879852,-8.173999786
1.62E+18,11.24839973,-54.2777977,-8.234999657
1.62E+18,11.27279949,-54.2533989,-8.283800125
1.62E+18,11.2972002,-54.24119949,-8.356999397
1.62E+18,11.26060009,-54.20459747,-8.45459938
1.62E+18,11.22399998,-54.2533989,-8.503399849
1.62E+18,11.24839973,-54.24119949,-8.45459938
1.62E+18,11.23619938,-54.2655983,-8.45459938
1.62E+18,11.21179962,-54.2899971,-8.466799736
1.62E+18,11.17519951,-54.35099792,-8.33259964
1.62E+18,11.12639999,-54.43639755,-8.259399414
1.62E+18,11.05319977,-54.37540054,-8.100799561
1.62E+18,10.9921999,-54.38759995,-8.003199577
1.62E+18,10.93120003,-54.36319733,-7.905600071
1.62E+18,10.84579945,-54.41199875,-7.881199837
1.62E+18,10.77260017,-54.39979935,-7.91779995
1.62E+18,10.73600006,-54.37540054,-7.856800079
1.62E+18,10.63840008,-54.39979935,-7.905600071
1.62E+18,10.62619972,-54.31439972,-7.966599941
1.62E+18,10.63840008,-54.33879852,-7.966599941
1.62E+18,10.65059948,-54.33879852,-7.990999699
1.62E+18,10.69939995,-54.31439972,-8.027600288
1.62E+18,10.74819946,-54.2533989,-8.112999916
1.62E+18,10.89459991,-54.20459747,-7.990999699
1.62E+18,11.05319977,-54.18019867,-7.929999828
1.62E+18,11.22399998,-54.18019867,-7.759199619
1.62E+18,11.39480019,-54.20459747,-7.515199661
1.62E+18,11.51679993,-54.24119949,-7.405399799
1.62E+18,11.66319942,-54.18019867,-7.283400059
1.62E+18,11.73639965,-54.24119949,-7.137000084
1.62E+18,11.82180023,-54.32659912,-6.953999996
1.62E+18,11.85839939,-54.43639755,-6.88079977
1.62E+18,11.77299976,-54.47299957,-6.892999649
1.62E+18,11.71199989,-54.39979935,-6.966199875
1.62E+18,11.61439991,-54.41199875,-7.002799988
1.62E+18,11.56559944,-54.38759995,-7.088200092
1.62E+18,11.50459957,-54.42419815,-7.124799728
1.62E+18,11.46799946,-54.39979935,-7.197999954
1.62E+18,11.43139935,-54.38759995,-7.210199833
1.62E+18,11.35820007,-54.31439972,-7.185800076
1.62E+18,11.34599972,-54.32659912,-7.11259985
1.62E+18,11.37039948,-54.38759995,-7.100399971
1.62E+18,11.38259983,-54.37540054,-7.234600067
1.62E+18,11.40699959,-54.32659912,-7.234600067
1.62E+18,11.41919994,-54.33879852,-7.185800076
1.62E+18,11.38259983,-54.33879852,-7.234600067
1.62E+18,11.34599972,-54.37540054,-7.319999695
1.62E+18,11.35820007,-54.43639755,-7.381000042
1.62E+18,11.39480019,-54.43639755,-7.490799904
1.62E+18,11.38259983,-54.39979935,-7.478600025
1.62E+18,11.37039948,-54.39979935,-7.490799904
1.62E+18,11.37039948,-54.41199875,-7.478600025
1.62E+18,11.35820007,-54.39979935,-7.576200008
1.62E+18,11.41919994,-54.41199875,-7.539599895
1.62E+18,11.45580006,-54.38759995,-7.502999783
1.62E+18,11.50459957,-54.31439972,-7.563999653
1.62E+18,11.52899933,-54.30220032,-7.612799644
1.62E+18,11.59000015,-54.2899971,-7.649399757
1.62E+18,11.59000015,-54.2899971,-7.612799644
1.62E+18,11.60219955,-54.2777977,-7.649399757
1.62E+18,11.60219955,-54.2655983,-7.746999741
1.62E+18,11.61439991,-54.21680069,-7.795799732
1.62E+18,11.63879967,-54.18019867,-7.856800079
1.62E+18,11.59000015,-54.21680069,-7.820199966
1.62E+18,11.52899933,-54.22900009,-7.783599854
1.62E+18,11.49240017,-54.20459747,-7.795799732
1.62E+18,11.50459957,-54.20459747,-7.856800079
1.62E+18,11.50459957,-54.2533989,-7.881199837
1.62E+18,11.51679993,-54.2777977,-7.832399845
1.62E+18,11.49240017,-54.2777977,-7.844599724
1.62E+18,11.46799946,-54.2899971,-7.868999958
1.62E+18,11.46799946,-54.2777977,-7.868999958
1.62E+18,11.40699959,-54.2655983,-7.832399845
1.62E+18,11.33379936,-54.2777977,-7.905600071
1.62E+18,11.2972002,-54.2533989,-7.856800079
1.62E+18,11.23619938,-54.22900009,-7.844599724
1.62E+18,11.22399998,-54.22900009,-7.746999741
1.62E+18,11.1385994,-54.20459747,-7.68599987
1.62E+18,11.08979988,-54.15579987,-7.612799644
1.62E+18,11.06540012,-54.10699844,-7.637199879
1.62E+18,11.11419964,-54.10699844,-7.661599636
1.62E+18,11.15079975,-54.11919785,-7.563999653
1.62E+18,11.18739986,-54.09479904,-7.600599766
1.62E+18,11.28499985,-54.08259964,-7.661599636
1.62E+18,11.28499985,-54.07040024,-7.722599983
1.62E+18,11.40699959,-54.07040024,-7.771399975
1.62E+18,11.48019981,-54.02159882,-7.722599983
1.62E+18,11.61439991,-54.04599762,-7.734799862
1.62E+18,11.74860001,-53.94839859,-7.783599854
1.62E+18,11.85839939,-53.89959717,-7.868999958
1.62E+18,11.96819973,-53.87519836,-7.929999828
1.62E+18,12.00479984,-53.91180038,-7.990999699
1.62E+18,12.06579971,-53.88739777,-8.100799561
1.62E+18,12.09019947,-53.86299896,-8.161799431
1.62E+18,12.09019947,-53.91180038,-8.33259964
1.62E+18,12.11460018,-53.92399979,-8.418000221
1.62E+18,12.07800007,-53.94839859,-8.552199364
1.62E+18,12.04139996,-53.96059799,-8.661999702
1.62E+18,12.0291996,-53.94839859,-8.759599686
1.62E+18,12.0170002,-53.93619919,-8.698599815
1.62E+18,12.0291996,-53.94839859,-8.674200058
1.62E+18,11.98040009,-53.91180038,-8.735199928
1.62E+18,11.96819973,-53.86299896,-8.759599686
1.62E+18,11.8828001,-53.82640076,-8.808400154
1.62E+18,11.85839939,-53.82640076,-8.796199799
1.62E+18,11.83399963,-53.86299896,-8.759599686
1.62E+18,11.76079941,-53.86299896,-8.759599686
1.62E+18,11.76079941,-53.83860016,-8.845000267
1.62E+18,11.74860001,-53.83860016,-8.893799782
1.62E+18,11.77299976,-53.88739777,-8.857199669
1.62E+18,11.77299976,-53.96059799,-8.857199669
1.62E+18,11.84619999,-54.00939941,-8.893799782
1.62E+18,11.87059975,-54.05820084,-8.881599426
1.62E+18,11.8828001,-54.07040024,-8.918199539
1.62E+18,11.95599937,-54.07040024,-8.832799911
1.62E+18,11.96819973,-54.05820084,-8.869400024
1.62E+18,11.96819973,-53.96059799,-8.94260025
1.62E+18,11.96819973,-53.94839859,-9.015799522
1.62E+18,11.99259949,-53.89959717,-9.064599991
1.62E+18,12.00479984,-53.86299896,-8.991399765
1.62E+18,12.04139996,-53.81419754,-8.979199409
1.62E+18,12.06579971,-53.80199814,-8.967000008
1.62E+18,12.04139996,-53.78979874,-9.040200233
1.62E+18,12.04139996,-53.78979874,-9.015799522
1.62E+18,12.1633997,-53.85079956,-8.954799652
1.62E+18,12.17560005,-53.82640076,-8.918199539
1.62E+18,12.21220016,-53.81419754,-8.893799782
1.62E+18,12.19999981,-53.85079956,-8.918199539
1.62E+18,12.1633997,-53.85079956,-8.967000008
1.62E+18,12.15119934,-53.76539993,-9.003600121
1.62E+18,12.19999981,-53.75320053,-9.040200233
1.62E+18,12.18779945,-53.74099731,-9.076799393
1.62E+18,12.12679958,-53.65559769,-9.137800217
1.62E+18,12.15119934,-53.64339828,-9.2354002
1.62E+18,12.15119934,-53.57019806,-9.284199715
1.62E+18,12.19999981,-53.47259903,-9.320799828
1.62E+18,12.23659992,-53.44820023,-9.308599472
1.62E+18,12.27320004,-53.48479843,-9.29640007
1.62E+18,12.23659992,-53.3871994,-9.333000183
1.62E+18,12.26099968,-53.33839798,-9.406199455
1.62E+18,12.24879932,-53.3871994,-9.503799438
1.62E+18,12.22439957,-53.35059738,-9.601399422
1.62E+18,12.22439957,-53.375,-9.65019989
1.62E+18,12.26099968,-53.3993988,-9.857600212
1.62E+18,12.28539944,-53.31399918,-9.918600082
1.62E+18,12.32199955,-53.31399918,-10.00399971
1.62E+18,12.33419991,-53.3993988,-9.979599953
1.62E+18,12.37080002,-53.43600082,-9.94299984
1.62E+18,12.38299942,-53.3993988,-9.967399597
1.62E+18,12.44399929,-53.46039963,-9.930799484
1.62E+18,12.41959953,-53.49699783,-9.906399727
1.62E+18,12.37080002,-53.49699783,-9.760000229
1.62E+18,12.34639931,-53.57019806,-9.747799873
1.62E+18,12.34639931,-53.59460068,-9.735599518
1.62E+18,12.33419991,-53.55799866,-9.845399857
1.62E+18,12.33419991,-53.55799866,-9.94299984
1.62E+18,12.39519978,-53.59460068,-9.906399727
1.62E+18,12.44399929,-53.54579926,-9.918600082
1.62E+18,12.49279976,-53.50919724,-10.05280018
1.62E+18,12.51719952,-53.52140045,-10.11380005
1.62E+18,12.52939987,-53.53359985,-10.16259956
1.62E+18,12.50500011,-53.46039963,-10.22359943
1.62E+18,12.59039974,-53.47259903,-10.30900002
1.62E+18,12.59039974,-53.47259903,-10.30900002
1.62E+18,12.55379963,-53.42379761,-10.23579979
1.62E+18,12.54160023,-53.43600082,-10.18700027
1.62E+18,12.57819939,-53.43600082,-10.13819981
1.62E+18,12.57819939,-53.43600082,-10.15040016
1.62E+18,12.56599998,-53.3871994,-10.21140003
1.62E+18,12.59039974,-53.3628006,-10.2723999
1.62E+18,12.55379963,-53.32619858,-10.26019955
1.62E+18,12.56599998,-53.27739716,-10.24800014
1.62E+18,12.6026001,-53.35059738,-10.30900002
1.62E+18,12.56599998,-53.32619858,-10.4187994
1.62E+18,12.52939987,-53.33839798,-10.4066
1.62E+18,12.49279976,-53.28960037,-10.45539951
1.62E+18,12.51719952,-53.31399918,-10.39439964
1.62E+18,12.55379963,-53.35059738,-10.35779953
1.62E+18,12.59039974,-53.33839798,-10.2723999
1.62E+18,12.56599998,-53.3628006,-10.30900002
1.62E+18,12.51719952,-53.33839798,-10.34560013
1.62E+18,12.57819939,-53.375,-10.32119942
1.62E+18,12.56599998,-53.3628006,-10.36999989
1.62E+18,12.65139961,-53.42379761,-10.35779953
1.62E+18,12.62699986,-53.43600082,-10.4187994
1.62E+18,12.66359997,-53.46039963,-10.50419998
1.62E+18,12.66359997,-53.48479843,-10.54080009
1.62E+18,12.67579937,-53.44820023,-10.5529995
1.62E+18,12.68799973,-53.43600082,-10.61399937
1.62E+18,12.66359997,-53.3628006,-10.63840008
1.62E+18,12.68799973,-53.3628006,-10.73600006
1.62E+18,12.63920021,-53.31399918,-10.74819946
1.62E+18,12.65139961,-53.24079895,-10.77260017
1.62E+18,12.6147995,-53.16759872,-10.80919933
1.62E+18,12.6026001,-53.19199753,-10.89459991
1.62E+18,12.59039974,-53.19199753,-10.96780014
1.62E+18,12.6026001,-53.17979813,-10.94339943
1.62E+18,12.6026001,-53.20420074,-10.93120003
1.62E+18,12.6026001,-53.16759872,-10.91899967
1.62E+18,12.6026001,-53.19199753,-10.93120003
1.62E+18,12.59039974,-53.27739716,-10.87020016
1.62E+18,12.59039974,-53.35059738,-10.84579945
1.62E+18,12.55379963,-53.3871994,-10.77260017
1.62E+18,12.55379963,-53.41159821,-10.68719959
1.62E+18,12.54160023,-53.47259903,-10.69939995
1.62E+18,12.55379963,-53.52140045,-10.71159935
1.62E+18,12.54160023,-53.54579926,-10.71159935
1.62E+18,12.56599998,-53.57019806,-10.77260017
1.62E+18,12.57819939,-53.55799866,-10.84579945
1.62E+18,12.56599998,-53.58239746,-10.84579945
1.62E+18,12.6026001,-53.59460068,-10.89459991
1.62E+18,12.68799973,-53.61899948,-10.91899967
1.62E+18,12.65139961,-53.57019806,-11.02880001
