,Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2)
2016-02-08 18:30:06.656222,1.70249331,3.55304241,8.65184879
2016-02-08 18:30:06.906222,1.61874449,3.53390002,8.63509846
2016-02-08 18:30:07.156222,1.57328093,3.52432871,8.58484936
2016-02-08 18:30:07.406222,1.52063882,3.54347134,8.58484936
2016-02-08 18:30:07.656222,1.44406843,3.54347134,8.54417133
2016-02-08 18:30:07.906222,1.3842479,3.54107833,8.52981472
2016-02-08 18:30:08.156222,1.33639145,3.56261373,8.50827885
2016-02-08 18:30:08.406222,1.30289197,3.5673995,8.48674393
2016-02-08 18:30:08.656222,1.25503552,3.55064964,8.45773029
2016-02-08 18:30:08.906222,1.22123683,3.59132767,8.43858814
2016-02-08 18:30:09.156222,1.19970143,3.56979227,8.4146595
2016-02-08 18:30:09.406222,1.17577326,3.56979227,8.40269566
2016-02-08 18:30:09.656222,1.15184498,3.56022096,8.39791012
2016-02-08 18:30:09.906222,1.15184498,3.55782819,8.35723209
2016-02-08 18:30:10.156222,1.14705932,3.57218504,8.35723209
2016-02-08 18:30:10.406222,1.15902352,3.54825687,8.3763752
2016-02-08 18:30:10.656222,1.13509524,3.56022096,8.40269566
2016-02-08 18:30:10.906222,1.17098761,3.56500673,8.46999359
2016-02-08 18:30:11.156222,1.18055892,3.5673995,8.51545715
2016-02-08 18:30:11.406222,1.20687997,3.56022096,8.5896349
2016-02-08 18:30:11.656222,1.23080814,3.56979227,8.65184879
2016-02-08 18:30:11.906222,1.24277222,3.53150702,8.71406174
2016-02-08 18:30:12.156222,1.27657092,3.50997162,8.78106117
2016-02-08 18:30:12.406222,1.32442737,3.47886491,8.8289175
2016-02-08 18:30:12.656222,1.35314119,3.42861581,8.90548801
2016-02-08 18:30:12.906222,1.37946224,3.39033055,8.94616604
2016-02-08 18:30:13.156222,1.39381921,3.34456778,9.00120068
2016-02-08 18:30:13.406222,1.41774738,3.29192567,9.04696369
2016-02-08 18:30:13.656222,1.45124698,3.22492671,9.08046246
2016-02-08 18:30:13.906222,1.47517514,3.18185592,9.14267635
2016-02-08 18:30:14.156222,1.49192488,3.16271329,9.19292545
2016-02-08 18:30:14.406222,1.49192488,3.15314198,9.21924686
2016-02-08 18:30:14.656222,1.53021014,3.13160658,9.25753212
2016-02-08 18:30:14.906222,1.54456699,3.12682104,9.28145981
2016-02-08 18:30:15.156222,1.55892396,3.1196425,9.31495953
2016-02-08 18:30:15.406222,1.59242344,3.12921381,9.35563755
2016-02-08 18:30:15.656222,1.61395884,3.13639236,9.32931614
2016-02-08 18:30:15.906222,1.63310146,3.16510606,9.36520863
2016-02-08 18:30:16.156222,1.65463686,3.18424869,9.38195801
2016-02-08 18:30:16.406222,1.62353015,3.19860578,9.36520863
2016-02-08 18:30:16.656222,1.62592304,3.19860578,9.34845924
2016-02-08 18:30:16.906222,1.57328093,3.19860578,9.37717247
2016-02-08 18:30:17.156222,1.51346028,3.19382,9.33888722
2016-02-08 18:30:17.406222,1.48235369,3.21296263,9.32692337
2016-02-08 18:30:17.656222,1.44167566,3.18664146,9.33649445
2016-02-08 18:30:17.906222,1.41296172,3.17946315,9.30060291
2016-02-08 18:30:18.156222,1.3842479,3.16989183,9.27906704
2016-02-08 18:30:18.406222,1.3627125,3.18424869,9.25513935
2016-02-08 18:30:18.656222,1.34117711,3.19142723,9.22163963
2016-02-08 18:30:18.906222,1.33399868,3.19142723,9.19771099
2016-02-08 18:30:19.156222,1.34117711,3.20817685,9.17856884
2016-02-08 18:30:19.406222,1.3627125,3.2153554,9.16421127
2016-02-08 18:30:19.656222,1.36989093,3.22971225,9.14746189
2016-02-08 18:30:19.906222,1.39381921,3.25842619,9.14746189
2016-02-08 18:30:20.156222,1.39142633,3.2895329,9.15224743
2016-02-08 18:30:20.406222,1.41296172,3.29671145,9.1737833
2016-02-08 18:30:20.656222,1.42253304,3.30628276,9.18096161
2016-02-08 18:30:20.906222,1.44646132,3.30388975,9.2048893
2016-02-08 18:30:21.156222,1.43449712,3.3110683,9.23360348
2016-02-08 18:30:21.406222,1.47038949,3.29192567,9.26231766
2016-02-08 18:30:21.656222,1.5014962,3.28714013,9.30778122
2016-02-08 18:30:21.906222,1.49431777,3.28235436,9.35324478
2016-02-08 18:30:22.156222,1.52542448,3.25124788,9.34845924
2016-02-08 18:30:22.406222,1.53499568,3.24167657,9.38913727
2016-02-08 18:30:22.656222,1.55892396,3.23449802,9.43220806
2016-02-08 18:30:22.906222,1.59003067,3.21774817,9.45613575
2016-02-08 18:30:23.156222,1.60917318,3.2153554,9.46570683
2016-02-08 18:30:23.406222,1.63549423,3.20817685,9.49920654
2016-02-08 18:30:23.656222,1.692922,3.19142723,9.50159931
2016-02-08 18:30:23.906222,1.7455641,3.19382,9.51356411
2016-02-08 18:30:24.156222,1.76231384,3.14357066,9.53270626
2016-02-08 18:30:24.406222,1.7886349,3.15314198,9.53031349
2016-02-08 18:30:24.656222,1.81525505,3.16271329,9.54945564
2016-02-08 18:30:24.906222,1.81764793,3.12682104,9.55424213
2016-02-08 18:30:25.156222,1.85114741,3.13160658,9.54945564
2016-02-08 18:30:25.406222,1.85354018,3.16032052,9.51595688
2016-02-08 18:30:25.656222,1.86071873,3.12442827,9.52792072
2016-02-08 18:30:25.906222,1.87746847,3.13639236,9.50638485
2016-02-08 18:30:26.156222,1.8631115,3.15074921,9.49681377
2016-02-08 18:30:26.406222,1.84396899,3.16032052,9.4369936
2016-02-08 18:30:26.656222,1.83200479,3.17467737,9.41545773
2016-02-08 18:30:26.906222,1.75513542,3.18185592,9.39153004
2016-02-08 18:30:27.156222,1.70249331,3.20099855,9.35324478
2016-02-08 18:30:27.406222,1.64267278,3.20578408,9.33410168
2016-02-08 18:30:27.656222,1.54217422,3.20578408,9.34845924
2016-02-08 18:30:27.906222,1.45603263,3.22492671,9.34845924
2016-02-08 18:30:28.156222,1.34356988,3.21296263,9.31256676
2016-02-08 18:30:28.406222,1.23798657,3.24167657,9.31974506
2016-02-08 18:30:28.656222,1.16859472,3.27278328,9.27906704
2016-02-08 18:30:28.906222,1.10638142,3.31824684,9.25753212
2016-02-08 18:30:29.156222,1.06809616,3.32781816,9.21446133
2016-02-08 18:30:29.406222,1.03459668,3.37567449,9.2120676
2016-02-08 18:30:29.656222,1.01545405,3.42861581,9.18335438
2016-02-08 18:30:29.906222,1.00588286,3.43340135,9.17617607
2016-02-08 18:30:30.156222,1.01784694,3.47647214,9.16421127
2016-02-08 18:30:30.406222,1.00588286,3.50757885,9.16899681
2016-02-08 18:30:30.656222,1.01784694,3.53629279,9.15703297
2016-02-08 18:30:30.906222,1.01306129,3.54107833,9.13071251
2016-02-08 18:30:31.156222,1.00348997,3.56022096,9.13310528
2016-02-08 18:30:31.406222,1.01306129,3.57218504,9.15224743
2016-02-08 18:30:31.656222,1.04895365,3.59372044,9.1546402
2016-02-08 18:30:31.906222,1.08006036,3.62721992,9.14985466
2016-02-08 18:30:32.156222,1.0968101,3.64157701,9.1546402
2016-02-08 18:30:32.406222,1.12073827,3.6846478,9.15942574
2016-02-08 18:30:32.656222,1.17338038,3.69421911,9.15703297
2016-02-08 18:30:32.906222,1.22841537,3.72532582,9.16660404
2016-02-08 18:30:33.156222,1.24785698,3.73728991,9.15703297
2016-02-08 18:30:33.406222,1.26221395,3.75164676,9.14985466
2016-02-08 18:30:33.656222,1.33160579,3.75643253,9.13310528
2016-02-08 18:30:33.906222,1.33399868,3.74925399,9.15703297
2016-02-08 18:30:34.156222,1.39142633,3.76600385,9.13549805
2016-02-08 18:30:34.406222,1.38664067,3.76600385,9.14028359
2016-02-08 18:30:34.656222,1.39860487,3.75643253,9.14746189
2016-02-08 18:30:34.906222,1.42492592,3.78275347,9.12353325
2016-02-08 18:30:35.156222,1.41056895,3.79232478,9.12831974
2016-02-08 18:30:35.406222,1.45363975,3.79232478,9.09242725
2016-02-08 18:30:35.656222,1.44167566,3.81386018,9.09960556
2016-02-08 18:30:35.906222,1.45363975,3.82821703,9.06849861
2016-02-08 18:30:36.156222,1.43449712,3.81864595,9.05653477
2016-02-08 18:30:36.406222,1.40339053,3.81864595,9.01555729
2016-02-08 18:30:36.656222,1.38664067,3.80428886,9.01077175
2016-02-08 18:30:36.906222,1.35314119,3.80428886,8.98445129
2016-02-08 18:30:37.156222,1.32203448,3.79711032,8.98205757
2016-02-08 18:30:37.406222,1.33399868,3.77318215,8.96291542
2016-02-08 18:30:37.656222,1.31724882,3.77078939,8.98445129
2016-02-08 18:30:37.906222,1.33160579,3.78275347,8.9796648
2016-02-08 18:30:38.156222,1.32921302,3.77318215,8.9724865
2016-02-08 18:30:38.406222,1.32203448,3.76839662,8.99880791
2016-02-08 18:30:38.656222,1.32203448,3.77557492,9.03978443
2016-02-08 18:30:38.906222,1.31485605,3.77796793,9.06132031
2016-02-08 18:30:39.156222,1.29332066,3.78514624,9.1043911
2016-02-08 18:30:39.406222,1.24546421,3.77796793,9.12114048
2016-02-08 18:30:39.656222,1.21166551,3.80428886,9.17856884
2016-02-08 18:30:39.906222,1.2140584,3.78753924,9.19292545
2016-02-08 18:30:40.156222,1.192523,3.78993201,9.2240324
2016-02-08 18:30:40.406222,1.20448709,3.78514624,9.23121071
2016-02-08 18:30:40.656222,1.23320103,3.76600385,9.2120676
2016-02-08 18:30:40.906222,1.25742829,3.77796793,9.22881794
2016-02-08 18:30:41.156222,1.30767763,3.76121807,9.24078178
2016-02-08 18:30:41.406222,1.32682014,3.77318215,9.23838902
2016-02-08 18:30:41.656222,1.36989093,3.76839662,9.24556732
2016-02-08 18:30:41.906222,1.42731869,3.77318215,9.23360348
2016-02-08 18:30:42.156222,1.48235369,3.74925399,9.22642517
2016-02-08 18:30:42.406222,1.47756803,3.70139742,9.2120676
2016-02-08 18:30:42.656222,1.48713923,3.69182634,9.2120676
2016-02-08 18:30:42.906222,1.53260291,3.63918424,9.18574715
2016-02-08 18:30:43.156222,1.54695988,3.61764884,9.18096161
2016-02-08 18:30:43.406222,1.57088804,3.59611344,9.14985466
2016-02-08 18:30:43.656222,1.61874449,3.5673995,9.14267635
2016-02-08 18:30:43.906222,1.62113738,3.54107833,9.12114048
2016-02-08 18:30:44.156222,1.64267278,3.52911425,9.11874771
2016-02-08 18:30:44.406222,1.64267278,3.51954293,9.12353325
2016-02-08 18:30:44.656222,1.64027989,3.51954293,9.09721279
2016-02-08 18:30:44.906222,1.65702963,3.50757885,9.07089138
2016-02-08 18:30:45.156222,1.65463686,3.49561477,9.08524895
2016-02-08 18:30:45.406222,1.65942252,3.48365068,9.06132031
2016-02-08 18:30:45.656222,1.65224409,3.46450806,9.08524895
2016-02-08 18:30:45.906222,1.65942252,3.4716866,9.07089138
2016-02-08 18:30:46.156222,1.66420817,3.46450806,9.07089138
2016-02-08 18:30:46.406222,1.64745843,3.46450806,9.08046246
2016-02-08 18:30:46.656222,1.65463686,3.46450806,9.08524895
2016-02-08 18:30:46.906222,1.60678041,3.48604345,9.08046246
2016-02-08 18:30:47.156222,1.58763778,3.493222,9.1043911
2016-02-08 18:30:47.406222,1.56610239,3.50279331,9.12831974
2016-02-08 18:30:47.656222,1.49910343,3.51954293,9.15224743
2016-02-08 18:30:47.906222,1.46081817,3.53868556,9.14985466
2016-02-08 18:30:48.156222,1.46081817,3.54586411,9.18096161
2016-02-08 18:30:48.406222,1.44406843,3.58414912,9.1546402
2016-02-08 18:30:48.656222,1.45124698,3.5889349,9.14506912
2016-02-08 18:30:48.906222,1.45363975,3.58414912,9.16421127
2016-02-08 18:30:49.156222,1.44646132,3.61525583,9.1546402
2016-02-08 18:30:49.406222,1.43689001,3.62482715,9.12353325
2016-02-08 18:30:49.656222,1.41296172,3.62721992,9.11635494
2016-02-08 18:30:49.906222,1.42492592,3.64396977,9.09960556
2016-02-08 18:30:50.156222,1.36989093,3.66071963,9.06132031
2016-02-08 18:30:50.406222,1.35792685,3.63918424,9.02034283
2016-02-08 18:30:50.656222,1.32921302,3.62243438,8.9916296
2016-02-08 18:30:50.906222,1.30049908,3.64636254,8.95334435
2016-02-08 18:30:51.156222,1.28614223,3.6631124,8.93180847
2016-02-08 18:30:51.406222,1.24277222,3.65114832,8.88634491
2016-02-08 18:30:51.656222,1.20927274,3.70139742,8.83609581
2016-02-08 18:30:51.906222,1.20448709,3.71096873,8.83131027
2016-02-08 18:30:52.156222,1.15423787,3.73728991,8.76191807
2016-02-08 18:30:52.406222,1.12552393,3.75164676,8.73081207
2016-02-08 18:30:52.656222,1.07288182,3.74925399,8.68295479
2016-02-08 18:30:52.906222,1.02023971,3.77318215,8.63270569
2016-02-08 18:30:53.156222,0.97956175,3.78993201,8.61356354
2016-02-08 18:30:53.406222,0.92931247,3.81146741,8.57049274
2016-02-08 18:30:53.656222,0.8886345,3.83539558,8.51545715
2016-02-08 18:30:53.906222,0.85513496,3.85214543,8.47477913
2016-02-08 18:30:54.156222,0.84317088,3.86650229,8.41705322
2016-02-08 18:30:54.406222,0.81924266,3.90000176,8.36919594
2016-02-08 18:30:54.656222,0.77377904,3.90478754,8.31176853
2016-02-08 18:30:54.906222,0.74506515,3.92153716,8.25912666
2016-02-08 18:30:55.156222,0.69003022,3.93828702,8.2064848
2016-02-08 18:30:55.406222,0.65383881,3.93589425,8.15862751
2016-02-08 18:30:55.656222,0.60358954,3.95294309,8.08923626
2016-02-08 18:30:55.906222,0.59641105,3.92392993,8.03420067
2016-02-08 18:30:56.156222,0.58444691,3.90478754,7.97198772
2016-02-08 18:30:56.406222,0.56051868,3.897609,7.91934586
2016-02-08 18:30:56.656222,0.56291151,3.90957308,7.85922575
2016-02-08 18:30:56.906222,0.58683974,3.92392993,7.81136942
2016-02-08 18:30:57.156222,0.61794645,3.90478754,7.78265572
2016-02-08 18:30:57.406222,0.6442675,3.93589425,7.7204423
2016-02-08 18:30:57.656222,0.65144599,3.93350124,7.70369244
2016-02-08 18:30:57.906222,0.63948184,3.94576454,7.68454981
2016-02-08 18:30:58.156222,0.62512493,3.97687125,7.68454981
2016-02-08 18:30:58.406222,0.60598236,3.95533586,7.68933535
2016-02-08 18:30:58.656222,0.58683974,3.96490717,7.70129967
2016-02-08 18:30:58.906222,0.55573309,3.96969271,7.70847797
2016-02-08 18:30:59.156222,0.5485546,3.96012139,7.72522783
2016-02-08 18:30:59.406222,0.55812585,3.96729994,7.7276206
2016-02-08 18:30:59.656222,0.58444691,3.94815731,7.74197769
2016-02-08 18:30:59.906222,0.59162539,3.95533586,7.80658388
2016-02-08 18:31:00.156222,0.60358954,3.94576454,7.82811928
2016-02-08 18:31:00.406222,0.57966131,3.90000176,7.8903327
2016-02-08 18:31:00.656222,0.57009,3.90478754,7.97916603
2016-02-08 18:31:00.906222,0.56769717,3.90239453,8.050951
2016-02-08 18:31:01.156222,0.54616177,3.91196585,8.06770039
2016-02-08 18:31:01.406222,0.51744789,3.897609,8.09162903
2016-02-08 18:31:01.656222,0.52223355,3.897609,8.10837841
2016-02-08 18:31:01.906222,0.53659046,3.8760736,8.13709259
2016-02-08 18:31:02.156222,0.57487565,3.88325214,8.11794949
2016-02-08 18:31:02.406222,0.57726848,3.87846637,8.13709259
2016-02-08 18:31:02.656222,0.59162539,3.88803768,8.13948536
2016-02-08 18:31:02.906222,0.58683974,3.90478754,8.1514492
2016-02-08 18:31:03.156222,0.59880388,3.90718031,8.16102028
2016-02-08 18:31:03.406222,0.63230336,3.96490717,8.15623474
2016-02-08 18:31:03.656222,0.65623158,3.96729994,8.16580677
2016-02-08 18:31:03.906222,0.69003022,4.03190613,8.1442709
2016-02-08 18:31:04.156222,0.71635127,4.05344153,8.13469982
2016-02-08 18:31:04.406222,0.76181489,4.09411955,8.13469982
2016-02-08 18:31:04.656222,0.76899338,4.11804771,8.12512875
2016-02-08 18:31:04.906222,0.76181489,4.1539402,8.15862751
2016-02-08 18:31:05.156222,0.77377904,4.16590405,8.16102028
2016-02-08 18:31:05.406222,0.72113693,4.18026114,8.16102028
2016-02-08 18:31:05.656222,0.69960153,4.2041893,8.18494892
2016-02-08 18:31:05.906222,0.67537421,4.20658207,8.19452
2016-02-08 18:31:06.156222,0.63230336,4.22333193,8.21844864
2016-02-08 18:31:06.406222,0.59880388,4.24247456,8.22323418
2016-02-08 18:31:06.656222,0.55573309,4.24247456,8.23041248
2016-02-08 18:31:06.906222,0.5102694,4.25204563,8.24955559
2016-02-08 18:31:07.156222,0.46719861,4.26640272,8.27348328
2016-02-08 18:31:07.406222,0.42652065,4.27358103,8.29501915
2016-02-08 18:31:07.656222,0.39780676,4.27358103,8.28783989
2016-02-08 18:31:07.906222,0.38105699,4.30947352,8.27826881
2016-02-08 18:31:08.156222,0.34755749,4.29033089,8.29023361
2016-02-08 18:31:08.406222,0.3188436,4.28554535,8.27587605
2016-02-08 18:31:08.656222,0.27337998,4.31425905,8.23759079
2016-02-08 18:31:08.906222,0.24945176,4.31186628,8.23041248
2016-02-08 18:31:09.156222,0.24945176,4.30468798,8.18255615
2016-02-08 18:31:09.406222,0.20877378,4.29750967,8.15384197
2016-02-08 18:31:09.656222,0.19441684,4.32622337,8.11077118
2016-02-08 18:31:09.906222,0.14895321,4.31904507,8.05812931
2016-02-08 18:31:10.156222,0.12502499,4.32383061,7.98634481
2016-02-08 18:31:10.406222,0.10079765,4.32143784,7.90738154
2016-02-08 18:31:10.656222,0.08883354,4.31904507,7.85444021
2016-02-08 18:31:10.906222,0.05054838,4.31904507,7.81136942
2016-02-08 18:31:11.156222,0.01465604,4.31425905,7.76590586
2016-02-08 18:31:11.406222,-0.0068794,4.33579445,7.72522783
2016-02-08 18:31:11.656222,-0.0451645,4.345366,7.70369244
2016-02-08 18:31:11.906222,-0.0690928,4.38125849,7.68933535
2016-02-08 18:31:12.156222,-0.0762712,4.41236496,7.62472916
2016-02-08 18:31:12.406222,-0.1121636,4.43868589,7.6271224
2016-02-08 18:31:12.656222,-0.1552344,4.47218561,7.62472916
2016-02-08 18:31:12.906222,-0.1791626,4.48893547,7.61515808
2016-02-08 18:31:13.156222,-0.1624128,4.50598431,7.61276531
2016-02-08 18:31:13.406222,-0.1719841,4.5275197,7.62951517
2016-02-08 18:31:13.656222,-0.1911267,4.53230524,7.64387178
2016-02-08 18:31:13.906222,-0.1863411,4.54187632,7.65822887
2016-02-08 18:31:14.156222,-0.2030908,4.54187632,7.71087074
2016-02-08 18:31:14.406222,-0.1863411,4.54666233,7.72283506
2016-02-08 18:31:14.656222,-0.1935195,4.53709078,7.7706914
2016-02-08 18:31:14.906222,-0.1695913,4.56341171,7.82333374
2016-02-08 18:31:15.156222,-0.1695913,4.57537603,7.87119007
2016-02-08 18:31:15.406222,-0.1480559,4.56580448,7.89511824
2016-02-08 18:31:15.656222,-0.1217349,4.5490551,7.95045233
2016-02-08 18:31:15.906222,-0.1169492,4.53230524,8.01027298
2016-02-08 18:31:16.156222,-0.0882353,4.51555538,8.05573654
2016-02-08 18:31:16.406222,-0.0690928,4.49850655,8.08445072
2016-02-08 18:31:16.656222,-0.0810569,4.46261406,8.13948536
2016-02-08 18:31:16.906222,-0.0499502,4.43390036,8.16580677
2016-02-08 18:31:17.156222,-0.0308076,4.42911482,8.22084141
2016-02-08 18:31:17.406222,0.01465604,4.42911482,8.25912666
2016-02-08 18:31:17.656222,0.06969096,4.41475773,8.3141613
2016-02-08 18:31:17.906222,0.10319047,4.41236496,8.37398148
2016-02-08 18:31:18.156222,0.16091733,4.3956151,8.41226673
2016-02-08 18:31:18.406222,0.19920248,4.40757942,8.47717285
2016-02-08 18:31:18.656222,0.22073789,4.38604403,8.53460026
2016-02-08 18:31:18.906222,0.27816564,4.39082956,8.5896349
2016-02-08 18:31:19.156222,0.29730821,4.38365126,8.64945602
2016-02-08 18:31:19.406222,0.33080772,4.38365126,8.69970512
2016-02-08 18:31:19.656222,0.37387854,4.3669014,8.73320484
2016-02-08 18:31:19.906222,0.38344982,4.38125849,8.76191807
2016-02-08 18:31:20.156222,0.40498522,4.3669014,8.78584671
2016-02-08 18:31:20.406222,0.44087759,4.34775877,8.81216717
2016-02-08 18:31:20.656222,0.46959144,4.33579445,8.84805965
2016-02-08 18:31:20.906222,0.44566321,4.34297323,8.89830875
2016-02-08 18:31:21.156222,0.40977088,4.35493708,8.91984463
2016-02-08 18:31:21.406222,0.34755749,4.37168694,8.98445129
2016-02-08 18:31:21.656222,0.3188436,4.36450863,9.0227356
2016-02-08 18:31:21.906222,0.26620153,4.4171505,9.06371307
2016-02-08 18:31:22.156222,0.23748764,4.41236496,9.09242725
2016-02-08 18:31:22.406222,0.17288144,4.44586468,9.13549805
2016-02-08 18:31:22.656222,0.13220345,4.45543575,9.16899681
2016-02-08 18:31:22.906222,0.1055833,4.45304298,9.18813992
2016-02-08 18:31:23.156222,0.08165507,4.47457838,9.23360348
2016-02-08 18:31:23.406222,0.05054838,4.43868589,9.25753212
2016-02-08 18:31:23.656222,0.04576273,4.46500683,9.28385258
2016-02-08 18:31:23.906222,0.02183451,4.46022129,9.31974506
2016-02-08 18:31:24.156222,0.0314058,4.45782852,9.36281586
2016-02-08 18:31:24.406222,0.03858427,4.44107866,9.41306496
2016-02-08 18:31:24.656222,0.01944169,4.43150759,9.42742252
2016-02-08 18:31:24.906222,0.03379862,4.43150759,9.46092129
2016-02-08 18:31:25.156222,0.08644072,4.42193604,9.51595688
2016-02-08 18:31:25.406222,0.11036895,4.40757942,9.54945564
2016-02-08 18:31:25.656222,0.17527425,4.39800787,9.57338429
2016-02-08 18:31:25.906222,0.232702,4.39082956,9.59282589
2016-02-08 18:31:26.156222,0.30927232,4.36929417,9.61675453
2016-02-08 18:31:26.406222,0.34755749,4.36211586,9.61675453
2016-02-08 18:31:26.656222,0.43609193,4.345366,9.63828945
2016-02-08 18:31:26.906222,0.51505506,4.32383061,9.62632561
2016-02-08 18:31:27.156222,0.57966131,4.30708075,9.66461086
2016-02-08 18:31:27.406222,0.66819573,4.30947352,9.67178917
2016-02-08 18:31:27.656222,0.76420772,4.29990244,9.68375301
2016-02-08 18:31:27.906222,0.79531443,4.30468798,9.68136025
2016-02-08 18:31:28.156222,0.8527422,4.29990244,9.67178917
2016-02-08 18:31:28.406222,0.90299147,4.29750967,9.6502533
2016-02-08 18:31:28.656222,0.94606227,4.30947352,9.61196899
2016-02-08 18:31:28.906222,0.95802635,4.34297323,9.62154007
2016-02-08 18:31:29.156222,0.99152589,4.32622337,9.6071825
2016-02-08 18:31:29.406222,1.02023971,4.34058046,9.56859875
2016-02-08 18:31:29.656222,1.01545405,4.36929417,9.54227734
2016-02-08 18:31:29.906222,1.00827563,4.37647247,9.53988457
2016-02-08 18:31:30.156222,0.9843474,4.39082956,9.49681377
2016-02-08 18:31:30.406222,0.99391872,4.40518665,9.47049332
2016-02-08 18:31:30.656222,0.98674023,4.42672205,9.43220806
