"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.432082371E2,5.233439934E1,4.867691050E0,8.161266291E1,0.000000000E0,0.000000000E0,3.859200287E1,3.200000000E1
2.442082376E2,5.233439927E1,4.867690650E0,8.159349755E1,0.000000000E0,0.000000000E0,3.752000046E1,3.200000000E1
2.452082375E2,5.233439919E1,4.867690180E0,8.157121933E1,0.000000000E0,0.000000000E0,3.537599945E1,2.400000000E1
2.462082378E2,5.233439911E1,4.867689620E0,8.153368228E1,0.000000000E0,0.000000000E0,3.323200226E1,2.400000000E1
2.472082380E2,5.233439907E1,4.867689480E0,8.153777150E1,0.000000000E0,0.000000000E0,3.323200226E1,2.400000000E1
2.482082375E2,5.233439910E1,4.867689620E0,8.154552308E1,0.000000000E0,0.000000000E0,3.323200226E1,2.400000000E1
2.492082377E2,5.233439909E1,4.867689580E0,8.154002988E1,0.000000000E0,0.000000000E0,3.108800125E1,2.400000000E1
2.502082373E2,5.233439910E1,4.867689740E0,8.155040596E1,0.000000000E0,0.000000000E0,3.108800125E1,2.400000000E1
2.512082376E2,5.233439914E1,4.867689920E0,8.155858484E1,0.000000000E0,0.000000000E0,3.215999985E1,2.400000000E1
2.522082380E2,5.233439916E1,4.867690020E0,8.156584810E1,0.000000000E0,0.000000000E0,3.537599945E1,2.400000000E1
2.532082378E2,5.233439918E1,4.867690060E0,8.156835060E1,0.000000000E0,0.000000000E0,3.966400146E1,2.400000000E1
2.542082374E2,5.233439915E1,4.867689710E0,8.153014235E1,0.000000000E0,0.000000000E0,4.180800247E1,3.200000000E1
2.552082375E2,5.233439912E1,4.867689380E0,8.152977590E1,0.000000000E0,0.000000000E0,4.180800247E1,3.200000000E1
2.562082377E2,5.233439913E1,4.867689310E0,8.153063037E1,0.000000000E0,0.000000000E0,4.288000107E1,3.200000000E1
2.572082379E2,5.233439909E1,4.867689190E0,8.151848425E1,0.000000000E0,0.000000000E0,4.716799927E1,3.200000000E1
2.582082376E2,5.233439909E1,4.867689060E0,8.150243193E1,0.000000000E0,0.000000000E0,4.931200027E1,3.200000000E1
2.592082375E2,5.233439908E1,4.867689040E0,8.150700954E1,0.000000000E0,0.000000000E0,5.038400269E1,3.200000000E1
2.602082372E2,5.233439910E1,4.867689040E0,8.149956328E1,0.000000000E0,0.000000000E0,5.360000229E1,4.800000000E1
2.612082372E2,5.233439908E1,4.867689150E0,8.149370394E1,0.000000000E0,0.000000000E0,6.003200150E1,4.800000000E1
2.622082378E2,5.233439903E1,4.867689090E0,8.148021506E1,0.000000000E0,0.000000000E0,6.431999969E1,4.800000000E1
2.632082377E2,5.233439900E1,4.867688900E0,8.146056159E1,0.000000000E0,0.000000000E0,6.431999969E1,4.800000000E1
2.642082378E2,5.233439891E1,4.867688260E0,8.141344196E1,0.000000000E0,0.000000000E0,6.539199829E1,4.800000000E1
2.652082374E2,5.233439889E1,4.867688090E0,8.141100043E1,0.000000000E0,0.000000000E0,6.539199829E1,4.800000000E1
2.662082376E2,5.233439887E1,4.867688040E0,8.140465272E1,0.000000000E0,0.000000000E0,6.324800110E1,4.800000000E1
2.672082379E2,5.233439886E1,4.867688260E0,8.141313671E1,0.000000000E0,0.000000000E0,6.324800110E1,4.800000000E1
2.682082379E2,5.233439889E1,4.867688430E0,8.141954554E1,0.000000000E0,0.000000000E0,6.431999969E1,4.800000000E1
2.692082376E2,5.233439891E1,4.867688510E0,8.142192599E1,0.000000000E0,0.000000000E0,6.217600250E1,4.800000000E1
2.702082381E2,5.233439894E1,4.867688640E0,8.143797835E1,0.000000000E0,0.000000000E0,6.431999969E1,4.800000000E1
2.712082377E2,5.233439893E1,4.867688670E0,8.143510970E1,0.000000000E0,0.000000000E0,6.646400452E1,4.800000000E1
2.722082381E2,5.233439895E1,4.867688670E0,8.143443834E1,0.000000000E0,0.000000000E0,6.860800171E1,4.800000000E1
2.732082378E2,5.233439899E1,4.867688700E0,8.143718500E1,0.000000000E0,0.000000000E0,7.396800232E1,4.800000000E1
2.742082376E2,5.233439892E1,4.867688170E0,8.140269974E1,0.000000000E0,0.000000000E0,7.825600433E1,4.800000000E1
2.752082373E2,5.233439893E1,4.867688180E0,8.140941362E1,0.000000000E0,0.000000000E0,8.147200012E1,4.800000000E1
2.762082374E2,5.233439894E1,4.867688120E0,8.140727737E1,0.000000000E0,0.000000000E0,8.576000214E1,4.800000000E1
2.772082377E2,5.233439896E1,4.867688100E0,8.140910844E1,0.000000000E0,0.000000000E0,9.004800415E1,4.800000000E1
2.782082378E2,5.233439898E1,4.867688060E0,8.139549761E1,0.000000000E0,0.000000000E0,8.576000214E1,4.800000000E1
2.792082380E2,5.233439901E1,4.867688020E0,8.139787800E1,0.000000000E0,0.000000000E0,8.147200012E1,4.800000000E1
2.802082377E2,5.233439902E1,4.867688020E0,8.138145956E1,0.000000000E0,0.000000000E0,8.147200012E1,4.800000000E1
2.812082380E2,5.233439905E1,4.867687910E0,8.135954791E1,0.000000000E0,0.000000000E0,8.361600494E1,4.800000000E1
2.822082378E2,5.233439909E1,4.867688070E0,8.136247775E1,0.000000000E0,0.000000000E0,8.147200012E1,4.800000000E1
2.832082378E2,5.233439910E1,4.867688000E0,8.135692352E1,0.000000000E0,0.000000000E0,7.718400574E1,4.800000000E1
2.842082379E2,5.233439909E1,4.867687720E0,8.134740187E1,0.000000000E0,0.000000000E0,7.718400574E1,4.800000000E1
2.852082380E2,5.233439912E1,4.867687870E0,8.135136928E1,0.000000000E0,0.000000000E0,7.396800232E1,4.800000000E1
2.862082377E2,5.233439914E1,4.867687950E0,8.135332248E1,0.000000000E0,0.000000000E0,7.289600372E1,4.800000000E1
2.872082378E2,5.233439915E1,4.867687790E0,8.134691371E1,0.000000000E0,0.000000000E0,7.289600372E1,4.800000000E1
2.882082377E2,5.233439916E1,4.867687540E0,8.134001661E1,0.000000000E0,0.000000000E0,7.825600433E1,4.800000000E1
2.892082375E2,5.233439916E1,4.867687460E0,8.133922310E1,0.000000000E0,0.000000000E0,7.825600433E1,4.800000000E1
2.902082379E2,5.233439917E1,4.867687390E0,8.133861273E1,0.000000000E0,0.000000000E0,7.075199890E1,4.800000000E1
2.912082376E2,5.233439914E1,4.867687220E0,8.134264091E1,0.000000000E0,0.000000000E0,7.504000092E1,4.800000000E1
2.922082380E2,5.233439914E1,4.867686910E0,8.133092198E1,0.000000000E0,0.000000000E0,7.718400574E1,4.800000000E1
2.932082379E2,5.233439914E1,4.867686600E0,8.132994524E1,0.000000000E0,0.000000000E0,7.825600433E1,4.800000000E1
2.942082376E2,5.233439914E1,4.867686470E0,8.132634409E1,0.000000000E0,0.000000000E0,7.396800232E1,4.800000000E1
2.952082377E2,5.233439908E1,4.867686010E0,8.129387304E1,0.000000000E0,0.000000000E0,7.289600372E1,4.800000000E1
2.962082373E2,5.233439905E1,4.867685620E0,8.126903147E1,0.000000000E0,0.000000000E0,7.182400513E1,4.800000000E1
2.972082372E2,5.233439904E1,4.867685340E0,8.125151420E1,0.000000000E0,0.000000000E0,7.182400513E1,4.800000000E1
