"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.878848865E0,2.282583952E0,2.876472712E0,6.002135873E-1
1.884017615E0,2.386979818E0,2.723074913E0,4.771756530E-1
1.889048656E0,2.475929499E0,2.504163265E0,3.530724347E-1
1.894079594E0,2.536649466E0,2.245304346E0,2.316323966E-1
1.899110583E0,2.548367262E0,2.010413647E0,1.304323524E-1
1.904141573E0,2.504158974E0,1.836243033E0,7.344076782E-2
1.909172563E0,2.405621767E0,1.723857760E0,6.225549802E-2
1.914363448E0,2.261811256E0,1.641832471E0,8.888708800E-2
1.919394438E0,2.089771271E0,1.558741927E0,1.277692020E-1
1.924425427E0,1.924123049E0,1.463933468E0,1.735755354E-1
1.929456417E0,1.779779911E0,1.353678703E0,2.209797651E-1
1.934487406E0,1.663133621E0,1.235967040E0,2.667860985E-1
1.939518396E0,1.589630365E0,1.129440665E0,3.232450783E-1
1.944728396E0,1.541693568E0,1.091623902E0,3.701166511E-1
1.949759385E0,1.515594482E0,1.146484971E0,4.143250883E-1
1.954790323E0,1.492158771E0,1.273783922E0,4.537398219E-1
1.959821313E0,1.449015498E0,1.417594433E0,4.920893013E-1
1.964852302E0,1.376577616E0,1.520392418E0,5.405588150E-1
1.969883292E0,1.277508259E0,1.545426130E0,5.922240615E-1
1.975068448E0,1.172579765E0,1.497489214E0,6.454872489E-1
1.980099438E0,1.075108051E0,1.404811382E0,6.955546141E-1
1.985130427E0,9.952133298E-1,1.317992330E0,7.525462508E-1
1.990161417E0,9.355585575E-1,1.283371329E0,8.207231164E-1
1.995192406E0,8.833606839E-1,1.276979685E0,8.755841851E-1
2.000223396E0,8.151838183E-1,1.264196515E0,9.288473725E-1
2.005423865E0,7.177121639E-1,1.202411294E0,9.746537209E-1
2.010454906E0,5.834890008E-1,1.052209139E0,9.964916110E-1
2.015485844E0,4.279604554E-1,8.077310324E-1,9.916979074E-1
2.020516833E0,2.548551261E-1,5.046636462E-1,9.522831440E-1
