"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.284554308E2,-2.688634157E0,-1.880721688E0,-2.520291805E-1
3.284653858E2,-2.651285410E0,-1.885057569E0,-2.326751947E-1
3.284753418E2,-2.491686106E0,-1.812425852E0,-2.781629562E-1
3.284852978E2,-2.258417368E0,-1.697895527E0,-3.996555507E-1
3.284952528E2,-1.935096383E0,-1.465965629E0,-5.317977071E-1
3.285052088E2,-1.511595726E0,-1.178826809E0,-5.911252499E-1
3.285151648E2,-1.043561101E0,-9.548217058E-1,-5.808242559E-1
3.285251198E2,-6.085622907E-1,-7.727882862E-1,-5.328902602E-1
3.285350758E2,-2.932865024E-1,-6.015351415E-1,-4.114359021E-1
3.285450318E2,-2.220320404E-1,-4.167858064E-1,-1.758795530E-1
3.285549868E2,-4.778859615E-1,-2.584604025E-1,1.157253906E-1
3.285649428E2,-1.123827100E0,-2.116092592E-1,3.450507224E-1
3.285748988E2,-2.209953070E0,-1.557086259E-1,3.495852947E-1
3.285848548E2,-3.611795187E0,1.698345989E-1,-1.620201766E-2
3.285948098E2,-4.842768669E0,7.848238945E-1,-6.885626316E-1
3.286047658E2,-5.328123093E0,1.222601533E0,-1.347666502E0
3.286147218E2,-4.981531620E0,1.227698326E0,-1.734908938E0
3.286246768E2,-4.058655739E0,9.452878237E-1,-1.788885593E0
3.286346328E2,-2.840669394E0,4.784939289E-1,-1.499181747E0
3.286445888E2,-1.522546887E0,-1.475638449E-1,-9.350270033E-1
3.286545438E2,-2.524279058E-1,-6.647000313E-1,-2.439281046E-1
3.286644998E2,8.468812704E-1,-9.732711911E-1,4.166674018E-1
3.286744558E2,1.661878943E0,-1.032462716E0,9.435690641E-1
3.286844108E2,2.050683498E0,-7.958179116E-1,1.292787790E0
3.286943668E2,2.007940054E0,-3.439593613E-1,1.422229767E0
3.287043228E2,1.704713225E0,-2.341143414E-2,1.373711586E0
3.287142788E2,1.344750166E0,1.723487303E-2,1.212081909E0
3.287242338E2,1.045356274E0,-1.517642736E-1,1.039252520E0
3.287341898E2,8.247042894E-1,-3.248400688E-1,8.581864834E-1
3.287441458E2,7.322976589E-1,-3.472407162E-1,6.715313792E-1
3.287541008E2,8.031492233E-1,-2.377584428E-1,5.120642185E-1
3.287640568E2,1.032356262E0,-6.549879909E-2,4.339699745E-1
3.287740128E2,1.364488482E0,1.400207728E-1,4.732610881E-1
3.287839678E2,1.727624059E0,3.114827871E-1,6.259377003E-1
3.287939238E2,2.070557117E0,4.280847609E-1,8.629264235E-1
3.288038798E2,2.335582972E0,5.121617913E-1,1.144566298E0
3.288138358E2,2.503191948E0,5.921380520E-1,1.414425969E0
3.288237908E2,2.580678701E0,6.555122137E-1,1.631528497E0
3.288337468E2,2.585803032E0,6.795479059E-1,1.767693996E0
3.288437028E2,2.534398556E0,6.478555202E-1,1.836351275E0
3.288536578E2,2.423016787E0,6.136881113E-1,1.866628528E0
3.288636138E2,2.262594938E0,5.737947822E-1,1.871299982E0
3.288735698E2,2.053198576E0,3.781781197E-1,1.781535864E0
3.288835258E2,1.785230398E0,1.127379164E-1,1.586406350E0
3.288934808E2,1.517698050E0,-6.923157722E-2,1.459651470E0
3.289034370E2,1.296069264E0,-7.400476187E-2,1.466975451E0
3.289133930E2,1.134606242E0,5.949816853E-2,1.537908792E0
3.289233480E2,1.041477561E0,3.577080369E-1,1.578716874E0
3.289333040E2,9.790495038E-1,6.732605100E-1,1.586130142E0
3.289432600E2,8.953461051E-1,6.839594841E-1,1.596206784E0
3.289532150E2,6.847582459E-1,2.673824690E-2,1.576637626E0
3.289631710E2,2.108974904E-1,-1.040527582E0,1.472793460E0
3.289731270E2,-6.290706992E-1,-2.094020128E0,1.235094190E0
3.289830830E2,-1.820337892E0,-2.757148743E0,8.528296947E-1
3.289930380E2,-3.021930456E0,-2.962457418E0,2.738944590E-1
3.290029940E2,-3.842888832E0,-2.520378351E0,-4.977274239E-1
3.290129500E2,-4.120501518E0,-1.330583334E0,-1.351860762E0
3.290229050E2,-3.818880558E0,2.220206559E-1,-2.105814219E0
3.290328610E2,-2.993398905E0,1.507510662E0,-2.769417286E0
3.290428170E2,-1.809784293E0,2.222492695E0,-3.176122189E0
3.290527720E2,-4.835680425E-1,2.400881052E0,-3.189346552E0
3.290627280E2,7.596623898E-1,2.199373960E0,-2.856163979E0
3.290726840E2,1.785297394E0,1.731769681E0,-2.277970791E0
3.290826400E2,2.518180370E0,1.156022429E0,-1.541210055E0
3.290925950E2,2.917322397E0,6.615300179E-1,-7.845502496E-1
3.291025510E2,2.945164204E0,3.520469964E-1,-1.402727067E-1
3.291125070E2,2.620820045E0,2.047182173E-1,3.114188313E-1
3.291224620E2,2.025321484E0,1.847210675E-1,5.237162113E-1
3.291324180E2,1.276057482E0,2.280865908E-1,5.461705923E-1
3.291423740E2,4.992568493E-1,2.654702067E-1,4.610256553E-1
3.291523300E2,-1.809103936E-1,2.012135535E-1,3.106900156E-1
3.291622850E2,-6.837924719E-1,4.886981845E-2,1.452201158E-1
3.291722410E2,-9.695734382E-1,-1.216588318E-1,3.928137943E-3
3.291821970E2,-1.060652256E0,-2.406123877E-1,-1.131524071E-1
3.291921520E2,-9.938795567E-1,-2.880959511E-1,-2.064028829E-1
3.292021080E2,-8.108141422E-1,-3.073519170E-1,-2.727510035E-1
3.292120640E2,-5.462896824E-1,-3.237122595E-1,-3.268207312E-1
3.292220200E2,-2.535643280E-1,-3.334029615E-1,-3.697884381E-1
3.292319750E2,3.825280815E-2,-3.235083818E-1,-3.981066048E-1
3.292419310E2,3.073109090E-1,-2.891218960E-1,-4.005322158E-1
3.292518870E2,5.438551903E-1,-2.065320313E-1,-3.602583408E-1
3.292618420E2,7.560691833E-1,-8.689803630E-2,-2.658482194E-1
3.292717980E2,9.733600020E-1,3.282683715E-2,-1.428412199E-1
3.292817540E2,1.196087956E0,1.391548812E-1,-4.991821572E-2
3.292917100E2,1.427396297E0,2.554349303E-1,7.442711852E-3
3.293016650E2,1.647694588E0,3.124713004E-1,4.753127694E-2
3.293116210E2,1.836790323E0,2.067807317E-1,2.939159982E-2
3.293215770E2,1.971910954E0,-1.782601513E-2,-5.150777474E-2
3.293315320E2,1.981973767E0,-3.533136547E-1,-1.671353877E-1
3.293414880E2,1.743185639E0,-7.276893854E-1,-3.476045132E-1
3.293514440E2,1.172533989E0,-9.792847633E-1,-5.984917283E-1
3.293613990E2,3.121875823E-1,-1.110204816E0,-8.276889920E-1
3.293713550E2,-7.439476252E-1,-1.064273119E0,-9.703332782E-1
3.293813110E2,-1.951010466E0,-4.567041099E-1,-1.195169330E0
3.293912670E2,-3.234678268E0,7.209683657E-1,-1.673101783E0
3.294012220E2,-4.324132442E0,1.989934206E0,-2.165798664E0
3.294111780E2,-4.935489178E0,2.655174255E0,-2.404481888E0
3.294211340E2,-5.051745415E0,2.383162022E0,-2.252525091E0
3.294310900E2,-4.831857681E0,1.285940886E0,-1.761734724E0
3.294410450E2,-4.459788799E0,-2.167466134E-1,-1.133276939E0
3.294510010E2,-4.091366768E0,-1.590882301E0,-5.385869145E-1
3.294609570E2,-3.766993999E0,-2.436838627E0,-7.593090832E-2
3.294709120E2,-3.450353622E0,-2.800089598E0,2.048941851E-1
3.294808680E2,-3.085995913E0,-2.890861988E0,3.574901223E-1
3.294908240E2,-2.632287025E0,-2.778978348E0,4.510654211E-1
3.295007800E2,-2.096436977E0,-2.540315151E0,5.423284769E-1
3.295107350E2,-1.478766561E0,-2.255799055E0,6.437311769E-1
3.295206910E2,-8.337673545E-1,-1.892409325E0,7.502549887E-1
3.295306470E2,-2.160120606E-1,-1.418329835E0,8.326476216E-1
3.295406020E2,3.523565829E-1,-8.561865091E-1,8.871779442E-1
3.295505580E2,8.706622124E-1,-2.656771243E-1,9.211841226E-1
3.295605140E2,1.365648746E0,2.638655603E-1,9.505353570E-1
3.295704700E2,1.851906896E0,6.828160882E-1,9.743503928E-1
3.295804250E2,2.333107948E0,9.030355215E-1,9.985654354E-1
3.295903810E2,2.779950380E0,9.258123040E-1,1.017758489E0
3.296003370E2,3.118020058E0,7.516537905E-1,1.042969346E0
3.296102920E2,3.291953087E0,4.935905933E-1,1.076127768E0
3.296202480E2,3.277280331E0,2.304918766E-1,1.113795757E0
3.296302040E2,3.076437235E0,1.787281595E-2,1.127867103E0
3.296401600E2,2.723723888E0,-1.004317254E-1,1.125711560E0
3.296501150E2,2.258824825E0,-1.248348951E-1,1.078248262E0
3.296600710E2,1.774531722E0,-8.688032627E-2,9.619556665E-1
3.296700270E2,1.385851264E0,-1.481436342E-1,7.638179660E-1
3.296799820E2,1.143216252E0,-3.853684366E-1,4.913347661E-1
3.296899380E2,9.745167494E-1,-7.906977534E-1,1.400223374E-1
3.296998940E2,7.905573249E-1,-1.258412480E0,-2.277588695E-1
3.297098500E2,5.584430099E-1,-1.503381848E0,-5.231413841E-1
3.297198050E2,3.341609240E-1,-1.357374787E0,-7.566726208E-1
3.297297610E2,2.057862431E-1,-9.788212776E-1,-8.579116464E-1
3.297397170E2,1.494135112E-1,-7.185066342E-1,-7.033577561E-1
3.297496730E2,-7.198500633E-2,-5.538381934E-1,-4.331327081E-1
3.297596280E2,-7.747285366E-1,-3.198566139E-1,-3.060160279E-1
3.297695840E2,-2.048480034E0,2.460957617E-1,-4.058344960E-1
3.297795400E2,-3.703754425E0,9.806456566E-1,-6.735280156E-1
3.297894950E2,-5.190699100E0,1.351838470E0,-1.009693027E0
3.297994510E2,-5.948119164E0,1.199537158E0,-1.309166074E0
3.298094070E2,-5.889250755E0,8.014189601E-1,-1.486113787E0
3.298193630E2,-5.127864361E0,2.120888531E-1,-1.489379287E0
3.298293180E2,-3.865513325E0,-5.358852744E-1,-1.296857953E0
3.298392740E2,-2.357595444E0,-1.163896441E0,-9.593486190E-1
3.298492300E2,-8.442624211E-1,-1.472148061E0,-4.792014658E-1
3.298591850E2,4.766966701E-1,-1.577589035E0,7.639626414E-2
3.298691410E2,1.485945702E0,-1.499707818E0,5.827983022E-1
3.298790970E2,2.133462906E0,-1.197071314E0,9.648745656E-1
3.298890530E2,2.475191832E0,-7.876503468E-1,1.175300598E0
3.298990080E2,2.592178583E0,-3.729370534E-1,1.228106737E0
3.299089640E2,2.542090416E0,-1.894664764E-2,1.145932913E0
3.299189200E2,2.328835964E0,2.875504196E-1,9.871225953E-1
3.299288760E2,1.951251745E0,5.410408974E-1,7.785985470E-1
3.299388310E2,1.480268240E0,7.840268612E-1,5.693888664E-1
3.299487870E2,1.003557563E0,1.003404021E0,3.835225403E-1
3.299587430E2,6.040516496E-1,1.140503287E0,2.658201456E-1
3.299686980E2,3.323591053E-1,1.115561008E0,2.058515549E-1
3.299786540E2,1.747779846E-1,9.405921102E-1,2.087938040E-1
3.299886100E2,8.478094637E-2,6.759095192E-1,2.435819507E-1
3.299985660E2,1.002430916E-3,3.669122458E-1,2.619257867E-1
3.300085210E2,-9.614737332E-2,2.828879654E-2,2.368419915E-1
3.300184770E2,-2.095136046E-1,-2.957124412E-1,1.622148901E-1
3.300284330E2,-3.329290748E-1,-5.647736192E-1,5.216974765E-2
3.300383890E2,-4.197731614E-1,-7.604075670E-1,-6.295071542E-2
3.300483440E2,-4.599337876E-1,-8.798850179E-1,-1.822589487E-1
3.300583000E2,-4.418093860E-1,-9.648246765E-1,-3.907040358E-1
3.300682560E2,-3.853136897E-1,-1.090808630E0,-6.957983971E-1
3.300782110E2,-3.772594929E-1,-1.142528534E0,-1.034736037E0
3.300881670E2,-4.585594535E-1,-8.938959241E-1,-1.349618554E0
3.300981230E2,-5.915670991E-1,-1.457894742E-1,-1.641217470E0
3.301080790E2,-6.271447539E-1,9.578583241E-1,-1.858304977E0
3.301180340E2,-3.870040178E-1,2.101167202E0,-1.991747499E0
3.301279900E2,7.308271527E-2,3.050974846E0,-1.999162555E0
3.301379460E2,5.093865395E-1,3.579636335E0,-1.824983358E0
3.301479010E2,6.219621301E-1,3.405931711E0,-1.449677706E0
3.301578570E2,1.612850577E-1,2.386203527E0,-9.152314067E-1
3.301678130E2,-9.505766630E-1,8.412989378E-1,-2.529017031E-1
3.301777690E2,-2.536314487E0,-5.606486797E-1,4.302049875E-1
3.301877240E2,-4.059782028E0,-1.754924059E0,8.756474853E-1
3.301976800E2,-4.893494129E0,-2.627863407E0,9.542472363E-1
3.302076360E2,-4.894791126E0,-2.851902962E0,8.819405437E-1
3.302175920E2,-4.255704403E0,-2.565216541E0,7.965196371E-1
3.302275470E2,-3.191169739E0,-2.115619898E0,7.727679610E-1
3.302375030E2,-1.933595300E0,-1.494070649E0,8.527405858E-1
3.302474590E2,-7.373417020E-1,-8.721788526E-1,1.013813615E0
3.302574150E2,2.588438392E-1,-3.716129363E-1,1.181820750E0
3.302673700E2,9.623794556E-1,1.092817485E-1,1.284199357E0
3.302773260E2,1.372725725E0,5.665246248E-1,1.283567905E0
3.302872820E2,1.540752053E0,1.008353710E0,1.220247984E0
3.302972370E2,1.543988824E0,1.476793647E0,1.150931716E0
3.303071930E2,1.451074243E0,1.914834142E0,1.124004364E0
3.303171490E2,1.325439930E0,2.225053787E0,1.154980659E0
3.303271050E2,1.207694411E0,2.350473404E0,1.249488950E0
3.303370600E2,1.120796084E0,2.311883926E0,1.399146557E0
3.303470160E2,1.067197323E0,2.102468967E0,1.546251535E0
3.303569720E2,1.051381588E0,1.732173681E0,1.665541768E0
3.303669280E2,1.039265990E0,1.266688228E0,1.738553882E0
3.303768830E2,9.955164790E-1,7.297526002E-1,1.762404919E0
3.303868390E2,9.013100863E-1,1.688131839E-1,1.733216047E0
3.303967950E2,7.576749325E-1,-3.516025841E-1,1.683938622E0
3.304067500E2,5.797774792E-1,-8.075698018E-1,1.615296602E0
3.304167060E2,4.109051228E-1,-1.168394566E0,1.524018884E0
3.304266620E2,2.899447083E-1,-1.437484503E0,1.439986348E0
3.304366180E2,2.383323908E-1,-1.666683793E0,1.361758947E0
3.304465730E2,2.682186961E-1,-1.807582974E0,1.198885441E0
3.304565290E2,3.641193807E-1,-1.842550516E0,1.002615094E0
3.304664850E2,4.740609229E-1,-1.816403985E0,7.814137340E-1
3.304764410E2,5.154427290E-1,-1.504997849E0,4.696108699E-1
3.304863960E2,4.371706843E-1,-8.296777606E-1,8.790887892E-2
3.304963520E2,2.695081830E-1,-2.828223258E-2,-2.639119923E-1
3.305063080E2,5.135388300E-2,6.626067162E-1,-4.822734892E-1
3.305162640E2,-2.803960741E-1,1.319643140E0,-5.554472804E-1
3.305262190E2,-8.475859165E-1,2.177179575E0,-7.647774220E-1
3.305361750E2,-1.600341916E0,3.081341267E0,-1.170818090E0
3.305461310E2,-2.366289616E0,3.536298275E0,-1.576336741E0
3.305560860E2,-2.885108709E0,3.149212122E0,-1.836218953E0
3.305660420E2,-3.020291567E0,2.056524515E0,-1.889313579E0
3.305759980E2,-2.809224844E0,8.085010052E-1,-1.785652161E0
3.305859540E2,-2.354619980E0,-2.818132341E-1,-1.588638306E0
3.305959090E2,-1.765259504E0,-9.360756874E-1,-1.338672638E0
3.306058650E2,-1.129258394E0,-1.148833871E0,-1.096215963E0
3.306158210E2,-5.375870466E-1,-9.399689436E-1,-8.666363358E-1
3.306257770E2,-5.532138795E-2,-4.477672875E-1,-6.674188375E-1
3.306357320E2,3.087982237E-1,6.780604273E-2,-5.267370939E-1
3.306456880E2,5.762372017E-1,4.083338976E-1,-4.301688671E-1
3.306556440E2,7.697811127E-1,5.468733907E-1,-3.518431783E-1
3.306656000E2,9.105422497E-1,5.432166457E-1,-2.788107395E-1
3.306755550E2,1.017459869E0,3.796128333E-1,-2.466945946E-1
3.306855110E2,1.086938143E0,1.192120388E-1,-2.607700527E-1
3.306954670E2,1.084662437E0,-1.309445500E-1,-3.124071360E-1
3.307054230E2,9.793012738E-1,-2.945459783E-1,-3.604398072E-1
3.307153780E2,7.807210684E-1,-4.012191594E-1,-4.010492861E-1
3.307253340E2,5.269604921E-1,-4.586255550E-1,-4.379936159E-1
3.307352900E2,2.497441024E-1,-4.853596985E-1,-4.895478785E-1
3.307452450E2,-1.549172867E-2,-5.093863010E-1,-5.725858212E-1
3.307552010E2,-2.556838095E-1,-5.219071507E-1,-6.918104291E-1
3.307651570E2,-4.727550745E-1,-4.844301045E-1,-8.265420198E-1
3.307751130E2,-6.406540275E-1,-4.105686545E-1,-9.339086413E-1
3.307850680E2,-7.359255552E-1,-3.392687440E-1,-9.905052781E-1
3.307950240E2,-7.638618946E-1,-2.791814506E-1,-1.001434445E0
3.308049800E2,-7.333725095E-1,-2.601626813E-1,-9.922278523E-1
3.308149360E2,-6.480743885E-1,-3.494227827E-1,-9.855526090E-1
3.308248910E2,-5.193625093E-1,-5.451142788E-1,-1.017026067E0
3.308348470E2,-3.431240916E-1,-8.061389327E-1,-1.134856582E0
3.308448030E2,-1.740605533E-1,-1.046032190E0,-1.323037505E0
3.308547590E2,-1.367517859E-1,-1.014149189E0,-1.477689385E0
3.308647140E2,-3.780194819E-1,-5.903745890E-1,-1.607600212E0
3.308746700E2,-8.273557425E-1,2.869049832E-2,-1.862044811E0
3.308846260E2,-1.242696643E0,7.505507469E-1,-2.193483114E0
3.308945820E2,-1.415509105E0,1.583201051E0,-2.457803726E0
3.309045370E2,-1.391922116E0,2.503100872E0,-2.704540014E0
3.309144930E2,-1.317218781E0,2.982599974E0,-2.787213326E0
3.309244490E2,-1.265416980E0,2.663652658E0,-2.428527832E0
3.309344040E2,-1.262331963E0,1.516736746E0,-1.742380261E0
3.309443600E2,-1.412631273E0,4.231874645E-2,-1.097217917E0
3.309543160E2,-1.754659295E0,-1.356793880E0,-7.751815319E-1
3.309642720E2,-2.071960211E0,-2.698791742E0,-6.197692156E-1
3.309742270E2,-2.128387451E0,-3.675882101E0,-5.270888209E-1
3.309841830E2,-1.908124328E0,-4.049182892E0,-5.002322793E-1
3.309941390E2,-1.459015012E0,-3.886850595E0,-5.220685601E-1
3.310040950E2,-7.966170907E-1,-3.426298380E0,-5.488266349E-1
3.310140500E2,1.256443001E-2,-2.862770796E0,-5.668945909E-1
3.310240060E2,8.571980000E-1,-2.215030909E0,-5.579326749E-1
3.310339620E2,1.607318044E0,-1.490629673E0,-4.886697233E-1
3.310439180E2,2.167260885E0,-7.030827403E-1,-3.606067598E-1
3.310538730E2,2.503991842E0,1.580924392E-1,-1.973887980E-1
3.310638290E2,2.630557537E0,1.042479992E0,-2.128382027E-2
3.310737850E2,2.594946146E0,1.825675130E0,1.494722217E-1
3.310837410E2,2.447890043E0,2.431600809E0,2.973233163E-1
3.310936960E2,2.240662098E0,2.846729279E0,4.232399762E-1
3.311036520E2,2.016031504E0,3.030227184E0,5.040172935E-1
3.311136080E2,1.813943624E0,2.943773508E0,5.190929174E-1
3.311235630E2,1.637619019E0,2.659098625E0,4.922308028E-1
3.311335190E2,1.441471577E0,2.263318300E0,4.727103710E-1
3.311434750E2,1.194464922E0,1.769514084E0,4.611451030E-1
3.311534310E2,8.673490286E-1,1.164235353E0,4.369521439E-1
3.311633860E2,4.372861981E-1,5.090926290E-1,3.879337013E-1
3.311733420E2,-9.304104000E-2,-6.461136043E-2,2.942165136E-1
3.311832980E2,-6.740186810E-1,-4.534277618E-1,1.346103549E-1
3.311932540E2,-1.231659055E0,-6.438078284E-1,-1.064033285E-1
3.312032090E2,-1.682406306E0,-6.726462841E-1,-4.206181467E-1
3.312131650E2,-1.979870796E0,-5.428438187E-1,-6.973823905E-1
3.312231210E2,-2.112137079E0,-3.284778595E-1,-8.631362319E-1
3.312330770E2,-2.142810583E0,-8.638878912E-2,-9.281426668E-1
3.312430320E2,-2.120997429E0,3.339905292E-2,-9.375188351E-1
3.312529880E2,-2.081403017E0,2.659783699E-3,-8.884080052E-1
3.312629440E2,-1.984605193E0,-7.464262843E-2,-8.001656532E-1
3.312729000E2,-1.847018600E0,-1.966180801E-1,-7.731787562E-1
3.312828550E2,-1.687209249E0,-2.959902883E-1,-8.867183924E-1
3.312928110E2,-1.486632705E0,-3.441634178E-1,-1.104513764E0
3.313027670E2,-1.280433297E0,-4.755975604E-1,-1.375840783E0
3.313127230E2,-1.111240029E0,-5.686976910E-1,-1.665269613E0
3.313226780E2,-9.772764444E-1,-4.856966138E-1,-1.893228769E0
3.313326340E2,-8.507672548E-1,-2.888447940E-1,-1.976627469E0
3.313425900E2,-6.606170535E-1,-1.022171825E-1,-1.910709262E0
3.313525460E2,-3.875298798E-1,7.654643804E-2,-1.719354749E0
3.313625010E2,-3.548041731E-2,2.496333867E-1,-1.416510701E0
3.313724570E2,3.474645615E-1,3.968694508E-1,-1.019802213E0
3.313824130E2,7.056738734E-1,4.825286567E-1,-5.672359467E-1
3.313923680E2,9.642766714E-1,4.891309142E-1,-1.102548167E-1
3.314023240E2,1.061007142E0,4.323322475E-1,2.869969606E-1
3.314122800E2,9.708210230E-1,3.317505121E-1,5.844957232E-1
3.314222360E2,7.362615466E-1,1.839966476E-1,7.604861856E-1
3.314321910E2,4.195847511E-1,3.816913813E-2,8.290676475E-1
3.314421470E2,6.102992594E-2,-8.732087165E-2,8.265768290E-1
3.314521030E2,-3.013133705E-1,-1.815088838E-1,8.004747033E-1
3.314620590E2,-6.092174053E-1,-2.416274846E-1,8.007269502E-1
3.314720140E2,-8.346496820E-1,-2.566778064E-1,8.555057645E-1
3.314819700E2,-9.865823984E-1,-2.322470099E-1,9.879560471E-1
3.314919260E2,-1.075770378E0,-1.765784174E-1,1.202172756E0
3.315018820E2,-1.116759300E0,-1.226198003E-1,1.476244092E0
3.315118370E2,-1.105887771E0,-1.023603380E-1,1.748218656E0
3.315217930E2,-1.039257288E0,-1.701262742E-1,1.891567588E0
3.315317490E2,-9.457079172E-1,-2.666812837E-1,1.879412651E0
3.315417050E2,-8.377588987E-1,-2.835932672E-1,1.776591301E0
3.315516600E2,-7.180916071E-1,-2.765779793E-1,1.621908784E0
3.315616160E2,-5.781363845E-1,-2.651358843E-1,1.447799206E0
3.315715720E2,-4.111194015E-1,-2.448625863E-1,1.265569925E0
3.315815280E2,-2.277001590E-1,-2.472836971E-1,1.091035128E0
3.315914830E2,-2.351027913E-2,-1.805557907E-1,1.068398833E0
3.316014390E2,1.687062085E-1,-3.090335615E-2,1.297310233E0
3.316113950E2,3.143768609E-1,1.956086159E-1,1.752600551E0
3.316213510E2,3.819930255E-1,4.795510173E-1,2.230782270E0
3.316313060E2,3.942523599E-1,6.866458654E-1,2.586704493E0
3.316412620E2,4.076648057E-1,7.545131445E-1,2.770111799E0
3.316512180E2,4.464255273E-1,6.795507073E-1,2.834220171E0
3.316611730E2,5.094674826E-1,5.265337229E-1,2.869472980E0
3.316711290E2,5.546280146E-1,3.983491063E-1,2.910000086E0
3.316810850E2,5.695924163E-1,4.070746303E-1,2.947062492E0
3.316910410E2,5.608364344E-1,5.502999425E-1,2.931934357E0
3.317009960E2,5.345147848E-1,7.351104021E-1,2.841452837E0
3.317109520E2,5.075399280E-1,9.049679041E-1,2.672950983E0
3.317209080E2,4.830785096E-1,9.689320326E-1,2.471029282E0
3.317308640E2,4.507916868E-1,9.237570763E-1,2.272171021E0
3.317408190E2,3.962836862E-1,7.237517834E-1,2.111943960E0
3.317507750E2,3.325249255E-1,3.822527528E-1,2.018367290E0
3.317607310E2,2.991676331E-1,-1.978870854E-2,1.994449496E0
3.317706870E2,3.081834912E-1,-4.160010219E-1,2.012093782E0
3.317806420E2,3.752637208E-1,-8.020536900E-1,2.050441504E0
3.317905980E2,4.948271513E-1,-1.145587683E0,2.114655495E0
3.318005540E2,6.758828163E-1,-1.428088307E0,2.212659836E0
3.318105100E2,9.241070151E-1,-1.634188771E0,2.319586277E0
3.318204650E2,1.231144667E0,-1.766158938E0,2.412580013E0
3.318304210E2,1.543786764E0,-1.822627783E0,2.466319323E0
3.318403770E2,1.822599053E0,-1.812729716E0,2.476010799E0
3.318503330E2,2.043362856E0,-1.731654048E0,2.453722000E0
3.318602880E2,2.180970192E0,-1.556477308E0,2.433385372E0
3.318702440E2,2.248466969E0,-1.280791402E0,2.443177462E0
3.318802000E2,2.260105133E0,-9.660207629E-1,2.472106934E0
3.318901560E2,2.220266104E0,-6.640459895E-1,2.487612486E0
3.319001108E2,2.133372784E0,-3.800792396E-1,2.446849823E0
3.319100668E2,1.994331837E0,-1.117785275E-1,2.331025600E0
3.319200228E2,1.819694400E0,6.449139118E-2,2.144355536E0
3.319299788E2,1.613144398E0,1.090727001E-1,1.843601227E0
3.319399338E2,1.346639395E0,1.389980167E-1,1.444641829E0
3.319498898E2,1.066561103E0,2.366076559E-1,1.044076085E0
3.319598458E2,8.153974414E-1,3.698783517E-1,6.781501174E-1
3.319698018E2,5.973551273E-1,4.613182545E-1,3.547148108E-1
3.319797568E2,4.003255069E-1,4.910373986E-1,5.376394093E-2
3.319897128E2,2.245091945E-1,4.751513600E-1,-2.154352963E-1
3.319996688E2,7.528185099E-2,4.012749195E-1,-4.798821211E-1
3.320096248E2,-4.308021814E-2,3.029768467E-1,-7.447191477E-1
3.320195798E2,-1.216261983E-1,2.093871385E-1,-1.028284431E0
3.320295358E2,-1.729391813E-1,1.120211706E-1,-1.351841211E0
3.320394918E2,-2.118601352E-1,-8.139390498E-3,-1.739698768E0
3.320494478E2,-2.280202061E-1,-2.010689080E-1,-2.229720592E0
3.320594028E2,-2.143521309E-1,-4.489789903E-1,-2.780652046E0
3.320693588E2,-1.713772416E-1,-6.712922454E-1,-3.298762083E0
3.320793148E2,-1.289828420E-1,-7.807120681E-1,-3.689174891E0
