"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.801305404E2,-1.492800705E1,-2.258353729E0,-5.836363220E-1
3.801404964E2,-1.610471008E1,-2.566862183E0,-1.732946320E0
3.801504524E2,-1.637609573E1,-3.225342865E0,-2.520608368E0
3.801604084E2,-1.594050156E1,-3.630699921E0,-2.850372620E0
3.801703644E2,-1.503458542E1,-3.551813965E0,-2.949616241E0
3.801803214E2,-1.399484756E1,-3.231031036E0,-2.844235382E0
3.801902774E2,-1.314192123E1,-2.916385345E0,-2.604434052E0
3.802002334E2,-1.232327362E1,-2.632276154E0,-2.147883453E0
3.802101894E2,-1.143771515E1,-2.189347229E0,-1.620679779E0
3.802201454E2,-1.054721695E1,-1.532513123E0,-9.967771912E-1
3.802301014E2,-9.822124786E0,-7.613168335E-1,-4.775070190E-1
3.802400584E2,-9.235494690E0,1.425036621E-1,-2.004331970E-1
3.802500144E2,-8.771908722E0,1.103804626E0,-7.604187012E-2
3.802599704E2,-8.306825867E0,1.856289825E0,3.667373657E-2
3.802699264E2,-7.763306122E0,2.236948242E0,6.586303711E-2
3.802798824E2,-7.199279022E0,2.415077820E0,3.188369751E-2
3.802898394E2,-6.595434723E0,2.460433502E0,-5.508544922E-2
3.802997954E2,-5.986051941E0,2.342927856E0,-1.122665405E-1
3.803097514E2,-5.462590485E0,2.140249329E0,-1.405577087E-1
3.803197074E2,-5.081782379E0,2.030228119E0,-2.261796570E-1
3.803296634E2,-4.902155914E0,2.015858002E0,-3.969744873E-1
3.803396204E2,-4.925956421E0,1.979783020E0,-7.292834473E-1
3.803495764E2,-5.075495453E0,1.890119476E0,-1.132993927E0
3.803595324E2,-5.276377716E0,1.663041687E0,-1.502575378E0
3.803694884E2,-5.534291382E0,1.234482880E0,-1.842368774E0
3.803794444E2,-5.935906219E0,5.270539856E-1,-2.101629639E0
3.803894004E2,-6.308930511E0,-2.176473999E-1,-2.278561707E0
3.803993574E2,-6.757248230E0,-8.312214661E-1,-2.542762299E0
3.804093134E2,-7.210056610E0,-1.242715759E0,-2.850971375E0
3.804192694E2,-7.749385071E0,-1.535357208E0,-3.084785156E0
3.804292254E2,-8.457562408E0,-1.844314728E0,-3.165317688E0
3.804391814E2,-9.252259827E0,-2.067949677E0,-3.089126129E0
3.804491384E2,-1.020907013E1,-2.182311859E0,-2.953807526E0
3.804590944E2,-1.122665405E1,-2.215393066E0,-2.787653046E0
3.804690504E2,-1.220262451E1,-2.155966644E0,-2.712060242E0
3.804790064E2,-1.300001633E1,-2.168390808E0,-2.782413940E0
3.804889624E2,-1.362361954E1,-2.274669800E0,-2.800376587E0
3.804989194E2,-1.404723862E1,-2.437680817E0,-2.601739655E0
3.805088754E2,-1.424527679E1,-2.512525177E0,-2.260000305E0
3.805188314E2,-1.439272018E1,-2.387834473E0,-1.838626556E0
3.805287874E2,-1.472757385E1,-2.253863068E0,-1.457519073E0
3.805387434E2,-1.539308990E1,-2.325713654E0,-1.321152649E0
3.805487004E2,-1.617626129E1,-2.605481873E0,-1.321002960E0
3.805586564E2,-1.657622955E1,-2.930306396E0,-1.189276886E0
3.805686124E2,-1.624332184E1,-2.739602966E0,-8.149053955E-1
3.805785684E2,-1.570489151E1,-1.907034302E0,-5.575904846E-1
3.805885244E2,-1.538500671E1,-8.006849670E-1,-6.716532898E-1
3.805984814E2,-1.543934372E1,2.079176331E-1,-1.111588440E0
3.806084374E2,-1.564800980E1,8.571176147E-1,-1.743574219E0
3.806183934E2,-1.598585724E1,1.060394897E0,-2.467019806E0
3.806283494E2,-1.627939682E1,9.068142700E-1,-3.165467377E0
3.806383054E2,-1.619886429E1,4.689747620E-1,-3.539240112E0
3.806482614E2,-1.585068832E1,-1.508862305E-1,-3.558999023E0
3.806582184E2,-1.553753952E1,-8.834628296E-1,-3.415148163E0
3.806681744E2,-1.541389664E1,-1.638043671E0,-3.141068115E0
3.806781304E2,-1.517469406E1,-2.165995789E0,-2.467169495E0
3.806880864E2,-1.475870911E1,-2.309547272E0,-1.513053589E0
3.806980424E2,-1.414708099E1,-2.120340729E0,-5.113366699E-1
3.807079994E2,-1.355970245E1,-1.727407837E0,1.853146362E-1
3.807179554E2,-1.297187485E1,-1.250948639E0,6.304888916E-1
3.807279114E2,-1.235485794E1,-8.075706482E-1,9.458830261E-1
3.807378674E2,-1.178244827E1,-5.403762817E-1,1.155297546E0
3.807478234E2,-1.119192627E1,-3.712280273E-1,1.345102844E0
3.807577804E2,-1.056772430E1,-2.721340942E-1,1.504820709E0
3.807677364E2,-1.003243744E1,-2.315684509E-1,1.557511139E0
3.807776924E2,-9.539811859E0,-2.312690735E-1,1.581311646E0
3.807876484E2,-9.118737488E0,-3.323089600E-1,1.592837677E0
3.807976044E2,-8.788823547E0,-4.465214539E-1,1.554667053E0
3.808075614E2,-8.530011749E0,-6.379733276E-1,1.477727051E0
3.808175174E2,-8.268954620E0,-8.604107666E-1,1.348545685E0
3.808274734E2,-8.061036987E0,-1.207838287E0,1.214125214E0
3.808374294E2,-7.863298187E0,-1.599573669E0,1.063089294E0
3.808473854E2,-7.668104095E0,-1.895657959E0,9.333091736E-1
3.808573424E2,-7.418572998E0,-2.227966919E0,7.725434875E-1
3.808672984E2,-7.281458130E0,-2.614163818E0,6.786886597E-1
3.808772544E2,-7.272327118E0,-3.074157257E0,6.132746887E-1
3.808872104E2,-7.408394165E0,-3.529660034E0,4.583468628E-1
3.808971664E2,-7.490573273E0,-3.901486816E0,2.658471680E-1
3.809071224E2,-7.550598450E0,-4.243375854E0,6.930587769E-2
3.809170794E2,-7.644902344E0,-4.665797424E0,-1.555265808E-1
3.809270354E2,-7.683372345E0,-5.229375458E0,-3.011737061E-1
3.809369914E2,-7.600893860E0,-5.769452362E0,-4.002676392E-1
3.809469465E2,-7.413483582E0,-6.142925720E0,-4.602928162E-1
3.809569025E2,-7.154671783E0,-6.420448608E0,-4.346960449E-1
3.809668595E2,-6.973099365E0,-6.556964722E0,-3.803590393E-1
3.809768155E2,-7.074139252E0,-6.633455658E0,-2.646496582E-1
3.809867715E2,-7.388635254E0,-6.698570251E0,-8.517288208E-2
3.809967275E2,-7.740104370E0,-6.839577026E0,1.366658020E-1
3.810066835E2,-7.893535309E0,-6.936126251E0,3.309617615E-1
3.810166405E2,-7.740553436E0,-6.778803406E0,4.487667847E-1
3.810265965E2,-7.494764557E0,-6.413562927E0,5.599855042E-1
3.810365525E2,-7.574548645E0,-5.987698517E0,5.825885010E-1
3.810465085E2,-8.244555359E0,-5.795647888E0,4.276606750E-1
3.810564645E2,-9.229357452E0,-5.969735870E0,1.835183716E-1
3.810664215E2,-9.782606964E0,-6.352789307E0,1.031355286E-1
3.810763775E2,-9.674232330E0,-6.709497528E0,1.715432739E-1
3.810863335E2,-9.477092285E0,-6.640041962E0,3.200344849E-1
3.810962895E2,-9.577832794E0,-6.273753662E0,4.326004028E-1
3.811062455E2,-1.006117767E1,-5.971232758E0,4.953199768E-1
3.811162025E2,-1.067370392E1,-5.551954651E0,5.209167480E-1
3.811261585E2,-1.118279526E1,-4.860093384E0,5.285508728E-1
3.811361145E2,-1.182705551E1,-4.251159668E0,3.787124634E-1
3.811460705E2,-1.274629395E1,-3.813769226E0,-6.451583862E-2
3.811560265E2,-1.383333344E1,-3.707939301E0,-7.758366394E-1
3.811659835E2,-1.465662140E1,-3.990850983E0,-1.613045654E0
3.811759395E2,-1.507215729E1,-4.345613251E0,-2.308798828E0
3.811858955E2,-1.495270569E1,-4.441414032E0,-2.777025146E0
3.811958515E2,-1.434736450E1,-4.221670990E0,-2.944077759E0
3.812058075E2,-1.353066284E1,-3.780538330E0,-2.898871765E0
3.812157645E2,-1.271261398E1,-3.116369476E0,-2.611619110E0
3.812257205E2,-1.194426178E1,-2.369422760E0,-2.101779327E0
3.812356765E2,-1.115689911E1,-1.689686279E0,-1.567989349E0
3.812456325E2,-1.037297928E1,-9.375004578E-1,-1.049317932E0
3.812555885E2,-9.613907776E0,-2.155517578E-1,-5.944139099E-1
3.812655455E2,-8.913214874E0,3.062631226E-1,-2.601589966E-1
3.812755015E2,-8.251441040E0,6.483018494E-1,-3.712280273E-2
3.812854575E2,-7.675588531E0,9.598040771E-1,2.168989563E-1
3.812954135E2,-7.116950226E0,1.178948364E0,4.418811035E-1
3.813053695E2,-6.728957062E0,1.427731018E0,3.849993896E-1
3.813153265E2,-6.379733276E0,1.685045929E0,8.023315430E-2
3.813252825E2,-6.058800659E0,1.710642700E0,-3.338058472E-1
3.813352385E2,-5.900130615E0,1.496737518E0,-7.601193237E-1
3.813451945E2,-5.872288513E0,1.275497589E0,-1.112486572E0
3.813551505E2,-5.959107971E0,1.125659180E0,-1.417851562E0
3.813651075E2,-6.050118713E0,9.933343506E-1,-1.604812775E0
3.813750635E2,-6.154900818E0,8.092172241E-1,-1.830693054E0
3.813850195E2,-6.390959930E0,4.635859680E-1,-2.052082672E0
3.813949755E2,-6.748715973E0,-4.715194702E-2,-2.254012756E0
3.814049315E2,-7.135361938E0,-5.974076843E-1,-2.414329376E0
3.814148885E2,-7.457042999E0,-1.035845947E0,-2.562371521E0
3.814248445E2,-7.806715851E0,-1.320404205E0,-2.752775574E0
3.814348005E2,-8.249046021E0,-1.393302612E0,-2.875071259E0
3.814447565E2,-8.841663666E0,-1.303040314E0,-2.894231415E0
3.814547125E2,-9.670340424E0,-1.143621826E0,-2.954855347E0
3.814646695E2,-1.071127579E1,-1.047072601E0,-2.986140289E0
3.814746255E2,-1.172242310E1,-9.907896423E-1,-2.887645111E0
3.814845815E2,-1.266890488E1,-1.003064117E0,-2.732268219E0
3.814945375E2,-1.354248825E1,-1.061143341E0,-2.663561096E0
3.815044935E2,-1.424572586E1,-1.050964508E0,-2.631827087E0
3.815144505E2,-1.470512054E1,-1.050964508E0,-2.512674866E0
3.815244065E2,-1.500210297E1,-1.036744080E0,-2.330952759E0
3.815343625E2,-1.515807861E1,-9.885443115E-1,-2.192939758E0
3.815443185E2,-1.537003784E1,-9.681866455E-1,-2.073188782E0
3.815542745E2,-1.576611420E1,-1.142424316E0,-1.916015625E0
3.815642315E2,-1.629406631E1,-1.730700989E0,-1.745370483E0
3.815741875E2,-1.659059967E1,-2.504591675E0,-1.531914368E0
3.815841435E2,-1.635334305E1,-2.802921295E0,-1.073866882E0
3.815940995E2,-1.581206863E1,-2.151026917E0,-4.406835938E-1
3.816040555E2,-1.541030411E1,-8.538244629E-1,-1.646575928E-3
3.816140125E2,-1.529983383E1,2.912942505E-1,-1.826202393E-2
3.816239685E2,-1.548155594E1,1.083147583E0,-3.388952637E-1
3.816339245E2,-1.561492859E1,1.581311646E0,-8.463400269E-1
3.816438805E2,-1.567704941E1,1.588047638E0,-1.340462494E0
3.816538375E2,-1.582853439E1,8.931925964E-1,-1.598675537E0
3.816637935E2,-1.595262634E1,6.242019653E-2,-1.618434448E0
3.816737495E2,-1.588511673E1,-6.622229004E-1,-1.551822968E0
3.816837055E2,-1.572494980E1,-1.220561829E0,-1.420096893E0
3.816936615E2,-1.559142746E1,-1.686542816E0,-1.268761597E0
3.817036185E2,-1.538186325E1,-2.084415436E0,-1.028211823E0
3.817135745E2,-1.482547028E1,-2.180216217E0,-6.936575317E-1
3.817235305E2,-1.400517609E1,-2.016307068E0,-4.219725037E-1
3.817334865E2,-1.308743454E1,-1.805395660E0,-2.496807861E-1
3.817434425E2,-1.219573883E1,-1.546434174E0,-8.816665649E-2
3.817533995E2,-1.131152756E1,-1.210532684E0,9.999206543E-2
3.817633555E2,-1.075094330E1,-9.509724426E-1,1.339714050E-1
3.817733115E2,-1.030427216E1,-7.933502197E-1,2.255809021E-1
3.817832675E2,-9.769584045E0,-6.876699829E-1,3.230282593E-1
3.817932235E2,-9.240135040E0,-6.168672180E-1,3.876937866E-1
3.818031805E2,-8.768615570E0,-6.994953918E-1,4.035607910E-1
3.818131365E2,-8.344098358E0,-8.452922058E-1,4.671784973E-1
3.818230925E2,-8.059839478E0,-9.596543884E-1,4.764591980E-1
3.818330485E2,-7.846083984E0,-1.110690308E0,4.882846069E-1
3.818430045E2,-7.621401215E0,-1.303639069E0,5.159770203E-1
3.818529615E2,-7.462132416E0,-1.487606506E0,4.526586914E-1
3.818629175E2,-7.400610352E0,-1.612147522E0,4.046086121E-1
3.818728735E2,-7.305108948E0,-1.793719940E0,4.275109863E-1
3.818828295E2,-7.267686768E0,-2.088606720E0,4.131408691E-1
3.818927865E2,-7.257507935E0,-2.399510193E0,2.805166626E-1
3.819027425E2,-7.144193573E0,-2.768941956E0,1.311273193E-1
3.819126985E2,-7.194488983E0,-3.366798706E0,-3.382965088E-2
3.819226545E2,-7.319778442E0,-3.979624329E0,-1.742376709E-1
3.819326105E2,-7.347620544E0,-4.529431000E0,-2.529739380E-1
3.819425682E2,-7.362739105E0,-5.090164948E0,-2.832110596E-1
3.819525242E2,-7.261848907E0,-5.631289673E0,-1.983375549E-1
3.819624802E2,-7.137756958E0,-6.064488831E0,-4.550537109E-2
3.819724362E2,-7.124883728E0,-6.358327789E0,1.363664246E-1
3.819823922E2,-7.208260345E0,-6.587650909E0,2.845582581E-1
3.819923492E2,-7.484585724E0,-6.860533447E0,4.251159668E-1
3.820023052E2,-7.828869781E0,-7.002138977E0,5.340893555E-1
3.820122612E2,-8.068970490E0,-6.948999481E0,6.333329773E-1
3.820222172E2,-8.046666870E0,-6.771318970E0,7.650590515E-1
3.820321732E2,-8.070467377E0,-6.562952271E0,8.340655518E-1
3.820421302E2,-8.543483734E0,-6.384074249E0,7.065307617E-1
3.820520862E2,-9.449250183E0,-6.489754486E0,4.082011414E-1
3.820620422E2,-1.028840515E1,-6.888375549E0,1.561253357E-1
3.820719982E2,-1.036549484E1,-7.195237427E0,3.817062378E-2
3.820819552E2,-9.606273651E0,-7.039261780E0,2.357597351E-1
3.820919112E2,-9.167685699E0,-6.667135620E0,4.477189636E-1
3.821018672E2,-9.220974884E0,-6.322103119E0,6.285429382E-1
3.821118232E2,-9.493258667E0,-6.024222565E0,9.322613525E-1
3.821217792E2,-9.903256073E0,-5.607489166E0,1.176104279E0
3.821317362E2,-1.042836411E1,-5.149741058E0,1.299148407E0
3.821416922E2,-1.122306152E1,-4.775369568E0,1.228794708E0
3.821516482E2,-1.232551895E1,-4.698728943E0,8.550219727E-1
3.821616042E2,-1.350536545E1,-4.851112061E0,1.887574768E-1
3.821715602E2,-1.439406738E1,-5.044659576E0,-5.628295898E-1
3.821815172E2,-1.468446350E1,-5.203329620E0,-1.207688599E0
3.821914732E2,-1.442385544E1,-5.039121094E0,-1.569486237E0
3.822014292E2,-1.363843872E1,-4.608316956E0,-1.773362274E0
3.822113852E2,-1.278236893E1,-4.146976318E0,-1.879341888E0
3.822213422E2,-1.205368423E1,-3.505859528E0,-1.792971497E0
3.822312982E2,-1.144100830E1,-2.697540436E0,-1.514849854E0
3.822412542E2,-1.085557571E1,-1.779349823E0,-1.206191711E0
3.822512102E2,-1.018287460E1,-8.985813904E-1,-8.219407654E-1
3.822611662E2,-9.557175751E0,-2.028282166E-1,-4.692741394E-1
3.822711232E2,-9.048533478E0,3.671864319E-1,-1.794767761E-1
3.822810792E2,-8.626111908E0,8.626560974E-1,1.604663086E-1
3.822910352E2,-8.210426331E0,1.378633118E0,3.603007507E-1
3.823009912E2,-7.772586823E0,1.853146362E0,3.167413330E-1
3.823109482E2,-7.345674591E0,2.234253845E0,1.393601990E-1
3.823209042E2,-6.957082672E0,2.411784668E0,-7.888595581E-2
3.823308602E2,-6.556665344E0,2.456242218E0,-2.906954956E-1
3.823408162E2,-6.181994476E0,2.398761749E0,-5.011578369E-1
3.823507722E2,-5.956263885E0,2.197430420E0,-7.592211914E-1
3.823607292E2,-5.885311432E0,1.964065704E0,-1.007704468E0
3.823706852E2,-5.968688049E0,1.608405304E0,-1.209634552E0
3.823806412E2,-6.275250549E0,1.061143341E0,-1.434916077E0
3.823905972E2,-6.741530914E0,4.037104797E-1,-1.509610748E0
3.824005542E2,-7.228917389E0,-2.341131592E-1,-1.478026428E0
3.824105102E2,-7.821684723E0,-8.704399109E-1,-1.532363434E0
3.824204662E2,-8.473130035E0,-1.437460785E0,-1.748214569E0
3.824304222E2,-9.166188812E0,-1.756896515E0,-2.102677460E0
3.824403782E2,-9.861343231E0,-1.810634766E0,-2.443967743E0
3.824503352E2,-1.062071411E1,-1.762285309E0,-2.751428375E0
3.824602912E2,-1.151690048E1,-1.479373627E0,-2.911445618E0
3.824702472E2,-1.247850082E1,-1.136586456E0,-2.985242157E0
3.824802032E2,-1.346090790E1,-8.822653198E-1,-2.997366943E0
3.824901602E2,-1.418839508E1,-6.550378418E-1,-2.917133789E0
3.825001162E2,-1.448642532E1,-5.851332092E-1,-2.798580322E0
3.825100722E2,-1.450109482E1,-6.620732117E-1,-2.759062500E0
3.825200282E2,-1.436921906E1,-7.758366394E-1,-2.788700867E0
3.825299842E2,-1.419932236E1,-8.506809998E-1,-2.820883942E0
3.825399412E2,-1.415935547E1,-9.379495239E-1,-2.809357910E0
3.825498972E2,-1.429467407E1,-1.150357819E0,-2.795885925E0
3.825598532E2,-1.459150681E1,-1.759291534E0,-2.863844604E0
3.825698092E2,-1.477233078E1,-2.749632111E0,-2.870580597E0
3.825797662E2,-1.469329514E1,-3.582200775E0,-2.554288330E0
3.825897222E2,-1.436308182E1,-3.990102539E0,-2.022893372E0
3.825996782E2,-1.401804932E1,-3.854783936E0,-1.415157166E0
3.826096342E2,-1.393272675E1,-3.105292511E0,-9.587562561E-1
3.826195902E2,-1.415770889E1,-2.059118042E0,-6.581813049E-1
3.826295472E2,-1.442161011E1,-1.181642761E0,-5.530998230E-1
3.826395032E2,-1.478894623E1,-5.864804077E-1,-6.806346130E-1
3.826494592E2,-1.509595779E1,-4.082011414E-1,-8.047265625E-1
3.826594152E2,-1.521436157E1,-6.242019653E-1,-7.075785828E-1
3.826693722E2,-1.517065247E1,-1.122366028E0,-4.248165894E-1
3.826793282E2,-1.497530869E1,-1.719474335E0,-3.412902832E-2
3.826892842E2,-1.478101273E1,-2.186203766E0,4.044589233E-1
3.826992402E2,-1.448537750E1,-2.296374664E0,9.000782776E-1
3.827091962E2,-1.403975418E1,-2.039808197E0,1.247954865E0
3.827191532E2,-1.343291611E1,-1.578018494E0,1.448986816E0
3.827291092E2,-1.281395325E1,-1.159937897E0,1.540446625E0
3.827390652E2,-1.216250793E1,-7.026388550E-1,1.636995850E0
3.827490212E2,-1.151136200E1,-2.433938599E-1,1.750459900E0
3.827589782E2,-1.086859863E1,1.073268127E-1,1.826501770E0
3.827689342E2,-1.028196854E1,3.055146790E-1,1.855092316E0
3.827788902E2,-9.806407471E0,3.516188049E-1,1.824855194E0
3.827888462E2,-9.453291779E0,2.088157654E-1,1.739382935E0
3.827988032E2,-9.207951965E0,-9.729766846E-2,1.683998108E0
3.828087592E2,-8.997040558E0,-5.626799011E-1,1.708846436E0
3.828187152E2,-8.798403625E0,-1.004710693E0,1.786235504E0
3.828286712E2,-8.635392609E0,-1.268312531E0,1.831591187E0
3.828386272E2,-8.472980347E0,-1.451980591E0,1.768422546E0
3.828485842E2,-8.360713806E0,-1.721270599E0,1.605860596E0
3.828585402E2,-8.280031586E0,-2.038610687E0,1.357976074E0
3.828684962E2,-8.192763062E0,-2.249372406E0,1.077309723E0
3.828784522E2,-8.124954071E0,-2.414928131E0,8.053253174E-1
3.828884092E2,-8.051157532E0,-2.627785492E0,6.230044556E-1
3.828983652E2,-8.007448425E0,-2.975362701E0,4.520599365E-1
3.829083212E2,-7.972271576E0,-3.384911041E0,2.859054565E-1
3.829182772E2,-7.899223480E0,-3.941453705E0,1.887574768E-1
3.829282342E2,-7.678731995E0,-4.535867615E0,2.409988403E-1
3.829381902E2,-7.356601868E0,-4.984484711E0,1.745370483E-1
3.829481453E2,-7.060068512E0,-5.245242462E0,5.987548828E-4
3.829581013E2,-6.825506287E0,-5.477858734E0,-1.359173584E-1
3.829680573E2,-6.698570251E0,-5.714366913E0,-2.969824219E-1
3.829780143E2,-6.641538849E0,-5.901477814E0,-4.393363953E-1
3.829879703E2,-6.568041687E0,-6.001320190E0,-4.860392761E-1
3.829979263E2,-6.507417755E0,-6.039640503E0,-4.414320374E-1
3.830078823E2,-6.550677795E0,-6.111042023E0,-3.682342529E-1
3.830178393E2,-6.709497528E0,-6.155499573E0,-2.737806702E-1
3.830277953E2,-6.869065704E0,-6.122118988E0,-6.721023560E-2
3.830377513E2,-7.013365631E0,-6.010151825E0,1.811233521E-1
3.830477073E2,-7.273225250E0,-5.817203064E0,3.852987671E-1
3.830576643E2,-7.827522583E0,-5.597310333E0,3.421884155E-1
3.830676203E2,-8.851992188E0,-5.542524261E0,-3.098556519E-2
3.830775763E2,-9.883796539E0,-5.610333252E0,-4.772076416E-1
3.830875323E2,-1.010129425E1,-5.854774933E0,-6.195616150E-1
3.830974893E2,-9.719438324E0,-5.977968750E0,-3.966751099E-1
3.831074453E2,-9.545350342E0,-5.710774384E0,-1.914518738E-1
3.831174013E2,-9.812544708E0,-5.523663483E0,-5.912704468E-2
3.831273573E2,-1.033435959E1,-5.468128967E0,2.439926147E-1
3.831373133E2,-1.091739716E1,-5.384902039E0,6.336323547E-1
3.831472703E2,-1.138652161E1,-5.147046661E0,8.255332947E-1
3.831572263E2,-1.189815765E1,-4.832999725E0,7.584727478E-1
3.831671823E2,-1.264255966E1,-4.660408630E0,4.093986511E-1
3.831771383E2,-1.349354004E1,-4.735103302E0,-4.999603271E-2
3.831870953E2,-1.411310165E1,-4.812642059E0,-4.396357727E-1
3.831970513E2,-1.425949722E1,-4.785997467E0,-6.718029785E-1
3.832070073E2,-1.400502640E1,-4.666096802E0,-7.424560547E-1
3.832169633E2,-1.346824265E1,-4.400249634E0,-6.737489319E-1
3.832269203E2,-1.279748749E1,-4.059558105E0,-5.698649597E-1
3.832368763E2,-1.215681976E1,-3.599714355E0,-3.849993896E-1
3.832468323E2,-1.153770721E1,-2.981499939E0,-9.370513916E-2
3.832567883E2,-1.089239914E1,-2.253713379E0,1.974394226E-1
3.832667453E2,-1.031400192E1,-1.322050781E0,3.881428528E-1
3.832767013E2,-9.800120544E0,-2.496807861E-1,4.409829712E-1
3.832866573E2,-9.237889709E0,6.854246521E-1,4.167333984E-1
3.832966133E2,-8.750802612E0,1.334924011E0,2.975811768E-1
3.833065693E2,-8.285719757E0,1.785037994E0,1.362167358E-1
3.833165263E2,-7.790100403E0,2.143392792E0,-6.601272583E-2
3.833264823E2,-7.342680817E0,2.403402100E0,-2.939886475E-1
3.833364383E2,-6.931036835E0,2.498155060E0,-5.240602112E-1
3.833463943E2,-6.568490753E0,2.465522919E0,-7.749385071E-1
3.833563513E2,-6.308631134E0,2.285597076E0,-9.568103027E-1
3.833663073E2,-6.245462494E0,1.932631073E0,-1.068478088E0
3.833762633E2,-6.331383820E0,1.549427948E0,-1.083746338E0
3.833862193E2,-6.624324646E0,1.084045715E0,-1.100810852E0
3.833961763E2,-7.056625671E0,5.532495117E-1,-1.173260193E0
3.834061323E2,-7.462431793E0,5.553451538E-2,-1.287173309E0
3.834160883E2,-7.920030212E0,-4.593946838E-1,-1.446292419E0
3.834260443E2,-8.334967346E0,-9.964778137E-1,-1.651216278E0
3.834360013E2,-8.675060120E0,-1.534459076E0,-1.890119476E0
3.834459573E2,-8.975635071E0,-1.983824615E0,-2.119891663E0
3.834559133E2,-9.198072510E0,-2.177671509E0,-2.299368439E0
3.834658693E2,-9.468110962E0,-2.039059753E0,-2.539618835E0
3.834758263E2,-9.953252106E0,-1.785936127E0,-2.817141724E0
3.834857823E2,-1.067265610E1,-1.570084991E0,-3.018622742E0
3.834957383E2,-1.144055923E1,-1.355880432E0,-3.113974457E0
3.835056943E2,-1.213092361E1,-1.235231323E0,-3.088976440E0
3.835156513E2,-1.261202316E1,-1.376986542E0,-2.887196045E0
3.835256073E2,-1.292666885E1,-1.565444641E0,-2.627336426E0
3.835355633E2,-1.321122711E1,-1.753004608E0,-2.354304199E0
3.835455193E2,-1.348800156E1,-1.923350372E0,-2.110461273E0
3.835554763E2,-1.380459320E1,-2.087708588E0,-1.907333679E0
3.835654323E2,-1.428988403E1,-2.251018982E0,-1.824555817E0
3.835753883E2,-1.493384491E1,-2.696791992E0,-1.892514496E0
3.835853443E2,-1.539578430E1,-3.416345673E0,-1.911824341E0
3.835953013E2,-1.544787598E1,-3.888912964E0,-1.650767212E0
3.836052573E2,-1.518876480E1,-3.716770935E0,-1.223256226E0
3.836152133E2,-1.492695923E1,-2.967728577E0,-8.243357849E-1
3.836251693E2,-1.483789444E1,-1.953437805E0,-6.965016174E-1
3.836351263E2,-1.493354553E1,-1.047671356E0,-9.285191345E-1
3.836450823E2,-1.522573792E1,-3.963757324E-1,-1.375789032E0
3.836550383E2,-1.563139435E1,-5.703140259E-2,-1.973346405E0
3.836649943E2,-1.608540024E1,-2.549198914E-1,-2.524649963E0
3.836749513E2,-1.629616196E1,-8.352630615E-1,-2.816692657E0
3.836849073E2,-1.614811981E1,-1.482517090E0,-2.752925262E0
3.836948633E2,-1.598690506E1,-2.076032867E0,-2.431992645E0
3.837048193E2,-1.583452194E1,-2.576442261E0,-1.923350372E0
3.837147763E2,-1.545042068E1,-2.954106903E0,-1.142124939E0
3.837247323E2,-1.467428467E1,-3.001707916E0,-3.715274048E-1
3.837346883E2,-1.367630997E1,-2.721939697E0,1.953437805E-1
3.837446443E2,-1.274030640E1,-2.343376923E0,5.680686951E-1
