,acc_Acceleration x (m/s^2),acc_Acceleration y (m/s^2),acc_Acceleration z (m/s^2),gyr_Gyroscope x (rad/s),gyr_Gyroscope y (rad/s),gyr_Gyroscope z (rad/s),lux_Illuminance (lx),loc_Latitude (°),loc_Longitude (°),loc_Velocity (m/s),mag_Magnetic field x (µT),mag_Magnetic field y (µT),mag_Magnetic field z (µT),labelbike,labeldance,labeldesk,labelrun,labelsit,labelwalki,labelwalko
2021-06-05 08:40:41.316535552,0.044217971515704085,-0.44017329842755093,9.940831719693877,-0.00045573310115,0.00041695082669599993,0.00021554941888400002,,,,,-42.1163427724,-29.406017457200004,-54.1405178824,0,0,1,0,0,0,0
2021-06-05 08:40:41.566535552,0.04162817591445454,-0.43920098590909096,9.937092569131314,-1.7018428059183655e-05,6.041362077346937e-05,-8.98985665346938e-05,,,,,-42.435806426,-29.527723998800003,-54.4689651484,0,0,1,0,0,0,0
2021-06-05 08:40:41.816535552,0.041410408237515156,-0.44024144579595964,9.944642038141414,7.689869259800002e-05,0.00032107710253799997,7.706516768600004e-05,,52.33439912,4.86768938,0.0,-42.633291168,-29.2104544072,-54.353741759600005,0,0,1,0,0,0,0
2021-06-05 08:40:42.066535552,0.043999456998,-0.43987849053939393,9.944520988868685,-8.223866285306124e-05,0.00013650382377959188,-7.90285495857143e-05,,,,,-42.4051486204,-29.537380066,-54.356661681999995,0,0,1,0,0,0,0
2021-06-05 08:40:42.316535552,0.04552385783013132,-0.44256433333232326,9.943093405919193,-1.7018432779591822e-05,8.215371053877552e-05,-8.989858318979589e-05,,,,,-42.1899449144,-29.5318902604,-54.2027999868,0,0,1,0,0,0,0
2021-06-05 08:40:42.566535552,0.042789622388989895,-0.44096734517575764,9.939076780090911,0.00011950919400800001,0.00018259281988800002,0.0003433810523180001,,,,,-42.3251995848,-29.6223883052,-54.20511199960001,0,0,1,0,0,0,0
2021-06-05 08:40:42.816535552,0.0417007683510303,-0.4408221714505051,9.944206469050506,0.00011342197980408162,-4.8286711553061215e-05,0.00019272235194693879,,52.33439913,4.86768931,0.0,-42.1167250052,-29.435652771199997,-53.7563699348,0,0,1,0,0,0,0
2021-06-05 08:40:43.066535552,0.039695891190887754,-0.43917110988061225,9.943765036908164,-0.00040246989824400004,0.0002784665708000001,7.706517118000003e-05,,,,,-42.245846405600005,-29.3868630984,-53.91491241440001,0,0,1,0,0,0,0
2021-06-05 08:40:43.316535552,0.04080548671779798,-0.442298167279798,9.945464673747475,-3.8758537997959175e-05,0.00015824394919183675,4.054184244897961e-05,,,,,-42.09182434,-29.6706704712,-53.722075500399995,0,0,1,0,0,0,0
2021-06-05 08:40:43.566535552,0.038772964116171725,-0.44486302257878785,9.940722118757577,-0.00013615403559999993,0.000150634906,0.0004392547869780001,,,,,-42.3622221372,-29.8184219344,-53.86947235240001,0,0,1,0,0,0,0
2021-06-05 08:40:43.816535552,0.039958604056888884,-0.4409673463787879,9.941109291232323,-0.0003431195094571429,-0.00014611701626734695,0.00024707253887959186,,52.33439909,4.86768919,0.0,-42.2702560424,-29.511523437999998,-53.94502655,0,0,1,0,0,0,0
2021-06-05 08:40:44.066535552,0.04196693018207071,-0.4422739723131313,9.940238210969698,2.6461709881632653e-05,3.867354642040816e-05,0.0001818523100285714,,,,,-42.190429077999994,-29.687537536,-53.569568176000004,0,0,1,0,0,0,0
2021-06-05 08:40:44.316535552,0.04310417897729292,-0.4413302968323232,9.943674154919192,-0.000349206742904,0.000129329641298,0.00026881259627,,,,,-42.202509002,-29.603911438,-53.880365906799994,0,0,1,0,0,0,0
2021-06-05 08:40:44.566535552,0.04167656946692929,-0.440894757259596,9.94556141859596,-8.223867114693876e-05,1.6933485224489788e-05,0.0002905526696816327,,,,,-42.1958447264,-29.992699280399997,-53.8571273808,0,0,1,0,0,0,0
2021-06-05 08:40:44.816535552,0.04404686178481633,-0.43931777167244895,9.94611165,-0.00031724879409600007,0.000150634901338,0.0003327284252300001,,52.33439909,4.86768906,0.0,-42.368564148000004,-29.6654888916,-53.889975890799995,0,0,1,0,0,0,0
2021-06-05 08:40:45.066535552,0.042015326745939385,-0.4409431478010101,9.946529321121213,-0.0004953000141530613,-1.5676609628571413e-05,0.00010576205470204085,,,,,-42.289086303599994,-29.611081848399994,-53.4862399292,0,0,1,0,0,0,0
2021-06-05 08:40:45.316535552,0.04165237238940403,-0.43864445975454547,9.947279448444444,-0.000263985660912,0.00017194016833400002,0.000194244161192,,,,,-41.9806240844,-29.634293824,-54.1592630004,0,0,1,0,0,0,0
2021-06-05 08:40:45.566535552,0.039014930677171725,-0.44275790603434345,9.949989424898993,-0.00031050941696530613,-7.00267692795918e-05,-1.380832904897956e-05,,,,,-42.1098634348,-29.7691836544,-53.9813882448,0,0,1,0,0,0,0
2021-06-05 08:40:45.816535552,0.038676175806333334,-0.44401613750404034,9.947884338171718,-0.0002670292956714285,-7.002685122040815e-05,-1.3808346840816319e-05,,52.33439908,4.86768904,0.0,-42.232958831199994,-29.776483764800002,-53.9534115604,0,0,1,0,0,0,0
2021-06-05 08:40:46.066535552,0.04278962660375757,-0.43895901754646466,9.949650706696971,7.689865652400001e-05,-1.980720320599999e-05,-2.9461181325999962e-05,,,,,-42.467325896800006,-29.512381286799997,-53.80753631559999,0,0,1,0,0,0,0
2021-06-05 08:40:46.316535552,0.03974478159664286,-0.4420799053469388,9.949778099520408,-0.0003648595623489796,8.215369149387759e-05,0.00010576207252448981,,,,,-42.214989928799994,-29.526518250000002,-53.81966644319999,0,0,1,0,0,0,0
2021-06-05 08:40:46.566535552,0.043563919236202016,-0.43523271728484847,9.944714565434344,-0.00018941721764599996,-0.00024351258765000001,1.3149357347999999e-05,,,,,-42.1282147212,-29.794068298800003,-54.04965240519999,0,0,1,0,0,0,0
2021-06-05 08:40:46.816535552,0.04704825264039393,-0.44232236316060614,9.948053745414141,-0.0004953000295714286,-0.00015698710330000002,0.0003340328384428572,,52.334399100000006,4.86768904,0.0,-41.8884712212,-29.619340209200004,-54.03952301,0,0,1,0,0,0,0
2021-06-05 08:40:47.066535552,0.044047851755555555,-0.43835409934040404,9.944980746555554,-0.000508996252976,-0.00014763887736599999,-5.076647394199998e-05,,,,,-42.147223510399996,-29.5728475944,-53.829825744400004,0,0,1,0,0,0,0
2021-06-05 08:40:47.316535552,0.040031194085000006,-0.43975750996262636,9.949965342232323,4.820178772653059e-05,0.0002452042868122449,0.00035577289736326537,,,,,-42.1287123104,-29.660089416,-53.7664498896,0,0,1,0,0,0,0
2021-06-05 08:40:47.566535552,0.041555585283646466,-0.439805900810101,9.947424541808083,-0.0005931303296081633,-0.00014611705071632653,-2.938316818367306e-06,,,,,-42.3380979912,-29.579971923200002,-53.72306427,0,0,1,0,0,0,0
2021-06-05 08:40:47.816535552,0.03957145322428282,-0.4427095124868687,9.943795040454546,0.00024734083560200006,-8.372305310799998e-05,0.00015163363418200005,,52.33439908,4.86768915,0.0,-42.0923043812,-29.259037171200003,-53.801141052800006,0,0,1,0,0,0,0
2021-06-05 08:40:48.066535552,0.04475573617643879,-0.4402955165346939,9.951220327459184,0.00024386240902857147,0.00014737394649591836,0.0001818523171367347,,,,,-42.3075689692,-29.5300167852,-53.5681161496,0,0,1,0,0,0,0
2021-06-05 08:40:48.316535552,0.04242666321554545,-0.4377733727878788,9.942875611737374,-0.00015745928633599998,-4.1112485338e-05,9.837043001600004e-05,,,,,-42.140636443199995,-29.850624390800004,-53.8759713744,0,0,1,0,0,0,0
2021-06-05 08:40:48.566535552,0.039474667323090906,-0.44355639995858587,9.94720681510101,-0.0002996393750367347,0.00014737387993265304,0.00014924221635306129,,,,,-42.097615510400004,-29.7508444212,-53.950342712,0,0,1,0,0,0,0
2021-06-05 08:40:48.816535552,0.04133781941223232,-0.44619384648686866,9.95069115579798,4.4940783392e-05,1.2150668750000015e-05,-5.076646574399997e-05,,52.33439903,4.86768909,0.0,-42.072553405600004,-29.84327057,-54.2396072384,0,0,1,0,0,0,0
2021-06-05 08:40:49.066535552,0.04189433894949496,-0.4401446574888888,9.946626104525253,-0.00013658884268571427,2.78034701061224e-05,0.0004318631550510204,,,,,-41.9685768128,-29.7290628052,-53.80500213599999,0,0,1,0,0,0,0
2021-06-05 08:40:49.316535552,0.04278962479777777,-0.43583763548989896,9.941980371606062,0.00046126312714693876,-0.00011350692735306121,7.93173697346941e-06,,,,,-41.926079864,-29.541268309999996,-53.515164490400004,0,0,1,0,0,0,0
2021-06-05 08:40:49.566535552,0.04300739126965657,-0.4409673490929293,9.94638423730303,-8.289084308599998e-05,-0.000232859943094,0.000503170583378,,,,,-42.035853576,-29.851354065999995,-54.0281198124,0,0,1,0,0,0,0
2021-06-05 08:40:49.816535552,0.041553615307785716,-0.44124881893061224,9.95024253889796,-0.00018006896518163267,9.302377977346937e-05,-6.815851837346941e-05,,52.334399,4.8676889,0.0,-42.1472361748,-29.618998718400004,-53.7611947624,0,0,1,0,0,0,0
2021-06-05 08:40:50.066535552,0.04673369183737374,-0.4395397380787878,9.941810954727272,-0.000221375128072,0.0004915191989500001,-7.207174091799993e-05,,,,,-42.4974903868,-29.7640155032,-54.040613099599994,0,0,1,0,0,0,0
2021-06-05 08:40:50.316535552,0.04058771603060606,-0.44009626604141416,9.94614222559596,-0.00018006899488775508,0.00037564465184693874,-0.00035077944515714293,,,,,-42.116021576,-29.5955368052,-54.194032287999995,0,0,1,0,0,0,0
2021-06-05 08:40:50.566535552,0.044773753845555556,-0.44062859181616165,9.94214977878788,-0.00031724884876,0.00016128751099000007,-4.011382121999997e-05,,,,,-42.43611664,-29.7956805424,-53.853005676,0,0,1,0,0,0,0
2021-06-05 08:40:50.816535552,0.0437816887190303,-0.4423949571010102,9.948707031424242,-4.962853245306121e-05,-0.00013524698862244896,0.0003122927594551021,,52.33439891,4.86768826,0.0,-42.34928771880001,-30.017633667200002,-54.188756407999996,0,0,1,0,0,0,0
2021-06-05 08:40:51.066535552,0.04218470026757576,-0.43978170674444444,9.946214772252524,-0.00046268991101428567,0.00041912480403061227,0.000268812608444898,,,,,-42.553280181599995,-29.695734252,-53.75802764960001,0,0,1,0,0,0,0
2021-06-05 08:40:51.316535552,0.044725359088494954,-0.4380153453717172,9.946408329515151,-0.00018941718974599996,0.000214550717456,-0.00013598755471999995,,,,,-42.1531285092,-29.639932250799998,-53.9715811152,0,0,1,0,0,0,0
2021-06-05 08:40:51.566535552,0.044144641380275525,-0.44222656561122453,9.949215937663265,-0.00022354909957551022,0.0002886844366408163,0.00018185232190612242,,,,,-42.33160049480001,-29.856543578799997,-53.6887448124,0,0,1,0,0,0,0
2021-06-05 08:40:51.816535552,0.043491325594919195,-0.4405076118474747,9.94696491891919,8.7551332488e-05,9.737173557600003e-05,-0.00021055599213999995,,52.33439889,4.86768809,0.0,-42.4059992972,-29.4797409052,-53.6578164684,0,0,1,0,0,0,0
2021-06-05 08:40:52.066535552,0.04513670699778789,-0.4417174479565657,9.943069246101011,-0.0002126790743081633,1.6933520842857178e-05,7.931740502040899e-06,,,,,-42.3254235852,-29.723613891200003,-53.875846862799996,0,0,1,0,0,0,0
2021-06-05 08:40:52.316535552,0.036474268846444446,-0.4421045948797981,9.942367563373736,-0.000200069851738,-7.307039456800002e-05,0.00034338106395600013,,,,,-42.2759339896,-29.969495544,-53.8036746216,0,0,1,0,0,0,0
2021-06-05 08:40:52.566535552,0.04283801534013132,-0.44041082052020203,9.943190227838384,-9.310869407959186e-05,9.302373101632657e-05,0.00011663210492244903,,,,,-42.1227441412,-29.5591067508,-53.7241390992,0,0,1,0,0,0,0
2021-06-05 08:40:52.816535552,0.037030795005969695,-0.44638741979393937,9.949844331545453,-6.0498601624489806e-05,0.00017998401636326532,0.0004536032127265307,,52.33439887,4.86768804,0.0,-42.32598693720001,-29.386130372399997,-53.78691009520001,0,0,1,0,0,0,0
2021-06-05 08:40:53.066535552,0.0426928334769596,-0.4411609181838383,9.953570587474749,-0.00038116464396599996,-9.437566393999999e-05,0.00033272840658200007,,,,,-42.1651101684,-29.7833914184,-54.08783844,0,0,1,0,0,0,0
2021-06-05 08:40:53.316535552,0.042580244492908155,-0.4347712494897959,9.944180605377552,8.081190746530616e-05,0.00015824394444285717,0.00029055268039591845,,,,,-42.2887213128,-29.4827856448,-53.9767745968,0,0,1,0,0,0,0
2021-06-05 08:40:53.566535552,0.04416883413271716,-0.442709512789899,9.950207228626264,0.00016211977228800003,0.00011867702934400001,-8.272437151200001e-05,,,,,-42.325526885200006,-29.652765502799998,-53.870481872,0,0,1,0,0,0,0
2021-06-05 08:40:53.816535552,0.04182175373824243,-0.4420803984020203,9.947884367030303,-0.00010397875497142854,7.12836804979592e-05,0.00021446242268775514,,52.33439886,4.86768826,0.0,-41.8573074352,-29.8036056524,-54.1666171264,0,0,1,0,0,0,0
2021-06-05 08:40:54.066535552,0.0440962422970808,-0.44648420780606063,9.944133854858586,0.00010885656928599998,-5.1765131097999986e-05,0.00026881259513200005,,,,,-42.362098236399994,-29.7390240468,-54.08087005560001,0,0,1,0,0,0,0
2021-06-05 08:40:54.316535552,0.04300739488208081,-0.43985429708080814,9.942294939636364,-2.7888455761224508e-05,-7.002678229591836e-05,5.141187606530612e-05,,,,,-42.147284545599994,-29.4330944816,-53.9490676884,0,0,1,0,0,0,0
2021-06-05 08:40:54.566535552,0.041458804198828275,-0.44099154526767675,9.944472601929295,-0.00012571877825510205,9.302378447959189e-05,0.0005188234534612245,,,,,-42.3009339904,-29.5421231072,-53.9887728876,0,0,1,0,0,0,0
2021-06-05 08:40:54.816535552,0.039793667136142866,-0.4391222216061225,9.945647142408163,-0.00045573310236599995,4.410857332000003e-05,0.00020489679644400004,,52.33439889,4.86768843,0.0,-42.5101930228,-29.469476317599998,-54.050531310400004,0,0,1,0,0,0,0
2021-06-05 08:40:55.066535552,0.04157978416731314,-0.4429514799414141,9.951731662464647,-3.8758521402040796e-05,-0.00010263686645306123,0.00023620249578163273,,,,,-41.9745149236,-29.9520153804,-53.7220901476,0,0,1,0,0,0,0
2021-06-05 08:40:55.316535552,0.039668240330969703,-0.44396774244848486,9.946553567505049,-1.8975068841999982e-05,-0.00016894413505800002,1.314934340000001e-05,,,,,-42.4054588312,-29.654811706400004,-53.9281576544,0,0,1,0,0,0,0
2021-06-05 08:40:55.566535552,0.04303159075548484,-0.4427821016060607,9.95231236358586,-0.0001800689711510204,0.0003539045799469387,0.0003666429333530613,,,,,-42.3065985104,-29.670297851999997,-54.272193298800005,0,0,1,0,0,0,0
2021-06-05 08:40:55.816535552,0.04240247276083838,-0.44215298602424236,9.943262774525252,-0.000253332994252,0.00016128758081,1.3149346862000013e-05,,52.33439891,4.86768851,0.0,-42.2392907724,-29.641054993199997,-53.9613284304,0,0,1,0,0,0,0
2021-06-05 08:40:56.066535552,0.04395106645566666,-0.4478634216535354,9.945972808717173,-0.0005061700536734694,-4.806603304081635e-06,0.0004970833637448981,,,,,-42.2144189444,-29.829364013200003,-53.958529968,0,0,1,0,0,0,0
2021-06-05 08:40:56.316535552,0.044822152817404044,-0.4430240699767676,9.942730441343434,-0.00010397872172244892,0.00026694433619387756,0.00022533245979183676,,,,,-42.0548277284,-29.410612793599995,-54.114175718800006,0,0,1,0,0,0,0
2021-06-05 08:40:56.566535552,0.043631321313306125,-0.4423732301428571,9.945744913489797,-0.00010419610897600001,-9.4375663926e-05,0.0003220757818060001,,,,,-42.257910460800005,-29.679736327599997,-53.7694381712,0,0,1,0,0,0,0
2021-06-05 08:40:56.816535552,0.04310417897785858,-0.4384750817121212,9.943674106848484,-0.0005170400873061224,-0.00029829756134897955,0.00010576205709387758,,52.33439894,4.86768864,0.0,-42.005691222,-29.512848205599997,-53.901288146000006,0,0,1,0,0,0,0
2021-06-05 08:40:57.066535552,0.04441080189687879,-0.4422981681848485,9.938278246373738,-0.000572912063302,3.3455981132e-05,0.00025815995287,,,,,-41.987022858,-29.8105950932,-53.7178506472,0,0,1,0,0,0,0
2021-06-05 08:40:57.316535552,0.04443499957688889,-0.4393219676858586,9.944158043626263,2.6461728826530614e-05,7.128367336122453e-05,0.00030142272225306126,,,,,-42.115889129200006,-30.112529908000003,-53.66803436239999,0,0,1,0,0,0,0
2021-06-05 08:40:57.566535552,0.04387847100833333,-0.4427579078454545,9.941689982606063,-6.0498595659183676e-05,0.00016911399941428574,0.000410123084322449,,,,,-42.1968919368,-29.411427002,-53.63483367960001,0,0,1,0,0,0,0
2021-06-05 08:40:57.816535552,0.045306083529292926,-0.4365393401939395,9.944400026343434,-0.000413122526398,-0.00011568095769600001,-0.00016794545348,,52.33439893,4.86768867,0.0,-42.0979843144,-29.525949708000002,-53.8972421256,0,0,1,0,0,0,0
2021-06-05 08:40:58.066535552,0.044894732610333325,-0.441330298630303,9.947085891222223,-0.0007235707623632654,0.00010389379431020411,0.0002144624179142857,,,,,-42.509915924800005,-29.907348633200005,-53.7544973764,0,0,1,0,0,0,0
2021-06-05 08:40:58.316535552,0.04470684272883674,-0.44222656652755105,9.95210019912245,-0.00014680663596800003,-9.4375691838e-05,0.0002581599749920001,,,,,-42.0114334096,-29.7094668576,-54.029157408399996,0,0,1,0,0,0,0
2021-06-05 08:40:58.566535552,0.04506411877538385,-0.44254013443939394,9.949215156858585,-0.0006692206145918367,1.6933482861224477e-05,6.228194883877546e-05,,,,,-42.1957261664,-29.8842831428,-54.09981109560001,0,0,1,0,0,0,0
2021-06-05 08:40:58.816535552,0.04315256891854546,-0.44208039659494947,9.948731326111112,-0.000615522579838,7.6066460442e-05,9.837044045800002e-05,,52.33439895,4.86768867,0.0,-42.183913726,-29.6517279056,-53.941257628799995,0,0,1,0,0,0,0
2021-06-05 08:40:59.066535552,0.04608038158152526,-0.43506334045252526,9.944182299666666,0.00024386241014285709,0.00014737388236938772,0.00024707252701836735,,,,,-42.183806761999996,-29.595265197999996,-54.1090518188,0,0,1,0,0,0,0
2021-06-05 08:40:59.316535552,0.046975655989202024,-0.43629737635757576,9.945198511767678,-3.875849527551023e-05,9.302374526530614e-05,0.00017098227405918374,,,,,-42.0181494124,-29.5226043716,-53.7529116828,0,0,1,0,0,0,0
2021-06-05 08:40:59.566535552,0.04339454149954546,-0.4349181573868687,9.951586501838383,-6.158558888799997e-05,0.00011867704099199997,0.00024750733509200005,,,,,-42.226955718400006,-29.8612228388,-53.7108486936,0,0,1,0,0,0,0
2021-06-05 08:40:59.816535552,0.0417975512419394,-0.43828150660606063,9.950933119171717,-0.0002452891774,0.0002452042701979592,0.0003014227128142857,,52.33439899,4.8676887,0.0,-42.5348971552,-29.584443055199998,-53.826953429599996,0,0,1,0,0,0,0
2021-06-05 08:41:00.066535552,0.04551348394285715,-0.4422265665285714,9.948898189030613,-0.00017876460217599997,0.000171940197434,0.0004072968579860001,,,,,-41.9685124212,-29.7762338248,-53.80445465040001,0,0,1,0,0,0,0
2021-06-05 08:41:00.316535552,0.042402471556828275,-0.43782176935858597,9.947086006747476,-0.00014745887508979592,0.0003104244349061224,0.0005731736095428572,,,,,-41.8702528372,-29.552159729599992,-53.90365447959999,0,0,1,0,0,0,0
2021-06-05 08:41:00.566535552,0.04528188705407071,-0.44312086099292936,9.945876063757575,-0.00035985936301399996,0.00020389810548600008,7.7065157214e-05,,,,,-42.202121734399995,-29.742213746,-54.0582821668,0,0,1,0,0,0,0
2021-06-05 08:41:00.816535552,0.043854274532838376,-0.4376281966474747,9.946674539565656,0.00011342200352857146,0.00010389375751428573,0.0001383721626367347,,52.33439892,4.86768817,0.0,-42.257562714,-29.49911438,-54.310099791599995,0,0,1,0,0,0,0
2021-06-05 08:41:01.066535552,0.04044253777964647,-0.4380153450727273,9.946335773262627,-0.00036485961222040814,0.00012563385911224488,0.0004970833530204082,,,,,-42.110551148000006,-29.360572510000008,-53.8685159292,0,0,1,0,0,0,0
2021-06-05 08:41:01.316535552,0.04307998792082829,-0.433998681079798,9.94403710030303,-0.00035985938975999996,-9.154566826000017e-06,0.00017293887790000004,,,,,-42.2262629704,-29.893610534800004,-54.2985629272,0,0,1,0,0,0,0
2021-06-05 08:41:01.566535552,0.045088314046626256,-0.42990943037272733,9.947521373414142,-0.00016919889359387754,-8.089682776326531e-05,0.0002688125894489796,,,,,-41.73477981400001,-29.696125489200003,-53.80576080240001,0,0,1,0,0,0,0
2021-06-05 08:41:01.816535552,0.04485350603989796,-0.4432043120020408,9.946527150183673,-0.000136154028638,0.00029977182971800004,0.00031142315706600003,,52.33439893,4.86768818,0.0,-41.9619636532,-29.555631714,-54.438282776799994,0,0,1,0,0,0,0
