"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
1.442565473E0,2.101830672E-3,1.081632334E-3,1.578230876E-3
1.447615056E0,1.036567031E-3,5.490005715E-4,5.129674682E-4
1.452664691E0,1.036567031E-3,1.081632334E-3,4.774021450E-3
1.457714327E0,2.101830672E-3,5.490005715E-4,1.578230876E-3
1.462812400E0,-5.613282556E-4,1.636878005E-5,5.129674682E-4
1.467861983E0,-2.691855188E-3,1.636878005E-5,2.110862639E-3
1.472911671E0,5.039352691E-4,2.146895742E-3,2.110862639E-3
1.477961254E0,1.036567031E-3,2.146895742E-3,5.129674682E-4
1.483010889E0,3.167094197E-3,5.490005715E-4,-1.966441050E-5
1.488060525E0,4.764989484E-3,5.490005715E-4,5.129674682E-4
1.493137764E0,5.830253009E-3,1.081632334E-3,5.129674682E-4
1.498187400E0,1.569198794E-3,2.146895742E-3,-1.084927935E-3
1.503237035E0,-1.093959552E-3,1.636878005E-5,-2.682822989E-3
1.508286671E0,-1.626591780E-3,1.636878005E-5,-1.617559465E-3
1.513336306E0,1.569198794E-3,2.146895742E-3,-3.215454752E-3
1.518385941E0,2.101830672E-3,2.679527504E-3,-5.522961728E-4
1.523489639E0,-1.626591780E-3,1.614264096E-3,5.129674682E-4
1.528539327E0,-1.093959552E-3,1.081632334E-3,-1.084927935E-3
1.533588962E0,5.039352691E-4,-1.048894715E-3,-5.522961728E-4
1.538638546E0,5.039352691E-4,-5.162634188E-4,1.578230876E-3
1.543688181E0,-1.093959552E-3,1.081632334E-3,5.129674682E-4
1.548737816E0,1.569198794E-3,1.614264096E-3,5.129674682E-4
1.553836150E0,2.101830672E-3,5.490005715E-4,5.129674682E-4
1.558885785E0,1.569198794E-3,1.636878005E-5,2.110862639E-3
1.563935421E0,1.569198794E-3,3.212158335E-3,-5.522961728E-4
1.568985004E0,1.569198794E-3,3.212158335E-3,-1.084927935E-3
1.574034639E0,2.101830672E-3,5.490005715E-4,-1.966441050E-5
1.579084275E0,1.569198794E-3,-5.162634188E-4,1.045599231E-3
1.584185681E0,3.167094197E-3,1.081632334E-3,-1.084927935E-3
1.589235264E0,-5.613282556E-4,-5.162634188E-4,2.110862639E-3
1.594284952E0,1.569198794E-3,3.744791029E-3,-5.522961728E-4
1.599334535E0,-2.869649325E-5,1.614264096E-3,-1.084927935E-3
1.604384171E0,-2.869649325E-5,1.636878005E-5,2.110862639E-3
1.609433806E0,-2.869649325E-5,1.081632334E-3,-1.084927935E-3
1.614530316E0,1.036567031E-3,1.636878005E-5,-1.966441050E-5
1.619579952E0,2.634462435E-3,1.636878005E-5,-1.966441050E-5
1.624629535E0,3.167094197E-3,1.636878005E-5,5.129674682E-4
1.629679171E0,5.039352691E-4,-1.581526478E-3,-5.522961728E-4
1.634728806E0,1.036567031E-3,5.490005715E-4,1.045599231E-3
1.639778441E0,1.036567031E-3,5.490005715E-4,1.045599231E-3
1.644867452E0,-2.159223426E-3,1.636878005E-5,5.129674682E-4
1.649917087E0,-5.613282556E-4,-1.581526478E-3,1.045599231E-3
1.654966723E0,-1.626591780E-3,1.081632334E-3,5.129674682E-4
1.660016358E0,3.699725959E-3,3.212158335E-3,-1.966441050E-5
1.665065993E0,3.167094197E-3,2.146895742E-3,2.643494401E-3
1.670115629E0,5.039352691E-4,1.636878005E-5,1.045599231E-3
1.675237452E0,1.036567031E-3,1.614264096E-3,-1.966441050E-5
1.680287087E0,3.699725959E-3,2.679527504E-3,-1.084927935E-3
1.685336671E0,2.634462435E-3,2.146895742E-3,-1.966441050E-5
1.690386306E0,5.039352691E-4,5.490005715E-4,3.176126163E-3
1.695435941E0,1.036567031E-3,3.212158335E-3,3.708757926E-3
1.700485577E0,-1.093959552E-3,3.744791029E-3,3.708757926E-3
1.705556931E0,1.569198794E-3,1.636878005E-5,5.129674682E-4
1.710606566E0,2.634462435E-3,-1.048894715E-3,-1.084927935E-3
1.715656202E0,-5.613282556E-4,1.614264096E-3,5.129674682E-4
1.720705837E0,5.039352691E-4,3.212158335E-3,1.578230876E-3
1.725755473E0,2.634462435E-3,1.081632334E-3,1.578230876E-3
1.730805108E0,-2.869649325E-5,1.081632334E-3,3.176126163E-3
1.735904014E0,2.101830672E-3,1.081632334E-3,-1.966441050E-5
1.740953650E0,5.039352691E-4,1.614264096E-3,1.578230876E-3
1.746003285E0,2.101830672E-3,5.490005715E-4,1.045599231E-3
1.751052921E0,2.101830672E-3,-5.162634188E-4,-1.966441050E-5
1.756102504E0,1.036567031E-3,-5.162634188E-4,1.045599231E-3
1.761152191E0,2.101830672E-3,1.081632334E-3,-1.084927935E-3
1.766263129E0,1.569198794E-3,2.146895742E-3,-1.966441050E-5
1.771312764E0,2.634462435E-3,5.490005715E-4,-1.966441050E-5
1.776362400E0,5.039352691E-4,2.146895742E-3,1.578230876E-3
1.781411983E0,1.569198794E-3,1.081632334E-3,-1.617559465E-3
1.786461618E0,1.569198794E-3,1.614264096E-3,-5.522961728E-4
1.791511254E0,-2.869649325E-5,2.146895742E-3,2.110862639E-3
1.796614587E0,-5.613282556E-4,-5.162634188E-4,-5.522961728E-4
1.801664223E0,-1.093959552E-3,5.490005715E-4,5.129674682E-4
1.806713858E0,-2.869649325E-5,1.614264096E-3,1.045599231E-3
1.811763441E0,1.036567031E-3,1.081632334E-3,5.129674682E-4
1.816813077E0,1.036567031E-3,-1.048894715E-3,1.045599231E-3
1.821862712E0,1.036567031E-3,1.636878005E-5,-5.522961728E-4
1.826951618E0,1.569198794E-3,2.679527504E-3,5.129674682E-4
1.832001254E0,2.101830672E-3,5.490005715E-4,-1.966441050E-5
1.837050889E0,3.167094197E-3,1.081632334E-3,-1.966441050E-5
1.842100525E0,3.699725959E-3,1.614264096E-3,-1.084927935E-3
1.847150160E0,4.764989484E-3,1.614264096E-3,1.578230876E-3
1.852199796E0,1.569198794E-3,-5.162634188E-4,2.643494401E-3
1.857358858E0,1.569198794E-3,1.636878005E-5,5.129674682E-4
1.862408493E0,1.569198794E-3,1.614264096E-3,1.045599231E-3
1.867458129E0,1.036567031E-3,5.490005715E-4,2.110862639E-3
1.872507764E0,1.036567031E-3,5.490005715E-4,-1.966441050E-5
1.877557400E0,2.101830672E-3,1.636878005E-5,1.045599231E-3
1.882607035E0,1.569198794E-3,1.081632334E-3,5.129674682E-4
1.887689848E0,2.634462435E-3,1.614264096E-3,-1.617559465E-3
1.892739483E0,1.036567031E-3,-5.162634188E-4,5.129674682E-4
1.897789118E0,1.569198794E-3,-5.162634188E-4,2.643494401E-3
1.902838702E0,1.569198794E-3,1.614264096E-3,1.578230876E-3
1.907888337E0,3.167094197E-3,1.614264096E-3,-1.966441050E-5
1.912937973E0,3.699725959E-3,5.490005715E-4,1.045599231E-3
1.918056254E0,2.101830672E-3,2.146895742E-3,-1.966441050E-5
1.923105889E0,1.036567031E-3,-5.162634188E-4,5.129674682E-4
1.928155525E0,2.101830672E-3,-5.162634188E-4,5.129674682E-4
1.933205108E0,2.101830672E-3,-5.162634188E-4,-5.522961728E-4
1.938254743E0,2.101830672E-3,-1.048894715E-3,1.578230876E-3
1.943304379E0,2.634462435E-3,-1.048894715E-3,5.129674682E-4
1.948347400E0,-5.613282556E-4,5.490005715E-4,-1.617559465E-3
1.953397035E0,2.101830672E-3,5.490005715E-4,-5.522961728E-4
1.958446671E0,2.634462435E-3,2.679527504E-3,1.578230876E-3
1.963496254E0,5.039352691E-4,1.081632334E-3,1.045599231E-3
1.968545889E0,5.039352691E-4,1.636878005E-5,1.045599231E-3
1.973595525E0,1.036567031E-3,3.212158335E-3,1.045599231E-3
