"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
6.037516774E1,-4.216031265E1,-2.954524994E1,-5.315570831E1
6.038516774E1,-4.170073700E1,-2.849942780E1,-5.269208527E1
6.039516774E1,-4.246651077E1,-3.000372314E1,-5.393183136E1
6.040516774E1,-4.339036942E1,-3.015124512E1,-5.302451324E1
6.041516774E1,-4.308523178E1,-2.866553497E1,-5.256983185E1
6.042516774E1,-4.169932938E1,-2.953129578E1,-5.268010712E1
6.043516774E1,-4.184997940E1,-2.986550140E1,-5.515621185E1
6.044516774E1,-4.169961166E1,-2.894861603E1,-5.315114594E1
6.045516774E1,-4.323386383E1,-2.960559845E1,-5.612221527E1
6.046516774E1,-4.231626511E1,-2.662487793E1,-5.489580536E1
6.047516774E1,-4.169874191E1,-2.896019745E1,-5.392481232E1
6.048516774E1,-4.169874191E1,-2.896019745E1,-5.392481232E1
6.049516774E1,-4.185106659E1,-2.869318390E1,-5.563410187E1
6.050516774E1,-4.185106659E1,-2.869318390E1,-5.563410187E1
6.051516774E1,-4.185084915E1,-2.985391998E1,-5.438254547E1
6.052516774E1,-4.246677017E1,-2.956613159E1,-5.424643707E1
6.053516774E1,-4.185131454E1,-3.013716125E1,-5.360544586E1
6.054516774E1,-4.154352188E1,-2.984461975E1,-5.406546783E1
6.055516774E1,-4.154706573E1,-2.762653351E1,-5.362696075E1
6.056516774E1,-4.431267929E1,-2.930627441E1,-5.475965118E1
6.057516774E1,-4.215990067E1,-2.897183228E1,-5.424568939E1
6.058516774E1,-4.262198639E1,-2.868169403E1,-5.410576630E1
6.059516774E1,-4.385218811E1,-2.943046570E1,-5.366339874E1
6.060516774E1,-4.231282043E1,-3.014416504E1,-5.361684418E1
6.061516774E1,-4.323635101E1,-2.928298187E1,-5.426885223E1
6.062516774E1,-4.323735809E1,-2.854593658E1,-5.427741241E1
6.063516774E1,-4.215827942E1,-2.928285217E1,-5.532538605E1
6.064516774E1,-4.154365921E1,-2.911915588E1,-5.484769440E1
6.065516774E1,-4.184978485E1,-3.088115692E1,-5.406108856E1
6.066516774E1,-4.246751785E1,-2.926667786E1,-5.394039154E1
6.067516774E1,-4.216212463E1,-2.821857452E1,-5.317110443E1
6.068516774E1,-4.308335495E1,-2.941416168E1,-5.333493805E1
6.069516774E1,-4.184877777E1,-3.161820221E1,-5.405252838E1
6.070516774E1,-4.169545364E1,-3.074067688E1,-5.467794037E1
6.071516774E1,-4.292968369E1,-2.854126740E1,-5.426981354E1
6.072516774E1,-4.185179901E1,-2.940706635E1,-5.407820892E1
6.073516774E1,-4.215984344E1,-2.926200867E1,-5.393279266E1
6.074516774E1,-4.308300781E1,-2.941879272E1,-5.364440155E1
6.075516774E1,-4.262118912E1,-3.013957214E1,-5.300551605E1
6.076516774E1,-4.231108093E1,-3.016732788E1,-5.516417694E1
6.077516774E1,-4.231208801E1,-2.943028259E1,-5.517273712E1
6.078516774E1,-4.154352188E1,-2.984461975E1,-5.406546783E1
6.079516774E1,-4.215857315E1,-2.956841278E1,-5.470304108E1
6.080516774E1,-4.185084915E1,-2.985391998E1,-5.438254547E1
6.081516774E1,-4.170061874E1,-2.821157074E1,-5.315970612E1
6.082516774E1,-4.323710251E1,-2.898354340E1,-5.396280670E1
6.083516774E1,-4.308370209E1,-2.940953064E1,-5.302547455E1
6.084516774E1,-4.308161545E1,-2.943732452E1,-5.488227081E1
6.085516774E1,-4.093022156E1,-2.821611023E1,-5.422385406E1
6.086516774E1,-4.185145187E1,-2.941169739E1,-5.438767242E1
6.087516774E1,-4.246804047E1,-2.925972748E1,-5.347618866E1
6.088516774E1,-4.262360764E1,-2.837065887E1,-5.302605438E1
6.089516774E1,-4.185166168E1,-3.013253021E1,-5.329598236E1
6.090516774E1,-4.185232162E1,-2.940011597E1,-5.361400604E1
6.091516774E1,-4.138890839E1,-3.028683472E1,-5.421128082E1
6.092516774E1,-4.231370926E1,-2.911924744E1,-5.409302521E1
6.093516774E1,-4.138904572E1,-2.956137085E1,-5.499350739E1
6.094516774E1,-4.262163925E1,-2.868632507E1,-5.441522980E1
6.095516774E1,-4.139104843E1,-2.996884918E1,-5.266736603E1
6.096516774E1,-4.185145187E1,-2.941169739E1,-5.438767242E1
6.097516774E1,-4.215781403E1,-2.899962616E1,-5.610247040E1
6.098516774E1,-4.262407303E1,-2.865390015E1,-5.224897003E1
6.099516774E1,-4.216324997E1,-2.776938629E1,-5.271204376E1
6.100516774E1,-4.215848923E1,-3.000368500E1,-5.423369598E1
6.101516774E1,-4.231483459E1,-2.867007446E1,-5.363396454E1
6.102516774E1,-4.385158539E1,-2.987268829E1,-5.365827179E1
6.103516774E1,-4.246663284E1,-3.029159546E1,-5.346421051E1
6.104516774E1,-4.169934464E1,-2.851795959E1,-5.392995453E1
6.105516774E1,-4.154605865E1,-2.836357880E1,-5.361840057E1
6.106516774E1,-4.462084579E1,-2.944908905E1,-5.414659882E1
6.107516774E1,-4.231282043E1,-3.014416504E1,-5.361684418E1
6.108516774E1,-4.262150192E1,-2.941178894E1,-5.363300323E1
6.109516774E1,-4.246837234E1,-3.026843262E1,-5.191687775E1
6.110516774E1,-4.246564102E1,-3.001530457E1,-5.470549774E1
6.111516774E1,-4.231578064E1,-2.735497284E1,-5.442304230E1
6.112516774E1,-4.154377747E1,-2.940702820E1,-5.438007355E1
6.113516774E1,-4.246991730E1,-2.851110077E1,-5.271108246E1
6.114516774E1,-4.215848923E1,-3.000368500E1,-5.423369598E1
6.115516774E1,-4.338967514E1,-3.016050720E1,-5.364344025E1
6.116516774E1,-4.092766571E1,-3.071047211E1,-5.342107391E1
6.117516774E1,-4.292867661E1,-2.927831268E1,-5.426125336E1
6.118516774E1,-4.107999420E1,-3.044347382E1,-5.513036346E1
6.119516774E1,-4.292940903E1,-2.999219513E1,-5.270536041E1
6.120516774E1,-4.262326050E1,-2.837528992E1,-5.333551788E1
6.121516774E1,-4.293008804E1,-2.824645996E1,-5.427324677E1
6.122516774E1,-4.246724319E1,-3.071760559E1,-5.237593842E1
6.123516774E1,-4.246611023E1,-3.029854584E1,-5.392841339E1
6.124516774E1,-4.354537582E1,-2.854597473E1,-5.397554779E1
6.125516774E1,-4.062195206E1,-2.952190399E1,-5.311771393E1
6.126516774E1,-4.231370926E1,-2.911924744E1,-5.409302521E1
6.127516774E1,-4.169733047E1,-2.999205017E1,-5.391283417E1
6.128516774E1,-4.339217377E1,-2.795632172E1,-5.413332367E1
6.129516774E1,-4.170061874E1,-2.821157074E1,-5.315970612E1
6.130516774E1,-4.169793701E1,-2.954982758E1,-5.391797638E1
6.131516774E1,-4.339278793E1,-2.838233185E1,-5.304505157E1
6.132516774E1,-4.262124634E1,-2.984938049E1,-5.331839752E1
6.133516774E1,-4.246763992E1,-2.955455017E1,-5.347277069E1
6.134516774E1,-4.308476639E1,-2.838229370E1,-5.334691620E1
6.135516774E1,-4.077716827E1,-2.863746643E1,-5.297704315E1
6.136516774E1,-4.215937805E1,-2.897878265E1,-5.470987701E1
6.137516774E1,-4.215937805E1,-2.897878265E1,-5.470987701E1
6.138516774E1,-4.308288956E1,-2.913092041E1,-5.411202240E1
6.139516774E1,-4.308288956E1,-2.913092041E1,-5.411202240E1
6.140516774E1,-4.154485703E1,-3.011627960E1,-5.251471710E1
6.141516774E1,-4.308557892E1,-2.866090393E1,-5.226036835E1
6.142516774E1,-4.354531479E1,-3.071772766E1,-5.131940460E1
6.143516774E1,-4.308254242E1,-2.913555145E1,-5.442150116E1
6.144516774E1,-4.246979904E1,-2.822324371E1,-5.317870331E1
6.145516774E1,-4.169845963E1,-2.954287720E1,-5.345377350E1
6.146516774E1,-4.139191818E1,-2.995726776E1,-5.189369965E1
6.147516774E1,-4.139319992E1,-2.776929474E1,-5.346671295E1
6.148516774E1,-4.339056396E1,-2.913558960E1,-5.411962128E1
6.149516774E1,-4.231760025E1,-2.689653015E1,-5.334503937E1
6.150516774E1,-4.185185623E1,-2.911687469E1,-5.439110565E1
6.151516774E1,-4.185145187E1,-2.941169739E1,-5.438767242E1
6.152516774E1,-4.215970612E1,-2.998747253E1,-5.315056610E1
6.153516774E1,-4.292908096E1,-2.898350525E1,-5.426468658E1
6.154516774E1,-4.323407364E1,-3.032643127E1,-5.503054047E1
6.155516774E1,-4.185185623E1,-2.911687469E1,-5.439110565E1
6.156516774E1,-4.215835190E1,-3.072914886E1,-5.345146942E1
6.157516774E1,-4.185179901E1,-2.940706635E1,-5.407820892E1
6.158516774E1,-4.169745255E1,-3.027992249E1,-5.344521332E1
6.159516774E1,-4.308349228E1,-2.868869781E1,-5.411716461E1
6.160516774E1,-4.215761948E1,-3.001526642E1,-5.500736237E1
6.161516774E1,-4.262291336E1,-2.837992096E1,-5.364499664E1
6.162516774E1,-4.138917160E1,-3.071747589E1,-5.343247223E1
6.163516774E1,-4.169758987E1,-2.955445862E1,-5.422743988E1
6.164516774E1,-4.092827225E1,-3.026824951E1,-5.342621613E1
6.165516774E1,-4.293029785E1,-2.896729279E1,-5.318154144E1
6.166516774E1,-4.262225342E1,-2.911233521E1,-5.332695770E1
6.167516774E1,-4.185171890E1,-2.984233856E1,-5.360887909E1
6.168516774E1,-4.185332870E1,-2.866307068E1,-5.362256622E1
6.169516774E1,-4.215647507E1,-3.147777557E1,-5.421657562E1
6.170516774E1,-4.308060837E1,-3.017436981E1,-5.487371063E1
6.171516774E1,-4.246711731E1,-2.956150055E1,-5.393697357E1
6.172516774E1,-4.216022873E1,-2.998052216E1,-5.268636322E1
6.173516774E1,-4.292813873E1,-3.029859924E1,-5.347560883E1
6.174516774E1,-4.215695953E1,-3.074768066E1,-5.468933868E1
6.175516774E1,-4.108515549E1,-2.791435242E1,-5.361212921E1
6.176516774E1,-4.216036606E1,-2.925505829E1,-5.346858978E1
6.177516774E1,-4.262211609E1,-2.983779907E1,-5.254473114E1
6.178516774E1,-4.262037659E1,-2.986096191E1,-5.409206390E1
6.179516774E1,-4.308341217E1,-2.912397003E1,-5.364783478E1
6.180516774E1,-4.216272736E1,-2.777633667E1,-5.317624664E1
6.181516774E1,-4.215848923E1,-3.000368500E1,-5.423369598E1
6.182516774E1,-4.154384995E1,-3.085332489E1,-5.250615692E1
6.183516774E1,-4.139153290E1,-2.923875427E1,-5.314012909E1
6.184516774E1,-4.184990692E1,-3.116902924E1,-5.359346771E1
6.185516774E1,-4.354630280E1,-2.824421692E1,-5.351477814E1
6.186516774E1,-4.262063217E1,-2.942337036E1,-5.440666962E1
6.187516774E1,-4.308269501E1,-3.014657593E1,-5.301691437E1
6.188516774E1,-4.169961166E1,-2.894861603E1,-5.315114594E1
6.189516774E1,-4.138790131E1,-3.102388000E1,-5.420272064E1
6.190516774E1,-4.262044144E1,-3.043902588E1,-5.331156158E1
6.191516774E1,-4.185489273E1,-2.864222717E1,-5.222997284E1
6.192516774E1,-4.292954636E1,-2.926673126E1,-5.348758698E1
6.193516774E1,-4.308213806E1,-2.943037415E1,-5.441806793E1
6.194516774E1,-4.169787216E1,-2.897177887E1,-5.469847870E1
6.195516774E1,-4.185206604E1,-2.983770752E1,-5.329940033E1
6.196516774E1,-4.231391907E1,-2.984008026E1,-5.300133514E1
6.197516774E1,-4.184856796E1,-3.089736938E1,-5.514421844E1
6.198516774E1,-4.231189728E1,-3.044593811E1,-5.407762909E1
6.199516774E1,-4.262260056E1,-2.910770416E1,-5.301749420E1
6.200516774E1,-4.154464722E1,-2.939544678E1,-5.360640717E1
6.201516774E1,-4.262285614E1,-2.867011261E1,-5.333209991E1
6.202516774E1,-4.139072037E1,-2.896015930E1,-5.422669220E1
6.203516774E1,-4.077560425E1,-2.865830994E1,-5.436963654E1
6.204516774E1,-4.231295776E1,-2.941870117E1,-5.439907074E1
6.205516774E1,-4.400539398E1,-3.002011871E1,-5.350562286E1
6.206516774E1,-4.308401489E1,-2.868174744E1,-5.365296173E1
6.207516774E1,-4.293029785E1,-2.896729279E1,-5.318154144E1
6.208516774E1,-4.169779968E1,-3.027529144E1,-5.313574982E1
6.209516774E1,-4.323482132E1,-3.002697754E1,-5.472449493E1
6.210516774E1,-4.354261398E1,-3.031951904E1,-5.426447296E1
6.211516774E1,-4.139106750E1,-2.895552826E1,-5.391721344E1
6.212516774E1,-4.246792221E1,-2.897187042E1,-5.394380951E1
6.213516774E1,-4.261948776E1,-3.088587952E1,-5.361588287E1
6.214516774E1,-4.308362198E1,-2.984480286E1,-5.255612946E1
6.215516774E1,-4.169758987E1,-2.955445862E1,-5.422743988E1
6.216516774E1,-4.308101273E1,-2.987954712E1,-5.487712860E1
6.217516774E1,-4.323797226E1,-2.897196198E1,-5.318914032E1
6.218516774E1,-4.292726898E1,-3.031018066E1,-5.424927521E1
6.219516774E1,-4.077379990E1,-3.085323334E1,-5.326082611E1
6.220516774E1,-4.261983490E1,-3.088124847E1,-5.330641937E1
6.221516774E1,-4.354442596E1,-2.899284363E1,-5.427988434E1
6.222516774E1,-4.323393631E1,-3.105189514E1,-5.424831390E1
6.223516774E1,-4.231558609E1,-2.837062073E1,-5.332791901E1
6.224516774E1,-4.246510315E1,-3.103559113E1,-5.391985321E1
6.225516774E1,-4.246510315E1,-3.103559113E1,-5.391985321E1
6.226516774E1,-4.231431198E1,-2.867702484E1,-5.409816742E1
6.227516774E1,-4.231431198E1,-2.867702484E1,-5.409816742E1
6.228516774E1,-4.154236984E1,-3.043889618E1,-5.436809540E1
6.229516774E1,-4.385288239E1,-2.942120361E1,-5.304447174E1
6.230516774E1,-4.292713165E1,-3.103564453E1,-5.346704865E1
6.231516774E1,-4.292954636E1,-2.926673126E1,-5.348758698E1
6.232516774E1,-4.169886017E1,-2.924805450E1,-5.345719147E1
6.233516774E1,-4.292827606E1,-2.957313538E1,-5.425783539E1
6.234516774E1,-4.308113098E1,-3.016741943E1,-5.440950775E1
6.235516774E1,-4.154518890E1,-2.837516022E1,-5.439206696E1
6.236516774E1,-4.246844482E1,-2.896492004E1,-5.347962189E1
6.237516774E1,-4.293003082E1,-2.853663635E1,-5.396035004E1
6.238516774E1,-4.169833755E1,-2.925500488E1,-5.392139435E1
6.239516774E1,-4.185185623E1,-2.911687469E1,-5.439110565E1
6.240516774E1,-4.262138367E1,-2.912391663E1,-5.410062408E1
6.241516774E1,-4.185179901E1,-2.940706635E1,-5.407820892E1
6.242516774E1,-4.169505310E1,-3.103549957E1,-5.467452240E1
6.243516774E1,-4.185332870E1,-2.866307068E1,-5.362256622E1
6.244516774E1,-4.308167267E1,-2.914713287E1,-5.519516754E1
6.245516774E1,-4.231316757E1,-3.013953400E1,-5.330738068E1
6.246516774E1,-4.154278946E1,-2.913073730E1,-5.562136078E1
6.247516774E1,-4.308349228E1,-2.868869781E1,-5.411716461E1
6.248516774E1,-4.169785309E1,-2.998509979E1,-5.344863129E1
6.249516774E1,-4.231322479E1,-2.984934235E1,-5.362027740E1
6.250516774E1,-4.246515656E1,-3.074539948E1,-5.423273468E1
6.251516774E1,-4.262002945E1,-2.986559296E1,-5.440154266E1
6.252516774E1,-4.092900467E1,-2.823232269E1,-5.530696869E1
6.253516774E1,-4.138682175E1,-3.031462860E1,-5.606806183E1
6.254516774E1,-4.169874191E1,-2.896019745E1,-5.392481232E1
6.255516774E1,-4.338834000E1,-2.988884735E1,-5.519420624E1
6.256516774E1,-4.108114624E1,-2.984919739E1,-5.482773590E1
6.257516774E1,-4.246738052E1,-2.999214172E1,-5.315816498E1
6.258516774E1,-4.169637299E1,-2.957067108E1,-5.531055450E1
6.259516774E1,-4.400499344E1,-3.031494141E1,-5.350220490E1
6.260516774E1,-4.231781006E1,-2.761736298E1,-5.225334930E1
6.261516774E1,-4.231370926E1,-2.911924744E1,-5.409302521E1
6.262516774E1,-4.323871231E1,-2.780426025E1,-5.397650909E1
6.263516774E1,-4.262124634E1,-2.984938049E1,-5.331839752E1
6.264516774E1,-4.292853928E1,-3.000377655E1,-5.347902679E1
6.265516774E1,-4.216090775E1,-2.823478699E1,-5.425424957E1
6.266516774E1,-4.231357193E1,-2.984471130E1,-5.331079865E1
6.267516774E1,-4.246891022E1,-2.924814606E1,-5.270252228E1
6.268516774E1,-4.215857315E1,-2.956841278E1,-5.470304108E1
6.269516774E1,-4.261976242E1,-2.943495178E1,-5.518033600E1
6.270516774E1,-4.169698334E1,-2.999668121E1,-5.422229767E1
6.271516774E1,-4.215883636E1,-2.999905396E1,-5.392423248E1
6.272516774E1,-4.169818497E1,-2.824399567E1,-5.532596588E1
6.273516774E1,-4.062148285E1,-2.923866272E1,-5.389479828E1
6.274516774E1,-4.262051392E1,-2.913549805E1,-5.487429047E1
6.275516774E1,-4.231322479E1,-2.984934235E1,-5.362027740E1
6.276516774E1,-4.215843582E1,-3.029387665E1,-5.392081451E1
6.277516774E1,-4.323447418E1,-3.003160858E1,-5.503395844E1
6.278516774E1,-4.231382751E1,-2.940711975E1,-5.362540436E1
6.279516774E1,-4.262159348E1,-2.984474945E1,-5.300893402E1
6.280516774E1,-4.246529388E1,-3.001993561E1,-5.501496124E1
6.281516774E1,-4.354402161E1,-2.928765106E1,-5.427645111E1
6.282516774E1,-4.169733047E1,-2.999205017E1,-5.391283417E1
6.283516774E1,-4.338847733E1,-2.916338348E1,-5.597643280E1
6.284516774E1,-4.154518890E1,-2.837516022E1,-5.439206696E1
6.285516774E1,-4.293082047E1,-2.896034241E1,-5.271735382E1
6.286516774E1,-4.323762512E1,-2.897659302E1,-5.349861908E1
6.287516774E1,-4.292888641E1,-2.999914551E1,-5.316956329E1
6.288516774E1,-4.108314133E1,-2.938844299E1,-5.359500885E1
6.289516774E1,-4.308362198E1,-2.984480286E1,-5.255612946E1
6.290516774E1,-4.292753220E1,-3.074082184E1,-5.347046661E1
6.291516774E1,-4.261722565E1,-3.091599274E1,-5.562741852E1
6.292516774E1,-4.169505310E1,-3.103549957E1,-5.467452240E1
6.293516774E1,-4.246966171E1,-2.894870758E1,-5.239647675E1
6.294516774E1,-4.185079193E1,-3.014411163E1,-5.406964874E1
6.295516774E1,-4.139245987E1,-2.893699646E1,-5.267935944E1
6.296516774E1,-4.292881393E1,-2.855284882E1,-5.504347992E1
6.297516774E1,-4.185286331E1,-2.837982941E1,-5.439966583E1
6.298516774E1,-4.138985062E1,-2.897174072E1,-5.500035858E1
6.299516774E1,-4.154236984E1,-3.043889618E1,-5.436809540E1
6.300516774E1,-4.262103653E1,-2.912854767E1,-5.441010284E1
6.301516774E1,-4.169785309E1,-2.998509979E1,-5.344863129E1
6.302516774E1,-4.031055450E1,-3.086939240E1,-5.479676056E1
6.303516774E1,-4.293055344E1,-2.852968597E1,-5.349614716E1
6.304516774E1,-4.354456329E1,-2.826737976E1,-5.506211090E1
6.305516774E1,-4.092815018E1,-2.998037720E1,-5.389383698E1
6.306516774E1,-4.092788696E1,-2.954973602E1,-5.467264557E1
6.307516774E1,-4.077231979E1,-3.043880463E1,-5.512276459E1
6.308516774E1,-4.077546692E1,-2.938377380E1,-5.358740997E1
6.309516774E1,-4.185293579E1,-2.982612610E1,-5.252573395E1
6.310516774E1,-4.215897369E1,-2.927359009E1,-5.470645905E1
6.311516774E1,-4.138991547E1,-2.954978943E1,-5.421984100E1
6.312516774E1,-4.339056396E1,-2.913558960E1,-5.411962128E1
6.313516774E1,-4.339056396E1,-2.913558960E1,-5.411962128E1
6.314516774E1,-4.246454620E1,-3.031938934E1,-5.532099152E1
6.315516774E1,-4.246454620E1,-3.031938934E1,-5.532099152E1
6.316516774E1,-4.092881012E1,-2.924796295E1,-5.421186066E1
6.317516774E1,-4.292853928E1,-3.000377655E1,-5.347902679E1
6.318516774E1,-4.139078522E1,-2.953820801E1,-5.344617462E1
6.319516774E1,-4.216036606E1,-2.925505829E1,-5.346858978E1
6.320516774E1,-4.339081955E1,-2.869799805E1,-5.443422699E1
6.321516774E1,-4.246635818E1,-2.899271393E1,-5.533640289E1
6.322516774E1,-4.323635101E1,-2.928298187E1,-5.426885223E1
6.323516774E1,-4.185232162E1,-2.940011597E1,-5.361400604E1
6.324516774E1,-4.415925980E1,-2.987735748E1,-5.366587067E1
6.325516774E1,-4.339068222E1,-2.942346191E1,-5.365200043E1
6.326516774E1,-4.338955688E1,-2.987263489E1,-5.411106110E1
6.327516774E1,-4.354296112E1,-3.031488800E1,-5.395500946E1
6.328516774E1,-4.354477310E1,-2.898821259E1,-5.397040558E1
6.329516774E1,-4.308321762E1,-3.013962555E1,-5.255271149E1
6.330516774E1,-4.154277039E1,-3.014407349E1,-5.437151337E1
6.331516774E1,-4.169787216E1,-2.897177887E1,-5.469847870E1
6.332516774E1,-4.246494675E1,-3.002456665E1,-5.532442474E1
6.333516774E1,-4.216111755E1,-2.895561981E1,-5.316254425E1
6.334516774E1,-4.246736526E1,-2.825566864E1,-5.534496307E1
6.335516774E1,-4.323797226E1,-2.897196198E1,-5.318914032E1
6.336516774E1,-4.262260056E1,-2.910770416E1,-5.301749420E1
6.337516774E1,-4.169779968E1,-3.027529144E1,-5.313574982E1
6.338516774E1,-4.215956879E1,-3.071293640E1,-5.236833954E1
6.339516774E1,-4.108282852E1,-3.011622620E1,-5.296752167E1
6.340516774E1,-4.323494339E1,-3.031484985E1,-5.425687408E1
6.341516774E1,-4.262219620E1,-2.940252686E1,-5.301407623E1
6.342516774E1,-4.231591415E1,-2.937932587E1,-5.176860809E1
6.343516774E1,-4.154600143E1,-2.865377045E1,-5.330550385E1
6.344516774E1,-4.323710251E1,-2.898354340E1,-5.396280670E1
6.345516774E1,-4.308362198E1,-2.984480286E1,-5.255612946E1
6.346516774E1,-4.246529388E1,-3.001993561E1,-5.501496124E1
6.347516774E1,-4.231431198E1,-2.867702484E1,-5.409816742E1
6.348516774E1,-4.354717255E1,-2.823263550E1,-5.274111176E1
6.349516774E1,-4.261997223E1,-3.015578461E1,-5.408864594E1
6.350516774E1,-4.169919205E1,-3.025675964E1,-5.189788055E1
6.351516774E1,-4.139167023E1,-2.851329041E1,-5.392235565E1
6.352516774E1,-4.292914581E1,-2.956155396E1,-5.348416901E1
6.353516774E1,-4.216137314E1,-2.851801300E1,-5.347714996E1
6.354516774E1,-4.092914200E1,-3.025666809E1,-5.265254974E1
6.355516774E1,-4.139106750E1,-2.895552826E1,-5.391721344E1
6.356516774E1,-4.246765518E1,-2.854121399E1,-5.472261810E1
6.357516774E1,-4.231336212E1,-2.912387848E1,-5.440250397E1
6.358516774E1,-4.154574585E1,-2.909136200E1,-5.299089813E1
6.359516774E1,-4.246515656E1,-3.074539948E1,-5.423273468E1
6.360516774E1,-4.308509445E1,-2.939099884E1,-5.178760529E1
6.361516774E1,-4.215796661E1,-3.001063538E1,-5.469789886E1
6.362516774E1,-4.216205215E1,-2.952208710E1,-5.160837555E1
6.363516774E1,-4.323595047E1,-2.957780457E1,-5.426543427E1
6.364516774E1,-4.308229446E1,-3.044139862E1,-5.301348114E1
6.365516774E1,-4.169961166E1,-2.894861603E1,-5.315114594E1
6.366516774E1,-4.185171890E1,-2.984233856E1,-5.360887909E1
6.367516774E1,-4.139240265E1,-2.922717285E1,-5.236646271E1
6.368516774E1,-4.262103653E1,-2.912854767E1,-5.441010284E1
6.369516774E1,-4.292801666E1,-3.001072693E1,-5.394322968E1
6.370516774E1,-4.169886017E1,-2.924805450E1,-5.345719147E1
6.371516774E1,-4.138917160E1,-3.071747589E1,-5.343247223E1
6.372516774E1,-4.185079193E1,-3.014411163E1,-5.406964874E1
6.373516774E1,-4.261896515E1,-3.089282990E1,-5.408008575E1
6.374516774E1,-4.262291336E1,-2.837992096E1,-5.364499664E1
6.375516774E1,-4.231322479E1,-2.984934235E1,-5.362027740E1
6.376516774E1,-4.062073517E1,-2.953811646E1,-5.420084381E1
6.377516774E1,-4.246524048E1,-3.031012726E1,-5.470207977E1
6.378516774E1,-4.092914200E1,-3.025666809E1,-5.265254974E1
6.379516774E1,-4.108248138E1,-3.012085724E1,-5.327698517E1
6.380516774E1,-4.231243515E1,-2.942565155E1,-5.486327362E1
6.381516774E1,-4.169771576E1,-3.071056366E1,-5.266640472E1
6.382516774E1,-4.262089920E1,-2.985401154E1,-5.362787628E1
6.383516774E1,-4.154223251E1,-3.116436005E1,-5.358586884E1
6.384516774E1,-4.184997940E1,-2.986550140E1,-5.515621185E1
6.385516774E1,-4.308275223E1,-2.985638428E1,-5.332979584E1
6.386516774E1,-4.031055450E1,-3.086939240E1,-5.479676056E1
6.387516774E1,-4.231183243E1,-2.986787415E1,-5.485813141E1
6.388516774E1,-4.262159348E1,-2.984474945E1,-5.300893402E1
6.389516774E1,-4.154290771E1,-2.941860962E1,-5.515373993E1
6.390516774E1,-4.231544876E1,-2.909608459E1,-5.254569244E1
6.391516774E1,-4.308300781E1,-2.941879272E1,-5.364440155E1
6.392516774E1,-4.093204117E1,-2.775765991E1,-5.314585114E1
6.393516774E1,-4.338967514E1,-3.016050720E1,-5.364344025E1
6.394516774E1,-4.339189911E1,-2.940724945E1,-5.256887054E1
6.395516774E1,-4.292949295E1,-2.955692291E1,-5.317470551E1
6.396516774E1,-4.215835190E1,-3.072914886E1,-5.345146942E1
6.397516774E1,-4.308441925E1,-2.838692474E1,-5.365639496E1
6.398516774E1,-4.323629761E1,-2.957317352E1,-5.395597076E1
6.399516774E1,-4.093056870E1,-2.821147919E1,-5.391437531E1
6.400516774E1,-4.246564102E1,-3.001530457E1,-5.470549774E1
6.401516774E1,-4.246564102E1,-3.001530457E1,-5.470549774E1
6.402516774E1,-4.138830185E1,-3.072905731E1,-5.420613861E1
6.403516774E1,-4.138830185E1,-3.072905731E1,-5.420613861E1
6.404516774E1,-4.231457901E1,-2.910766602E1,-5.331935883E1
6.405516774E1,-4.246939468E1,-2.851805115E1,-5.317528534E1
6.406516774E1,-4.185179901E1,-2.940706635E1,-5.407820892E1
6.407516774E1,-4.231552887E1,-2.866081238E1,-5.301503754E1
6.408516774E1,-4.138951874E1,-3.071284485E1,-5.312300873E1
6.409516774E1,-4.139205551E1,-2.923180389E1,-5.267592621E1
6.410516774E1,-4.231525803E1,-2.736192322E1,-5.488724518E1
6.411516774E1,-4.385187531E1,-3.015824890E1,-5.303591156E1
6.412516774E1,-4.246717072E1,-2.927130890E1,-5.424985504E1
6.413516774E1,-4.246804047E1,-2.925972748E1,-5.347618866E1
6.414516774E1,-4.339083862E1,-3.043448639E1,-5.224741364E1
6.415516774E1,-4.262089920E1,-2.985401154E1,-5.362787628E1
6.416516774E1,-4.246454620E1,-3.031938934E1,-5.532099152E1
6.417516774E1,-4.354383087E1,-3.030330658E1,-5.318134308E1
6.418516774E1,-4.108215332E1,-2.911215210E1,-5.483629608E1
6.419516774E1,-4.169820023E1,-2.998046875E1,-5.313916779E1
6.420516774E1,-4.231270218E1,-2.985629272E1,-5.408446503E1
6.421516774E1,-4.231322479E1,-2.984934235E1,-5.362027740E1
6.422516774E1,-4.246616364E1,-3.000835419E1,-5.424129486E1
6.423516774E1,-4.338840485E1,-3.046691132E1,-5.441368866E1
6.424516774E1,-4.308213806E1,-2.943037415E1,-5.441806793E1
6.425516774E1,-4.216272736E1,-2.777633667E1,-5.317624664E1
6.426516774E1,-4.139106750E1,-2.895552826E1,-5.391721344E1
6.427516774E1,-4.308401489E1,-2.868174744E1,-5.365296173E1
6.428516774E1,-4.154452896E1,-2.910757446E1,-5.407402802E1
6.429516774E1,-4.185131454E1,-3.013716125E1,-5.360544586E1
6.430516774E1,-4.246939468E1,-2.851805115E1,-5.317528534E1
6.431516774E1,-4.262124634E1,-2.984938049E1,-5.331839752E1
6.432516774E1,-4.231196976E1,-2.914241028E1,-5.564035797E1
6.433516774E1,-4.308275223E1,-2.985638428E1,-5.332979584E1
6.434516774E1,-4.154532623E1,-3.039952087E1,-5.173763275E1
