"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.873414590E0,-9.343401194E-1,3.280861974E-1,-2.254438847E-1
6.878472246E0,-1.021691680E0,4.431346357E-1,-2.882944345E-1
6.883529955E0,-1.099455833E0,5.374104381E-1,-3.293070793E-1
6.888587611E0,-1.191601276E0,6.125115156E-1,-3.511449993E-1
6.893640580E0,-1.309312820E0,6.551221609E-1,-3.516776264E-1
6.898698236E0,-1.464308619E0,6.418063641E-1,-3.266439140E-1
6.903755944E0,-1.651262403E0,5.736294389E-1,-2.861638963E-1
6.908813653E0,-1.849401474E0,4.702988565E-1,-2.323680967E-1
6.913871309E0,-2.045410156E0,3.792188168E-1,-1.801701784E-1
6.918928965E0,-2.221711159E0,3.216945827E-1,-1.434185952E-1
6.923987507E0,-2.352738619E0,3.275535405E-1,-1.375596523E-1
6.929045215E0,-2.422513485E0,3.877409399E-1,-1.551364958E-1
6.934102871E0,-2.429437637E0,4.596462250E-1,-1.689849198E-1
6.939160528E0,-2.383631468E0,5.054525733E-1,-1.514080614E-1
6.944218236E0,-2.317052364E0,5.198336244E-1,-1.141238436E-1
6.949275892E0,-2.249940634E0,5.134420991E-1,-6.032803282E-2
6.954331882E0,-2.183894396E0,4.889409542E-1,-1.205911743E-3
6.959389590E0,-2.122109175E0,4.564504325E-1,4.566568136E-2
6.964447246E0,-2.064584732E0,4.063830376E-1,7.975412160E-2
6.969504955E0,-2.007593393E0,3.067809045E-1,1.005267575E-1
6.974562611E0,-1.949003577E0,1.688293070E-1,9.360254556E-2
6.979620319E0,-1.901599288E0,3.354081884E-2,3.607831150E-2
6.984680059E0,-1.876033068E0,-7.458343357E-2,-6.192592531E-2
6.989737767E0,-1.878696203E0,-1.390318573E-1,-1.780396551E-1
6.994795423E0,-1.900534153E0,-1.544781774E-1,-2.888270617E-1
6.999853132E0,-1.942079425E0,-1.539455503E-1,-3.777765632E-1
7.004910788E0,-1.998005629E0,-1.779139787E-1,-4.321050048E-1
7.009968496E0,-2.061389208E0,-2.402318865E-1,-4.571387172E-1
7.015021153E0,-2.125837564E0,-3.323771954E-1,-4.603344798E-1
7.020078809E0,-2.191883802E0,-4.389035702E-1,-4.454208016E-1
7.025136517E0,-2.245146990E0,-5.379730463E-1,-4.257134199E-1
7.030194173E0,-2.282963991E0,-6.109436154E-1,-4.049407840E-1
7.035251882E0,-2.296812296E0,-6.413035989E-1,-3.862986863E-1
7.040309538E0,-2.283496618E0,-6.343793869E-1,-3.570039272E-1
7.045374434E0,-2.249408007E0,-6.311835647E-1,-3.111976087E-1
7.050432142E0,-2.197210312E0,-6.466298699E-1,-2.600649297E-1
7.055489798E0,-2.135424852E0,-6.833814383E-1,-2.073343992E-1
7.060547507E0,-2.078433514E0,-7.334489226E-1,-1.652565002E-1
7.065605163E0,-2.031561613E0,-7.670046687E-1,-1.386249065E-1
7.070662819E0,-2.001201391E0,-7.446341515E-1,-1.348964870E-1
7.075718184E0,-1.981494069E0,-6.492930651E-1,-1.562017500E-1
7.080775892E0,-1.974037290E0,-5.411688089E-1,-1.924207211E-1
7.085833548E0,-1.979363561E0,-4.666003883E-1,-2.387596816E-1
7.090891205E0,-2.004930019E0,-4.479582906E-1,-2.877618074E-1
7.095948861E0,-2.050736427E0,-4.618067443E-1,-3.404923379E-1
7.101006569E0,-2.114652157E0,-4.799161851E-1,-3.729828894E-1
7.106062090E0,-2.189220667E0,-5.001562238E-1,-3.788418174E-1
7.111119798E0,-2.271778584E0,-5.448971987E-1,-3.479491770E-1
7.116177455E0,-2.363391399E0,-6.226614714E-1,-2.803049684E-1
7.121235111E0,-2.448612452E0,-7.041541338E-1,-1.865617633E-1
7.126292819E0,-2.514126062E0,-7.691351771E-1,-7.790488005E-2
7.131350528E0,-2.563660860E0,-8.058868051E-1,2.915409766E-2
7.136431153E0,-2.603075504E0,-7.888425589E-1,1.197014973E-1
7.141488809E0,-2.642490387E0,-7.041541338E-1,1.868131012E-1
7.146546465E0,-2.661665201E0,-5.789856315E-1,2.352825850E-1
7.151604173E0,-2.648349285E0,-4.543498755E-1,2.869478762E-1
7.156661830E0,-2.600412369E0,-3.414319456E-1,3.652447164E-1
7.161719538E0,-2.542888165E0,-2.615371943E-1,4.483352900E-1
7.166799434E0,-2.509332418E0,-2.199918777E-1,5.250342488E-1
7.171857038E0,-2.519985199E0,-2.269161046E-1,5.756342411E-1
7.176914746E0,-2.560997725E0,-3.036150932E-1,5.894826651E-1
7.181972455E0,-2.614793539E0,-4.495561719E-1,5.932111144E-1
7.187030111E0,-2.670719862E0,-6.492930651E-1,5.948089361E-1
7.192087767E0,-2.735168219E0,-8.799226284E-1,5.937437415E-1
7.197107611E0,-2.804410458E0,-1.086583734E0,5.990700722E-1
7.202165267E0,-2.857673645E0,-1.199501753E0,6.022658348E-1
7.207222923E0,-2.889631510E0,-1.175533175E0,5.900152922E-1
7.212280632E0,-2.908273458E0,-1.063147902E0,5.884174109E-1
7.217338340E0,-2.919458866E0,-9.129458070E-1,6.027984619E-1
7.222395996E0,-2.922122240E0,-7.579499483E-1,6.214405298E-1
7.227438653E0,-2.904545307E0,-6.130741239E-1,6.560616493E-1
7.232496361E0,-2.869391441E0,-4.431646168E-1,6.890848279E-1
7.237554017E0,-2.815063000E0,-2.242529392E-1,7.173142433E-1
7.242611673E0,-2.734103203E0,3.180810483E-3,7.327606082E-1
7.247669382E0,-2.653675556E0,2.066461444E-1,7.295648456E-1
7.252727038E0,-2.581237555E0,3.632398844E-1,7.322279811E-1
7.257840267E0,-2.519452572E0,4.479283094E-1,7.498047948E-1
7.262897923E0,-2.449145079E0,4.681683481E-1,7.508701086E-1
7.267955580E0,-2.355934381E0,4.639072716E-1,7.221079469E-1
7.273013288E0,-2.244614363E0,4.729620218E-1,6.784321666E-1
7.278070944E0,-2.127968073E0,4.852125645E-1,6.230384707E-1
7.283128601E0,-2.009723902E0,4.729620218E-1,5.362194777E-1
7.288158913E0,-1.888816237E0,4.740272760E-1,4.270300269E-1
7.293216569E0,-1.775365710E0,4.798862338E-1,3.066552281E-1
7.298274226E0,-1.667773962E0,4.484609365E-1,1.809541434E-1
7.303331934E0,-1.547399282E0,4.564504325E-1,5.631832033E-2
7.308389590E0,-1.423828721E0,5.379431248E-1,-4.115329310E-2
7.313447298E0,-1.296529651E0,6.609810591E-1,-1.061343625E-1
7.318466673E0,-1.159643292E0,8.159768581E-1,-1.375596523E-1
7.323524382E0,-1.002516866E0,9.661790133E-1,-1.498101801E-1
7.328582038E0,-8.230200410E-1,1.107326388E0,-1.317006946E-1
7.333639746E0,-6.238157749E-1,1.201602340E0,-9.494909644E-2
7.338697403E0,-4.139589071E-1,1.229299068E0,-4.861013964E-2
7.343755059E0,-2.115588337E-1,1.218646526E0,3.055142472E-3
7.348818809E0,-3.206193447E-2,1.156861186E0,4.566568136E-2
7.353876465E0,1.303907484E-1,1.013583302E0,6.111200154E-2
7.358934173E0,2.875171006E-1,8.218358159E-1,3.661094233E-2
7.363991830E0,4.419803023E-1,6.391431093E-1,-1.185854711E-2
7.369049538E0,5.921825171E-1,4.947999418E-1,-6.458909065E-2
7.374107194E0,7.322646976E-1,3.749577701E-1,-1.141238436E-1
7.379215319E0,8.760752678E-1,2.828124762E-1,-1.753764898E-1
7.384272976E0,1.026277423E0,2.561808825E-1,-2.297049463E-1
7.389330632E0,1.167424798E0,2.849429846E-1,-2.691196799E-1
7.394388340E0,1.305909157E0,3.632398844E-1,-2.888270617E-1
7.399446048E0,1.439067125E0,4.729620218E-1,-2.808375955E-1
7.404503705E0,1.565833449E0,5.975978971E-1,-2.462165207E-1
7.409511986E0,1.685142875E0,7.078526616E-1,-1.988123059E-1
7.414569642E0,1.801256657E0,7.808231711E-1,-1.348964870E-1
7.419627351E0,1.917370319E0,8.101179004E-1,-6.512171775E-2
7.424685007E0,2.021765947E0,8.085200191E-1,2.522510709E-3
7.429742715E0,2.126161814E0,7.861495614E-1,6.697095186E-2
7.434800371E0,2.231090307E0,7.616484165E-1,1.037225500E-1
7.439873444E0,2.347203970E0,7.099831700E-1,1.074509695E-1
7.444931153E0,2.479829311E0,6.242294312E-1,7.229727507E-2
7.449988809E0,2.622041941E0,5.091810226E-1,1.370777749E-2
7.455046517E0,2.768515587E0,4.074482918E-1,-6.938277185E-2
7.460104173E0,2.918185234E0,3.360756636E-1,-1.663217694E-1
7.465161882E0,3.048679829E0,2.844103873E-1,-2.558038831E-1
7.470214017E0,3.155738831E0,2.657682598E-1,-3.399597108E-1
7.475271726E0,3.256406546E0,3.264882863E-1,-4.092018306E-1
7.480329382E0,3.346953869E0,4.431346357E-1,-4.555408061E-1
7.485387090E0,3.406075954E0,5.778905153E-1,-4.608671367E-1
7.490444746E0,3.439099073E0,7.142441869E-1,-4.379639626E-1
7.495502455E0,3.462002039E0,8.633810878E-1,-3.974839449E-1
7.500557194E0,3.485437870E0,9.896148443E-1,-3.314375877E-1
7.505614903E0,3.499819040E0,1.029562235E0,-2.483470440E-1
7.510672611E0,3.495558023E0,9.651137590E-1,-1.711154431E-1
7.515730267E0,3.472654819E0,8.474021554E-1,-1.199827865E-1
7.520787976E0,3.445490599E0,7.280926704E-1,-1.008080468E-1
7.525845632E0,3.431642294E0,6.524589062E-1,-1.082648933E-1
7.530916517E0,3.441762209E0,6.529915929E-1,-1.434185952E-1
7.535974226E0,3.468393803E0,7.360821366E-1,-1.908228099E-1
7.541031882E0,3.504080057E0,8.623158336E-1,-2.297049463E-1
7.546089538E0,3.540298939E0,9.736358523E-1,-2.424881011E-1
7.551147246E0,3.571191549E0,1.038616896E0,-2.291723043E-1
7.556204955E0,3.587170601E0,1.038616896E0,-1.908228099E-1
7.561236413E0,3.582909584E0,9.448738098E-1,-1.338312179E-1
7.566294121E0,3.552549601E0,7.584526539E-1,-6.512171775E-2
7.571351726E0,3.506210566E0,5.182357430E-1,-2.271174919E-3
7.576409486E0,3.471589565E0,3.051830232E-1,3.075199202E-2
7.581467142E0,3.481176853E0,2.007872015E-1,4.193726182E-2
7.586524798E0,3.529646397E0,2.098419368E-1,4.300252348E-2
7.591592871E0,3.588236094E0,2.689640522E-1,4.300252348E-2
7.596650580E0,3.631379128E0,3.366082907E-1,3.980673477E-2
7.601708288E0,3.643629551E0,3.983935714E-1,3.501304984E-2
7.606765944E0,3.626052618E0,4.340798855E-1,3.714357689E-2
7.611823601E0,3.579713821E0,3.946651220E-1,6.111200154E-2
7.616881309E0,3.504612684E0,2.380714267E-1,1.175709739E-1
7.621957559E0,3.400217056E0,2.395345084E-2,2.006615102E-1
7.627015267E0,3.280374765E0,-1.496844888E-1,3.087857664E-1
7.632072923E0,3.158934832E0,-2.370360941E-1,4.248994887E-1
7.637130580E0,3.036962032E0,-2.365034819E-1,5.085226297E-1
7.642188288E0,2.930435658E0,-1.938929260E-1,5.468721390E-1
7.647245944E0,2.856399775E0,-1.342381686E-1,5.479373932E-1
7.652357194E0,2.807397604E0,-7.777921855E-2,5.218384266E-1
7.657414903E0,2.779168367E0,-5.540868267E-2,4.888153076E-1
7.662472559E0,2.746677637E0,-7.777921855E-2,4.664447606E-1
7.667530215E0,2.693947315E0,-1.400971264E-1,4.648468494E-1
7.672587923E0,2.614052534E0,-2.056108266E-1,4.845542610E-1
7.677645632E0,2.512852430E0,-2.205245197E-1,5.095879436E-1
7.682650684E0,2.409521818E0,-1.986866146E-1,5.367521644E-1
7.687708340E0,2.317909002E0,-1.901645064E-1,5.591226816E-1
7.692766048E0,2.235351324E0,-2.072087228E-1,5.692426562E-1
7.697823757E0,2.151727915E0,-2.375687361E-1,5.751016140E-1
7.702881413E0,2.045201778E0,-2.476887405E-1,5.761668682E-1
7.707939121E0,1.914174438E0,-2.077413648E-1,5.660468936E-1
7.712988184E0,1.765570283E0,-9.801922739E-2,5.399479270E-1
7.718045840E0,1.604715466E0,5.644398555E-2,4.914784431E-1
7.723103548E0,1.434273362E0,2.199619412E-1,4.264973700E-1
7.728161205E0,1.260102749E0,3.536525071E-1,3.689731359E-1
7.733218913E0,1.089660525E0,4.085135758E-1,3.460699618E-1
7.738276569E0,9.138920903E-1,3.653703928E-1,3.700384200E-1
7.743360423E0,7.189489007E-1,2.316798419E-1,4.344868362E-1
7.748418080E0,5.170814991E-1,3.407345340E-2,5.111857653E-1
7.753475788E0,3.082897663E-1,-1.747181863E-1,5.575248003E-1
7.758533444E0,9.470441937E-2,-3.148003519E-1,5.319584608E-1
7.763591153E0,-1.087609157E-1,-3.302466571E-1,4.366174042E-1
7.768648809E0,-2.925188839E-1,-2.540803254E-1,2.874805033E-1
7.773693288E0,-4.608305097E-1,-1.070739627E-1,1.255604476E-1
7.778750996E0,-6.232831478E-1,1.118376777E-1,1.370777749E-2
7.783808653E0,-7.857358456E-1,3.286187947E-1,-3.635960817E-2
7.788866361E0,-9.631021619E-1,4.426019788E-1,-4.115329310E-2
7.793924017E0,-1.145262241E0,4.404714704E-1,-1.185854711E-2
7.798981726E0,-1.316769719E0,3.877409399E-1,3.075199202E-2
7.803997507E0,-1.479754925E0,3.733598590E-1,4.406778887E-2
7.809055163E0,-1.615576148E0,4.468630850E-1,2.436041273E-2
7.814112819E0,-1.697068810E0,5.773578286E-1,1.530567277E-2
7.819170528E0,-1.734885573E0,6.753621101E-1,3.288252279E-2
7.824228184E0,-1.760984540E0,6.913410425E-1,5.099200085E-2
7.829285892E0,-1.802529812E0,6.386105418E-1,4.779621214E-2
7.834370632E0,-1.865380406E0,5.512589216E-1,3.341515362E-2
7.839428340E0,-1.933024645E0,4.410041273E-1,3.128462285E-2
7.844485996E0,-1.993744731E0,3.286187947E-1,3.341515362E-2
7.849543705E0,-2.020376444E0,2.551156282E-1,3.021936119E-2
7.854601361E0,-1.993744731E0,2.338103652E-1,1.903409325E-2
7.859659069E0,-1.925035119E0,2.194293141E-1,1.457247185E-3
7.864714069E0,-1.837683558E0,1.682966650E-1,-2.517434210E-2
7.869771778E0,-1.745538235E0,7.721661776E-2,-5.180592835E-2
7.874829434E0,-1.661382437E0,-2.345077693E-2,-8.695961535E-2
7.879887090E0,-1.582552910E0,-1.065413356E-1,-1.274396330E-1
7.884944798E0,-1.518637180E0,-1.672613323E-1,-1.657891273E-1
7.890002507E0,-1.473896027E0,-2.024150342E-1,-2.009428293E-1
7.895062559E0,-1.446199179E0,-2.167961001E-1,-2.323680967E-1
7.900120267E0,-1.443003416E0,-2.061434537E-1,-2.605975568E-1
7.905177923E0,-1.458449721E0,-1.811097711E-1,-2.845660150E-1
7.910235632E0,-1.490407705E0,-1.731203049E-1,-3.042733669E-1
7.915293288E0,-1.530355096E0,-1.853708178E-1,-3.250460327E-1
7.920350996E0,-1.571900368E0,-2.120024115E-1,-3.532755077E-1
7.925406569E0,-1.612380266E0,-2.365034819E-1,-3.873639107E-1
7.930464278E0,-1.657654047E0,-2.487539947E-1,-4.203871191E-1
7.935521934E0,-1.706656098E0,-2.327750474E-1,-4.443555176E-1
7.940579590E0,-1.756190896E0,-1.763160825E-1,-4.672586918E-1
7.945637298E0,-1.807856202E0,-1.331729144E-1,-4.874987304E-1
7.950695007E0,-1.852064610E0,-1.725876629E-1,-4.960208237E-1
7.955753548E0,-1.886152983E0,-3.217245638E-1,-4.784439802E-1
7.960811205E0,-1.909588814E0,-5.278530121E-1,-4.262460768E-1
7.965868913E0,-1.926100373E0,-7.478299737E-1,-3.383618295E-1
7.970926621E0,-1.933557153E0,-9.566215873E-1,-2.249112576E-1
7.975984278E0,-1.934089899E0,-1.116943717E0,-9.228593856E-2
7.981041986E0,-1.909056187E0,-1.179261684E0,3.501304984E-2
7.986096621E0,-1.866978288E0,-1.129194379E0,1.303541213E-1
7.991154278E0,-1.821171999E0,-9.928405881E-1,1.766930819E-1
7.996211986E0,-1.779626608E0,-8.234636188E-1,1.814867705E-1
8.001269694E0,-1.771637201E0,-6.711309552E-1,1.671057343E-1
8.006327351E0,-1.815313101E0,-5.800509453E-1,1.692362577E-1
8.011385059E0,-1.921306729E0,-5.582129955E-1,2.091836184E-1
8.016445840E0,-2.076302767E0,-5.480930209E-1,2.810889184E-1
8.021503496E0,-2.268050194E0,-5.203961730E-1,3.631142080E-1
8.026561205E0,-2.469917536E0,-4.740572572E-1,4.328889847E-1
8.031618913E0,-2.653142929E0,-4.389035702E-1,4.866847694E-1
8.036676569E0,-2.781507254E0,-4.357077479E-1,5.207731724E-1
8.041734226E0,-2.857673645E0,-4.570130408E-1,5.287626386E-1
8.046792351E0,-2.908806324E0,-4.996235371E-1,5.181100368E-1
8.051850007E0,-2.952481985E0,-5.848445892E-1,5.186426640E-1
8.056907715E0,-2.986037970E0,-7.153394222E-1,5.420784354E-1
8.061965423E0,-3.005212545E0,-8.341162801E-1,5.782974362E-1
8.067023080E0,-3.016397715E0,-8.948363066E-1,6.017332077E-1
8.072080788E0,-3.013734579E0,-9.113479257E-1,6.059942842E-1
8.077136257E0,-2.991364002E0,-9.166741967E-1,5.916132331E-1
8.082193965E0,-2.942894697E0,-9.092173576E-1,5.553942323E-1
8.087251621E0,-2.882707357E0,-8.783246875E-1,4.978700280E-1
8.092309330E0,-2.828378677E0,-8.181373477E-1,4.557921588E-1
8.097366986E0,-2.789496660E0,-7.265246511E-1,4.456721246E-1
8.102424694E0,-2.787366390E0,-6.162698865E-1,4.414110780E-1
8.107482403E0,-2.827846289E0,-4.799161851E-1,4.472700059E-1
8.112540111E0,-2.896555662E0,-3.249203563E-1,4.707058072E-1
8.117597767E0,-2.986037970E0,-1.896318793E-1,5.031962991E-1
8.122655476E0,-3.070193768E0,-1.012150198E-1,5.564594865E-1
8.127713132E0,-3.128250599E0,-7.138764113E-2,6.150490046E-1
8.132770840E0,-3.178318024E0,-1.044108123E-1,6.619206071E-1
8.137829798E0,-3.199623108E0,-1.843055487E-1,6.890848279E-1
8.142887507E0,-3.183644056E0,-2.716571987E-1,6.768342853E-1
8.147945163E0,-3.143164158E0,-3.126698136E-1,6.315606236E-1
8.153002871E0,-3.095760107E0,-3.009519279E-1,5.745689869E-1
8.158060528E0,-3.053681850E0,-2.423624247E-1,5.202405453E-1
8.163118236E0,-2.991896868E0,-1.544781774E-1,4.723037183E-1
8.168176465E0,-2.901349545E0,-3.570130840E-2,4.078552723E-1
8.173234173E0,-2.792692423E0,1.187618971E-1,3.519289196E-1
8.178291830E0,-2.708536625E0,2.519198358E-1,3.141120970E-1
8.183349538E0,-2.665925980E0,2.913345993E-1,2.741647065E-1
8.188407194E0,-2.628109217E0,2.870735228E-1,2.342173159E-1
8.193464903E0,-2.582303047E0,2.476588041E-1,1.932046860E-1
8.198538496E0,-2.517854452E0,2.242229879E-1,1.447351873E-1
8.203596205E0,-2.428372383E0,2.769535184E-1,1.053204387E-1
8.208653861E0,-2.336759806E0,3.030524850E-1,7.868885994E-2
8.213711569E0,-2.232363939E0,2.599093020E-1,6.164463609E-2
8.218769226E0,-2.114119768E0,2.854756415E-1,6.590569019E-2
8.223826934E0,-1.990016222E0,2.923998535E-1,7.442780584E-2
8.228901726E0,-1.838216186E0,2.519198358E-1,7.922148705E-2
8.233959434E0,-1.646468759E0,1.901345700E-1,8.294991404E-2
8.239017090E0,-1.425959229E0,1.384692937E-1,7.016674429E-2
8.244074798E0,-1.192133904E0,1.182292700E-1,4.513305053E-2
8.249132507E0,-9.481884837E-1,1.390019208E-1,2.755620144E-2
8.254190163E0,-7.053084373E-1,2.306145877E-1,3.554568067E-2
8.259205684E0,-4.821357727E-1,3.451304138E-1,5.631832033E-2
8.264263392E0,-2.866599262E-1,4.324820042E-1,7.975412160E-2
8.269321048E0,-1.135545969E-1,4.532546401E-1,9.626570344E-2
8.274378757E0,4.889809340E-2,3.983935714E-1,1.053204387E-1
8.279436413E0,2.054918259E-1,2.923998535E-1,1.074509695E-1
8.284494121E0,3.370518684E-1,1.762861311E-1,1.197014973E-1
8.289546257E0,4.329255819E-1,6.283555925E-2,1.378109753E-1
8.294603965E0,5.037656426E-1,-4.635393992E-2,1.303541213E-1
8.299661621E0,5.756709576E-1,-1.124002859E-1,8.880885690E-2
8.304719330E0,6.688815355E-1,-1.310423762E-1,2.915409766E-2
8.309776986E0,7.791363001E-1,-1.118676513E-1,-2.144592069E-2
8.314834694E0,9.261426330E-1,-6.925711036E-2,-6.192592531E-2
8.319926413E0,1.099780560E0,2.075765841E-2,-8.056803793E-2
8.324984069E0,1.279810071E0,1.421977133E-1,-8.589435369E-2
8.330041778E0,1.465698600E0,2.364735305E-1,-9.921015054E-2
8.335099434E0,1.656913400E0,2.854756415E-1,-1.370270103E-1
8.340157142E0,1.842269182E0,2.945303619E-1,-1.886922866E-1
8.345214798E0,2.031353235E0,3.083787858E-1,-2.414228320E-1
8.350268288E0,2.211915493E0,4.010567367E-1,-2.691196799E-1
8.355325996E0,2.363182783E0,5.256925821E-1,-2.616628408E-1
8.360383705E0,2.468111277E0,6.119789481E-1,-2.318354696E-1
8.365441361E0,2.529363871E0,6.711010933E-1,-1.993449330E-1
8.370499069E0,2.568246126E0,6.987979412E-1,-1.764417589E-1
8.375556726E0,2.619378805E0,6.567199826E-1,-1.775070131E-1
8.380618132E0,2.684359789E0,5.113115311E-1,-2.062691301E-1
8.385675840E0,2.757863045E0,2.668335438E-1,-2.558038831E-1
8.390733496E0,2.826572418E0,-4.156025872E-2,-3.261112869E-1
8.395791205E0,2.930435658E0,-2.727224529E-1,-4.310397208E-1
8.400848913E0,3.069452524E0,-3.105393052E-1,-5.530124307E-1
8.405906569E0,3.194088221E0,-2.391666174E-1,-6.685935259E-1
8.411001673E0,3.279842138E0,-1.363686919E-1,-7.634019852E-1
8.416059382E0,3.324583292E0,-2.345077693E-2,-8.406336308E-1
8.421117038E0,3.342159986E0,1.054461002E-1,-8.938968182E-1
8.426174746E0,3.346421003E0,2.460608929E-1,-9.114736319E-1
8.431232455E0,3.340029478E0,3.685661852E-1,-8.875051737E-1
8.436290111E0,3.327779055E0,4.681683481E-1,-8.294482827E-1
8.441299955E0,3.296353579E0,5.395410061E-1,-7.474230528E-1
8.446357663E0,3.251612663E0,5.928041935E-1,-6.643324494E-1
8.451415371E0,3.213263035E0,6.529915929E-1,-5.897640586E-1
8.456473080E0,3.198882103E0,7.232989669E-1,-5.285113454E-1
8.461530788E0,3.214860916E0,7.962695360E-1,-4.880313277E-1
8.466588496E0,3.269721985E0,8.703053594E-1,-4.677913189E-1
8.471630319E0,3.354943275E0,9.390148520E-1,-4.518123865E-1
8.476688028E0,3.456143141E0,9.757664204E-1,-4.139955044E-1
8.481745788E0,3.562669516E0,9.608527422E-1,-3.495470881E-1
8.486803496E0,3.659075975E0,8.798927069E-1,-2.595323324E-1
8.491861153E0,3.735774755E0,7.387453318E-1,-1.524733305E-1
8.496918913E0,3.798625469E0,5.635094643E-1,-4.062065855E-2
8.501986517E0,3.849225521E0,4.021219909E-1,5.685095116E-2
8.507044278E0,3.882248640E0,2.684314251E-1,1.324846447E-1
8.512101934E0,3.901956081E0,1.507198215E-1,1.830846667E-1
8.517159642E0,3.901423216E0,2.288818546E-2,2.161078453E-1
8.522217351E0,3.875324488E0,-1.305097491E-1,2.358152121E-1
8.527275059E0,3.826322317E0,-2.977561355E-1,2.422067970E-1
8.532332767E0,3.758145332E0,-4.186635315E-1,2.475331128E-1
8.537390476E0,3.687838078E0,-4.468930364E-1,2.358152121E-1
8.542448184E0,3.626585484E0,-3.925645947E-1,2.059878409E-1
8.547505892E0,3.558408737E0,-2.476887405E-1,1.708341390E-1
8.552563601E0,3.479046345E0,-6.819184870E-2,1.292888671E-1
8.557621309E0,3.394357920E0,3.407345340E-2,7.176464051E-2
8.562686517E0,3.296886444E0,3.194292262E-2,3.587774001E-3
8.567744278E0,3.181305408E0,-6.020237133E-2,-4.275118560E-2
8.572801934E0,3.051343203E0,-2.040129304E-1,-4.115329310E-2
8.577859642E0,2.927772522E0,-3.701940477E-1,2.329514734E-2
8.582917351E0,2.822844267E0,-5.289182663E-1,1.244951859E-1
8.587975059E0,2.734427214E0,-6.801857352E-1,2.171731144E-1
8.593032819E0,2.662521839E0,-8.229310513E-1,2.821541727E-1
8.598090528E0,2.614052534E0,-9.315878749E-1,3.290257752E-1
8.603148236E0,2.576768160E0,-9.960362911E-1,3.593857586E-1
8.608205944E0,2.528298855E0,-1.015743732E0,3.844194710E-1
8.613263653E0,2.458523750E0,-1.001895308E0,4.137142301E-1
8.618321361E0,2.362650394E0,-9.875141978E-1,4.712384641E-1
8.623375892E0,2.241742849E0,-9.534257650E-1,5.266321301E-1
8.628433601E0,2.095801592E0,-8.559541702E-1,5.436763167E-1
8.633491309E0,1.948795557E0,-6.839141250E-1,4.978700280E-1
8.638549017E0,1.801789284E0,-4.815140963E-1,3.764300048E-1
8.643606726E0,1.654782891E0,-2.929624617E-1,1.948025674E-1
8.648664434E0,1.508841753E0,-1.273139715E-1,-2.304381505E-2
8.653725371E0,1.351182818E0,-2.678138902E-3,-2.456838787E-1
8.658783080E0,1.167424798E0,6.496609002E-2,-4.214523733E-1
8.663840788E0,9.639595151E-1,5.750924721E-2,-5.141302943E-1
8.668898496E0,7.535699606E-1,-1.612875378E-3,-5.466208458E-1
8.673956205E0,5.346583128E-1,-6.180026010E-2,-5.578061342E-1
8.679013913E0,3.354539573E-1,-1.150634438E-1,-5.530124307E-1
8.684070267E0,1.703381389E-1,-1.938929260E-1,-5.333050489E-1
8.689127976E0,2.812545374E-2,-2.887013853E-1,-4.938902855E-1
8.694185684E0,-9.011880308E-2,-3.840424716E-1,-4.438229203E-1
8.699243392E0,-1.870577782E-1,-4.841772318E-1,-3.905597329E-1
8.704301101E0,-2.733441293E-1,-5.432993770E-1,-3.554060459E-1
8.709358809E0,-3.489778638E-1,-5.337119699E-1,-3.367639184E-1
8.714418236E0,-4.038389027E-1,-4.969604015E-1,-3.271765411E-1
8.719475944E0,-4.464494288E-1,-4.420993328E-1,-3.394270837E-1
8.724533653E0,-4.816031456E-1,-3.574108779E-1,-3.740481436E-1
8.729591361E0,-5.098326206E-1,-2.610045373E-1,-4.161260426E-1
8.734649069E0,-5.417904854E-1,-1.853708178E-1,-4.582039416E-1
8.739706778E0,-5.902599692E-1,-1.544781774E-1,-4.965534508E-1
8.744764538E0,-6.595020890E-1,-1.518150121E-1,-5.386313796E-1
8.749822246E0,-7.420600057E-1,-1.576739699E-1,-5.737850666E-1
8.754879955E0,-8.283463717E-1,-1.502171308E-1,-6.014819145E-1
8.759937715E0,-9.130347967E-1,-1.166613325E-1,-6.163956523E-1
8.764995371E0,-9.961254001E-1,-4.369078204E-2,-6.313093305E-1
8.770053080E0,-1.079748631E0,5.644398555E-2,-6.318418980E-1
8.775112455E0,-1.162306428E0,1.113050506E-1,-5.961556435E-1
8.780170215E0,-1.233679175E0,5.005240813E-2,-5.029450655E-1
8.785227871E0,-1.310910702E0,-1.326402724E-1,-3.522102237E-1
8.790285580E0,-1.409980297E0,-3.323771954E-1,-1.902901977E-1
8.795343288E0,-1.536746621E0,-4.266529977E-1,-6.725224108E-2
8.800400996E0,-1.660317183E0,-3.845750988E-1,-8.130124770E-3
8.805454278E0,-1.748201370E0,-2.924298048E-1,4.653037526E-3
8.810511986E0,-1.792942405E0,-2.322424203E-1,-6.532229483E-3
8.815569694E0,-1.822237253E0,-1.928276718E-1,-5.446908623E-2
8.820627403E0,-1.861119390E0,-1.315750182E-1,-1.375596523E-1
8.825685111E0,-1.914382577E0,-5.487604812E-2,-2.131933570E-1
8.830742819E0,-1.977233052E0,-1.226551086E-2,-2.360965163E-1
8.835799434E0,-2.044877529E0,-3.889710084E-2,-1.993449330E-1
8.840857142E0,-2.107195377E0,-1.113350168E-1,-1.237112060E-1
