"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
9.049057831E1,-1.262735176E1,4.985126495E1,-8.458839417E0
9.050057831E1,-1.370164967E1,5.009036255E1,-1.111933136E1
9.051057831E1,-1.446996021E1,5.006710815E1,-1.191199493E1
9.052057831E1,-1.262312126E1,4.950548553E1,-1.185955048E1
9.053057831E1,-1.323661518E1,4.889261627E1,-1.279630280E1
9.054057831E1,-1.200633049E1,4.920610809E1,-1.276934052E1
9.055057831E1,-1.369840813E1,4.946829987E1,-1.327875519E1
9.056057831E1,-1.431265450E1,4.915487671E1,-1.390946198E1
9.057057831E1,-1.308313751E1,5.078115463E1,-1.482628632E1
9.058057831E1,-1.308254242E1,4.947068787E1,-1.372774506E1
9.059057831E1,-1.261888218E1,5.002795410E1,-1.635366058E1
9.060057831E1,-1.369283295E1,4.751260376E1,-1.588695526E1
9.061057831E1,-1.153921032E1,4.798056793E1,-1.630310822E1
9.062057831E1,-1.308039093E1,5.002095032E1,-1.636505890E1
9.063057831E1,-1.184641552E1,4.825913239E1,-1.708779144E1
9.064057831E1,-1.107488155E1,4.867366028E1,-1.970439911E1
9.065057831E1,-9.997892380E0,4.796453857E1,-1.889557648E1
9.066057831E1,-1.076525211E1,4.749442291E1,-1.999257660E1
9.067057831E1,-1.230395985E1,4.747570801E1,-1.972109222E1
9.068057831E1,-1.015041924E1,4.837895203E1,-2.060657501E1
9.069057831E1,-9.381567955E0,4.738191986E1,-1.902825165E1
9.070057831E1,-1.014812088E1,4.632217407E1,-2.011840057E1
9.071057831E1,-1.014787388E1,4.776615143E1,-2.214705658E1
9.072057831E1,-9.380890846E0,4.838599014E1,-2.089704132E1
9.073057831E1,-9.842206955E0,4.736333466E1,-1.981331635E1
9.074057831E1,-1.030106068E1,4.616316223E1,-2.073943329E1
9.075057831E1,-9.840202332E0,4.777082062E1,-2.213945770E1
9.076057831E1,-1.045546341E1,4.732620239E1,-2.168532562E1
9.077057831E1,-9.532686234E0,4.676447296E1,-2.072728729E1
9.078057831E1,-9.226972580E0,4.795304871E1,-2.042391205E1
9.079057831E1,-9.838379860E0,4.731237793E1,-2.321746063E1
9.080057831E1,-9.224885941E0,4.792525482E1,-2.228070831E1
9.081057831E1,-8.459201813E0,4.899658203E1,-2.041689301E1
9.082057831E1,-1.107366467E1,4.865744400E1,-2.078752899E1
9.083057831E1,-1.092027664E1,4.736320877E1,-1.875679779E1
9.084057831E1,-1.123088837E1,4.913439941E1,-1.832073212E1
9.085057831E1,-1.184667110E1,4.869673157E1,-1.740239716E1
9.086057831E1,-1.092698765E1,4.889984131E1,-1.459612274E1
9.087057831E1,-1.185277843E1,4.979113388E1,-1.323657990E1
9.088057831E1,-1.247219563E1,5.113858795E1,-1.125565338E1
9.089057831E1,-1.354985428E1,5.171188354E1,-1.128910065E1
9.090057831E1,-1.155156136E1,5.089483643E1,-8.753700256E0
9.091057831E1,-1.401619720E1,5.249288177E1,-7.904930115E0
9.092057831E1,-1.339968109E1,5.089461517E1,-6.942489624E0
9.093057831E1,-1.478727341E1,5.149335480E1,-4.972007751E0
9.094057831E1,-1.371352386E1,5.140629578E1,-2.003768921E0
9.095057831E1,-1.509554005E1,5.004933929E1,-2.641487122E0
9.096057831E1,-1.417646027E1,5.069467545E1,1.596603394E-1
9.097057831E1,-1.525545502E1,5.099631500E1,1.676971436E0
9.098057831E1,-1.556435490E1,5.013961792E1,3.845916748E0
9.099057831E1,-1.556731129E1,5.017899323E1,6.476379395E0
9.100057831E1,-1.741174126E1,4.810346985E1,7.537887573E0
9.101057831E1,-1.325998020E1,4.949318314E1,7.625068665E0
9.102057831E1,-1.587538528E1,4.771932983E1,9.902015686E0
9.103057831E1,-1.772652626E1,4.993024445E1,1.168753815E1
9.104057831E1,-1.587794018E1,4.746389008E1,1.253590393E1
9.105057831E1,-1.603377151E1,4.792230988E1,1.376483917E1
9.106057831E1,-1.742066574E1,4.851178360E1,1.511639404E1
9.107057831E1,-1.757279205E1,4.588156128E1,1.684548187E1
9.108057831E1,-1.649593925E1,4.589790344E1,1.687207794E1
9.109057831E1,-1.649593925E1,4.589790344E1,1.687207794E1
9.110057831E1,-1.665397644E1,4.609625626E1,2.042542267E1
9.111057831E1,-1.665397644E1,4.609625626E1,2.042542267E1
9.112057831E1,-1.449802113E1,4.523058701E1,1.956048584E1
9.113057831E1,-1.696159554E1,4.580139923E1,2.073072052E1
9.114057831E1,-1.511414337E1,4.291597748E1,2.313155365E1
9.115057831E1,-1.495960236E1,4.377729034E1,2.142301178E1
9.116057831E1,-1.496248627E1,4.526296234E1,2.217955780E1
9.117057831E1,-1.558050442E1,4.471031189E1,2.526587677E1
9.118057831E1,-1.250229931E1,4.517143631E1,2.347993469E1
9.119057831E1,-1.265440464E1,4.427769852E1,2.302220154E1
9.120057831E1,-1.373220062E1,4.557645798E1,2.220652771E1
9.121057831E1,-1.419163990E1,4.380517578E1,2.252514648E1
9.122057831E1,-1.372891426E1,4.379596710E1,2.145340729E1
9.123057831E1,-1.434857845E1,4.644925690E1,2.202632904E1
9.124057831E1,-1.373106575E1,4.599552155E1,2.065406036E1
9.125057831E1,-1.357483959E1,4.437403870E1,2.052195740E1
9.126057831E1,-1.419083405E1,4.596535492E1,1.909532928E1
9.127057831E1,-1.526868439E1,4.480448532E1,2.140342712E1
9.128057831E1,-1.480585861E1,4.609647751E1,1.861422729E1
9.129057831E1,-1.357389736E1,4.580875397E1,1.787437439E1
9.130057831E1,-1.511453724E1,4.682885361E1,1.859806824E1
9.131057831E1,-1.526351166E1,4.589341736E1,1.535514069E1
9.132057831E1,-1.495800018E1,4.722940445E1,1.565679169E1
9.133057831E1,-1.603646278E1,4.839233398E1,1.561650085E1
9.134057831E1,-1.311196804E1,4.725741959E1,1.570238495E1
9.135057831E1,-1.403634834E1,4.711685181E1,1.707390594E1
9.136057831E1,-1.326664448E1,4.712157440E1,1.662870026E1
9.137057831E1,-1.326730442E1,4.785398865E1,1.631067657E1
9.138057831E1,-1.480601311E1,4.783527374E1,1.658214569E1
9.139057831E1,-1.603444862E1,4.691824341E1,1.563362122E1
9.140057831E1,-1.449661064E1,4.694853973E1,1.613581848E1
9.141057831E1,-1.311243439E1,4.697418213E1,1.647947693E1
9.142057831E1,-1.495531750E1,4.589113998E1,1.489852905E1
9.143057831E1,-1.449521923E1,4.693000793E1,1.489794922E1
9.144057831E1,-1.526673412E1,4.550215149E1,1.876440430E1
9.145057831E1,-1.280316925E1,4.681291199E1,1.525092316E1
9.146057831E1,-1.480244350E1,4.822190857E1,1.286341095E1
9.147057831E1,-1.649278831E1,4.759269714E1,1.190006256E1
9.148057831E1,-1.603242493E1,4.906221008E1,1.112067413E1
9.149057831E1,-1.449406528E1,4.908555603E1,1.115866852E1
9.150057831E1,-1.772350502E1,4.771910858E1,1.171321869E1
9.151057831E1,-1.495361519E1,4.789464569E1,1.085150146E1
9.152057831E1,-1.680065536E1,4.860367584E1,1.079734802E1
9.153057831E1,-1.818636703E1,4.845378494E1,1.200273132E1
9.154057831E1,-1.587498283E1,4.742451477E1,9.905441284E0
9.155057831E1,-1.772054863E1,4.767973328E1,9.082756042E0
9.156057831E1,-1.694767761E1,4.836591339E1,4.915397644E0
9.157057831E1,-1.679588509E1,4.998743057E1,4.745628357E0
9.158057831E1,-1.817668152E1,4.861425781E1,3.024780273E0
9.159057831E1,-1.648519897E1,4.966253662E1,2.435653687E0
9.160057831E1,-1.648258972E1,4.962779236E1,1.146545410E-1
9.161057831E1,-1.525162792E1,5.094535446E1,-1.727157593E0
9.162057831E1,-1.494227123E1,4.846723175E1,-1.431198120E-1
9.163057831E1,-1.940398407E1,4.811629486E1,5.237884521E-1
9.164057831E1,-1.617177773E1,5.045900726E1,-3.756355286E0
9.165057831E1,-1.693955803E1,4.854723358E1,-2.669960022E0
9.166057831E1,-1.694035530E1,5.000511169E1,-3.770217896E0
9.167057831E1,-1.770773888E1,4.968008804E1,-5.023651123E0
9.168057831E1,-1.693660164E1,4.850785828E1,-5.300430298E0
9.169057831E1,-1.616493034E1,4.819691467E1,-7.134803772E0
9.170057831E1,-1.616680717E1,4.894554138E1,-6.369697571E0
9.171057831E1,-1.693673897E1,4.923332214E1,-6.082656860E0
9.172057831E1,-1.555160046E1,4.968034363E1,-7.136726379E0
9.173057831E1,-1.832027435E1,4.948859406E1,-7.358139038E0
9.174057831E1,-1.585424614E1,4.787202454E1,-9.444770813E0
9.175057831E1,-1.662523842E1,4.918703079E1,-9.479179382E0
